,question,answer,response,mapping,response_answer,equations
254, Lana's favorite band was holding a concert where tickets were c0 dollars each. Lana bought c1 tickets for herself and her friends and c2 extra tickets in case anyone else wanted to go. How much did she spend? ,60.0,"Solve the problem step by step:

1. Add the number of tickets Lana bought for herself and her friends to the number of extra tickets she bought to calculate the total number of tickets. Let x be the total number of tickets,
x = c1 + c2

2. Multiply the cost per ticket by the total number of tickets to calculate the total cost of the tickets.
answer = x * c0","{'c0': 6.0, 'c1': 8.0, 'c2': 2.0}",60.0,"['x = c1 + c2', 'answer = x * c0']"
255," At Tom's Restaurant a group with c0 adults and c1 children came in to eat. If each meal cost c2 dollars, how much was the bill? ",56.0,"Solve the problem step by step:

1. Multiply the number of adults by the cost per meal to calculate the cost of adult meals. Let x be the cost of adult meals,
x = c0 * c2

2. Multiply the number of children by the cost per meal to calculate the cost of children's meals. Let y be the cost of children's meals,
y = c1 * c2

3. Add the cost of adult meals and the cost of children's meals to calculate the total bill.
answer = x + y","{'c0': 2.0, 'c1': 5.0, 'c2': 8.0}",56.0,"['x = c0 * c2', 'y = c1 * c2', 'answer = x + y']"
256," Gwen was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",32.0,"Solve the problem step by step:

1. Multiply the number of shelves of mystery books by the number of books per shelf to calculate the total number of mystery books. Let x be the total number of mystery books,
x = c0 * c1

2. Multiply the number of shelves of picture books by the number of books per shelf to calculate the total number of picture books. Let y be the total number of picture books,
y = c0 * c2

3. Add the total number of mystery books and the total number of picture books to calculate the total number of books.
answer = x + y","{'c0': 4.0, 'c1': 5.0, 'c2': 3.0}",32.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
257," While shopping for music online, Isabel bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Isabel buy total? ",72.0,"Solve the problem step by step:

1. Add the number of country albums and the number of pop albums to calculate the total number of albums. Let x be the total number of albums,
x = c0 + c1

2. Multiply the number of albums by the number of songs per album to calculate the total number of songs.
y = x * c2

3. Since each album comes with a lyric sheet, the total number of songs is also the total number of lyric sheets.
answer = y","{'c0': 4.0, 'c1': 5.0, 'c2': 8.0}",72.0,"['x = c0 + c1', 'y = x * c2', 'answer = y']"
258," Megan was selling her necklaces at a garage sale. She sold c0 bead necklaces and c1 gem stone necklaces. If each necklace cost c2 dollars, how much money did she earn? ",90.0,"Solve the problem step by step:

1. Add the number of bead necklaces and the number of gem stone necklaces to calculate the total number of necklaces sold. Let x be the total number of necklaces sold,
x = c0 + c1

2. Multiply the cost of each necklace by the total number of necklaces sold to calculate the total amount of money earned.
answer = x * c2","{'c0': 7.0, 'c1': 3.0, 'c2': 9.0}",90.0,"['x = c0 + c1', 'answer = x * c2']"
259," Rachel was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",63.0,"Solve the problem step by step:

1. Add the number of treasures found on the first level and the number of treasures found on the second level to calculate the total number of treasures found. Let x be the total number of treasures found,
x = c1 + c2

2. Multiply the total number of treasures found by the points per treasure to calculate Rachel's score.
answer = x * c0","{'c0': 9.0, 'c1': 5.0, 'c2': 2.0}",63.0,"['x = c1 + c2', 'answer = x * c0']"
260," April's discount flowers was having a sale where each flower was c0 dollars. If Katie bought c1 roses and c2 daisies, how much did she spend? ",60.0,"Solve the problem step by step:

1. Add the number of roses and the number of daisies to calculate the total number of flowers bought. Let x be the total number of flowers,
x = c1 + c2

2. Multiply the cost per flower by the total number of flowers to calculate the total cost.
answer = x * c0","{'c0': 6.0, 'c1': 5.0, 'c2': 5.0}",60.0,"['x = c1 + c2', 'answer = x * c0']"
261," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",72.0,"Solve the problem step by step:

1. Multiply the number of cages by the total number of birds in each cage to calculate the total number of birds. Let x be the total number of birds,
x = c0 * (c1 + c2)

2. Simplify the equation by distributing the multiplication,
x = c0 * c1 + c0 * c2

3. Add the number of parrots and the number of parakeets to calculate the total number of birds in each cage. Let y be the total number of birds in each cage,
y = c1 + c2

4. Multiply the number of cages by the total number of birds in each cage to calculate the total number of birds. Let z be the total number of birds,
z = c0 * y

5. Simplify the equation by substituting y with c1 + c2,
z = c0 * (c1 + c2)

6. The answer is the same as step 1,
answer = c0 * (c1 + c2)","{'c0': 9.0, 'c1': 2.0, 'c2': 6.0}",72.0,"['x = c0 * (c1 + c2)', 'x = c0 * c1 + c0 * c2', 'y = c1 + c2', 'z = c0 * y', 'z = c0 * (c1 + c2)', 'answer = c0 * (c1 + c2)']"
262," Roger was putting his spare change into piles. He had c0 piles of quarters and c1 piles of dimes. If each pile had c2 coins in it, how many coins did he have total? ",42.0,"Solve the problem step by step:

1. Multiply the number of piles of quarters by the number of coins in each pile to calculate the total number of quarters. Let x be the total number of quarters,
x = c0 * c2

2. Multiply the number of piles of dimes by the number of coins in each pile to calculate the total number of dimes. Let y be the total number of dimes,
y = c1 * c2

3. Add the total number of quarters and the total number of dimes to calculate the total number of coins.
answer = x + y","{'c0': 3.0, 'c1': 3.0, 'c2': 7.0}",42.0,"['x = c0 * c2', 'y = c1 * c2', 'answer = x + y']"
263," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",32.0,"Solve the problem step by step:

1. Add the number of original players and the number of new players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1

2. Multiply the total number of players by the number of lives per player to calculate the total number of lives.
answer = x * c2","{'c0': 2.0, 'c1': 2.0, 'c2': 8.0}",32.0,"['x = c0 + c1', 'answer = x * c2']"
264," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",63.0,"Solve the problem step by step:

1. Add the number of women and the number of men at each table to calculate the total number of customers at each table. Let x be the total number of customers at each table,
x = c1 + c2

2. Multiply the total number of customers at each table by the number of tables to calculate the total number of customers the waiter is waiting on.
answer = x * c0","{'c0': 7.0, 'c1': 7.0, 'c2': 2.0}",63.0,"['x = c1 + c2', 'answer = x * c0']"
265," Tiffany was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",48.0,"Solve the problem step by step:

1. Add the number of treasures found on the first level and the number of treasures found on the second level to calculate the total number of treasures found. Let x be the total number of treasures found,
x = c1 + c2

2. Multiply the total number of treasures found by the points per treasure to calculate her final score.
answer = x * c0","{'c0': 6.0, 'c1': 3.0, 'c2': 5.0}",48.0,"['x = c1 + c2', 'answer = x * c0']"
266," While shopping for music online, Zoe bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Zoe buy total? ",24.0,"Solve the problem step by step:

1. Add the number of country albums and the number of pop albums to calculate the total number of albums. Let x be the total number of albums,
x = c0 + c1

2. Multiply the number of albums by the number of songs per album to calculate the total number of songs.
total_songs = x * c2

3. Zoe also received a lyric sheet for each album, so the total number of items she bought is the same as the total number of songs.
answer = total_songs","{'c0': 3.0, 'c1': 5.0, 'c2': 3.0}",24.0,"['x = c0 + c1', 'total_songs = x * c2', 'answer = total_songs']"
267," Megan was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",70.0,"Solve the problem step by step:

1. Multiply the number of shelves of mystery books by the number of books per shelf to calculate the total number of mystery books. Let x be the total number of mystery books,
x = c0 * c1

2. Multiply the number of shelves of picture books by the number of books per shelf to calculate the total number of picture books. Let y be the total number of picture books,
y = c0 * c2

3. Add the total number of mystery books and the total number of picture books to calculate the total number of books.
answer = x + y","{'c0': 7.0, 'c1': 8.0, 'c2': 2.0}",70.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
268," Isabel was selling her necklaces at a garage sale. She sold c0 bead necklaces and c1 gem stone necklaces. If each necklace cost c2 dollars, how much money did she earn? ",36.0,"Solve the problem step by step:

1. Add the number of bead necklaces and the number of gem stone necklaces to calculate the total number of necklaces sold. Let x be the total number of necklaces sold,
x = c0 + c1

2. Multiply the cost of each necklace by the total number of necklaces sold to calculate the total amount of money earned.
answer = x * c2","{'c0': 3.0, 'c1': 3.0, 'c2': 6.0}",36.0,"['x = c0 + c1', 'answer = x * c2']"
269," Frank was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",40.0,"Solve the problem step by step:

1. Add the number of bags filled on Saturday and the number of bags filled on Sunday to calculate the total number of bags. Let x be the total number of bags,
x = c0 + c1

2. Multiply the number of cans per bag by the total number of bags to calculate the total number of cans picked up.
answer = x * c2","{'c0': 5.0, 'c1': 3.0, 'c2': 5.0}",40.0,"['x = c0 + c1', 'answer = x * c2']"
270," April's discount flowers was having a sale where each flower was c0 dollars. If Vanessa bought c1 roses and c2 daisies, how much did she spend? ",48.0,"Solve the problem step by step:

1. Add the number of roses and the number of daisies to calculate the total number of flowers bought. Let x be the total number of flowers,
x = c1 + c2

2. Multiply the cost per flower by the total number of flowers to calculate the total cost.
answer = x * c0","{'c0': 8.0, 'c1': 3.0, 'c2': 3.0}",48.0,"['x = c1 + c2', 'answer = x * c0']"
271, Will was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did Will make in those two days? ,80.0,"Solve the problem step by step:

1. Add the number of hours worked on Monday and the number of hours worked on Tuesday to calculate the total number of hours worked. Let x be the total number of hours worked,
x = c1 + c2

2. Multiply the hourly rate by the total number of hours worked to calculate the total amount of money made.
answer = x * c0","{'c0': 8.0, 'c1': 8.0, 'c2': 2.0}",80.0,"['x = c1 + c2', 'answer = x * c0']"
272," Rachel bought c0 new chairs and c1 new tables for her house. If she spent c2 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,"Solve the problem step by step:

1. Add the number of chairs and the number of tables to calculate the total number of furniture pieces. Let x be the total number of furniture pieces,
x = c0 + c1

2. Multiply the time needed to assemble each furniture piece by the total number of furniture pieces to calculate the total time needed to finish assembling all the furniture.
total_time = x * c2

3. The total time is the final answer. 
answer = total_time","{'c0': 7.0, 'c1': 3.0, 'c2': 4.0}",40.0,"['x = c0 + c1', 'total_time = x * c2', 'answer = total_time']"
273," While playing a trivia game, Adam answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",80.0,"Solve the problem step by step:

1. Add the number of questions Adam answered correctly in the first half and the number of questions he answered correctly in the second half to calculate the total number of questions he answered correctly. Let x be the total number of questions he answered correctly,
x = c0 + c1

2. Multiply the total number of questions he answered correctly by the points per question to calculate his final score.
answer = x * c2","{'c0': 8.0, 'c1': 2.0, 'c2': 8.0}",80.0,"['x = c0 + c1', 'answer = x * c2']"
274," A pet store has c0 bird cages. If each cage has c1 parrots and c2 parakeets in it, how many birds does the pet store have total? ",40.0,"Solve the problem step by step:

1. Multiply the number of cages by the total number of birds in each cage to calculate the total number of birds. Let x be the total number of birds,
x = c0 * (c1 + c2)

2. Simplify the equation by distributing the multiplication,
x = c0 * c1 + c0 * c2

3. Add the number of parrots and the number of parakeets to calculate the total number of birds in each cage. Let y be the total number of birds in each cage,
y = c1 + c2

4. Multiply the number of cages by the total number of birds in each cage to calculate the total number of birds. Let z be the total number of birds,
z = c0 * y

5. Simplify the equation by substituting y with c1 + c2,
z = c0 * (c1 + c2)

6. The answer is the same as step 1,
answer = c0 * (c1 + c2)","{'c0': 4.0, 'c1': 8.0, 'c2': 2.0}",40.0,"['x = c0 * (c1 + c2)', 'x = c0 * c1 + c0 * c2', 'y = c1 + c2', 'z = c0 * y', 'z = c0 * (c1 + c2)', 'answer = c0 * (c1 + c2)']"
275," Kaleb was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",40.0,"Solve the problem step by step:

1. Add the number of bags filled on Saturday and the number of bags filled on Sunday to calculate the total number of bags. Let x be the total number of bags,
x = c0 + c1

2. Multiply the number of cans per bag by the total number of bags to calculate the total number of cans picked up.
answer = x * c2","{'c0': 5.0, 'c1': 5.0, 'c2': 4.0}",40.0,"['x = c0 + c1', 'answer = x * c2']"
276," Bianca was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",72.0,"Solve the problem step by step:

1. Multiply the number of shelves of mystery books by the number of books per shelf to calculate the total number of mystery books. Let x be the total number of mystery books,
x = c0 * c1

2. Multiply the number of shelves of picture books by the number of books per shelf to calculate the total number of picture books. Let y be the total number of picture books,
y = c0 * c2

3. Add the total number of mystery books and the total number of picture books to calculate the total number of books.
answer = x + y","{'c0': 8.0, 'c1': 5.0, 'c2': 4.0}",72.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
277," Billy was putting his spare change into piles. He had c0 piles of quarters and c1 piles of dimes. If each pile had c2 coins in it, how many coins did he have total? ",20.0,"Solve the problem step by step:

1. Multiply the number of piles of quarters by the number of coins in each pile to calculate the total number of quarters. Let x be the total number of quarters,
x = c0 * c2

2. Multiply the number of piles of dimes by the number of coins in each pile to calculate the total number of dimes. Let y be the total number of dimes,
y = c1 * c2

3. Add the total number of quarters and the total number of dimes to calculate the total number of coins.
answer = x + y","{'c0': 2.0, 'c1': 3.0, 'c2': 4.0}",20.0,"['x = c0 * c2', 'y = c1 * c2', 'answer = x + y']"
278," Chloe was playing a video game where she scores c0 points for each treasure she finds. If she found c1 treasures on the first level and c2 on the second, what would her score be? ",81.0,"Solve the problem step by step:

1. Add the number of treasures found on the first level and the number of treasures found on the second level to calculate the total number of treasures found. Let x be the total number of treasures found,
x = c1 + c2

2. Multiply the total number of treasures found by the points per treasure to calculate her final score.
answer = x * c0","{'c0': 9.0, 'c1': 6.0, 'c2': 3.0}",81.0,"['x = c1 + c2', 'answer = x * c0']"
279," While shopping for music online, Nancy bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Nancy buy total? ",64.0,"Solve the problem step by step:

1. Add the number of country albums and the number of pop albums to calculate the total number of albums. Let x be the total number of albums,
x = c0 + c1

2. Multiply the number of albums by the number of songs per album to calculate the total number of songs.
y = x * c2

3. The final answer is the total number of songs Nancy bought.
answer = y","{'c0': 3.0, 'c1': 5.0, 'c2': 8.0}",64.0,"['x = c0 + c1', 'y = x * c2', 'answer = y']"
280, Lana was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Lana have total? ,21.0,"Solve the problem step by step:

1. Multiply the number of scarves in each box by the number of boxes to calculate the total number of scarves. Let x be the total number of scarves,
x = c0 * c1

2. Multiply the number of mittens in each box by the number of boxes to calculate the total number of mittens. Let y be the total number of mittens,
y = c0 * c2

3. Add the total number of scarves and the total number of mittens to calculate the total number of winter clothing pieces.
answer = x + y","{'c0': 3.0, 'c1': 3.0, 'c2': 4.0}",21.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
281, Frank and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Frank bought c1 decks and his friend bought c2 decks? ,35.0,"Solve the problem step by step:

1. Add the number of decks Frank bought and the number of decks his friend bought to calculate the total number of decks bought. Let x be the total number of decks,
x = c1 + c2

2. Multiply the cost per deck by the total number of decks to calculate the total cost.
answer = x * c0","{'c0': 7.0, 'c1': 3.0, 'c2': 2.0}",35.0,"['x = c1 + c2', 'answer = x * c0']"
282," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",40.0,"Solve the problem step by step:

1. Add the number of women and the number of men at each table to calculate the total number of customers at each table. Let x be the total number of customers at each table,
x = c1 + c2

2. Multiply the total number of customers at each table by the number of tables to calculate the total number of customers the waiter is waiting on.
answer = x * c0","{'c0': 5.0, 'c1': 5.0, 'c2': 3.0}",40.0,"['x = c1 + c2', 'answer = x * c0']"
283," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",60.0,"Solve the problem step by step:

1. Add the number of original players and the number of new players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1

2. Multiply the total number of players by the number of lives per player to calculate the total number of lives.
answer = x * c2","{'c0': 8.0, 'c1': 2.0, 'c2': 6.0}",60.0,"['x = c0 + c1', 'answer = x * c2']"
284," Sam was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",63.0,"Solve the problem step by step:

1. Add the number of bags filled on Saturday and the number of bags filled on Sunday to calculate the total number of bags. Let x be the total number of bags,
x = c0 + c1

2. Multiply the number of cans per bag by the total number of bags to calculate the total number of cans picked up.
answer = x * c2","{'c0': 3.0, 'c1': 4.0, 'c2': 9.0}",63.0,"['x = c0 + c1', 'answer = x * c2']"
285," April's discount flowers was having a sale where each flower was c0 dollars. If Maria bought c1 roses and c2 daisies, how much did she spend? ",60.0,"Solve the problem step by step:

1. Add the number of roses and the number of daisies to calculate the total number of flowers bought. Let x be the total number of flowers,
x = c1 + c2

2. Multiply the cost per flower by the total number of flowers to calculate the total cost.
answer = x * c0","{'c0': 6.0, 'c1': 7.0, 'c2': 3.0}",60.0,"['x = c1 + c2', 'answer = x * c0']"
286, Dave was working as a sacker at a grocery store where he made c0 dollars an hour. On Monday he worked c1 hours and on Tuesday he worked c2 hours. How much money did Dave make in those two days? ,48.0,"Solve the problem step by step:

1. Add the number of hours Dave worked on Monday and Tuesday to calculate the total number of hours worked. Let x be the total number of hours worked,
x = c1 + c2

2. Multiply the hourly rate by the total number of hours worked to calculate the total amount of money Dave made.
answer = x * c0","{'c0': 6.0, 'c1': 6.0, 'c2': 2.0}",48.0,"['x = c1 + c2', 'answer = x * c0']"
287," Nancy was organizing her book case making sure each of the shelves had exactly c0 books on it. If she had c1 shelves of mystery books and c2 shelves of picture books, how many books did she have total? ",48.0,"Solve the problem step by step:

1. Multiply the number of shelves of mystery books by the number of books per shelf to calculate the total number of mystery books. Let x be the total number of mystery books,
x = c0 * c1

2. Multiply the number of shelves of picture books by the number of books per shelf to calculate the total number of picture books. Let y be the total number of picture books,
y = c0 * c2

3. Add the total number of mystery books and the total number of picture books to calculate the total number of books.
answer = x + y","{'c0': 6.0, 'c1': 2.0, 'c2': 6.0}",48.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
288," While shopping for music online, Faye bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Faye buy total? ",30.0,"Solve the problem step by step:

1. Add the number of country albums and the number of pop albums to calculate the total number of albums. Let x be the total number of albums,
x = c0 + c1

2. Multiply the number of albums by the number of songs per album to calculate the total number of songs.
y = x * c2

3. Since each album comes with a lyric sheet, the total number of songs is also the total number of lyric sheets.
answer = y","{'c0': 2.0, 'c1': 3.0, 'c2': 6.0}",30.0,"['x = c0 + c1', 'y = x * c2', 'answer = y']"
289," Tom was putting his spare change into piles. He had c0 piles of quarters and c1 piles of dimes. If each pile had c2 coins in it, how many coins did he have total? ",30.0,"Solve the problem step by step:

1. Multiply the number of piles of quarters by the number of coins in each pile to calculate the total number of quarters. Let x be the total number of quarters,
x = c0 * c2

2. Multiply the number of piles of dimes by the number of coins in each pile to calculate the total number of dimes. Let y be the total number of dimes,
y = c1 * c2

3. Add the total number of quarters and the total number of dimes to calculate the total number of coins.
answer = x + y","{'c0': 2.0, 'c1': 4.0, 'c2': 5.0}",30.0,"['x = c0 * c2', 'y = c1 * c2', 'answer = x + y']"
290," While playing a trivia game, George answered c0 questions correct in the first half and c1 questions correct in the second half. If each question was worth c2 points, what was his final score? ",30.0,"Solve the problem step by step:

1. Add the number of questions answered correctly in the first half and the number of questions answered correctly in the second half to calculate the total number of questions answered correctly. Let x be the total number of questions answered correctly,
x = c0 + c1

2. Multiply the total number of questions answered correctly by the points per question to calculate the final score.
answer = x * c2","{'c0': 6.0, 'c1': 4.0, 'c2': 3.0}",30.0,"['x = c0 + c1', 'answer = x * c2']"
291, Lana was unboxing some of her old winter clothes. She found c0 boxes of clothing and inside each box there were c1 scarves and c2 mittens. How many pieces of winter clothing did Lana have total? ,32.0,"Solve the problem step by step:

1. Multiply the number of scarves in each box by the number of boxes to calculate the total number of scarves. Let x be the total number of scarves,
x = c0 * c1

2. Multiply the number of mittens in each box by the number of boxes to calculate the total number of mittens. Let y be the total number of mittens,
y = c0 * c2

3. Add the total number of scarves and the total number of mittens to calculate the total number of winter clothing pieces.
answer = x + y","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",32.0,"['x = c0 * c1', 'y = c0 * c2', 'answer = x + y']"
292," At the town carnival Oliver rode the ferris wheel c0 times and the bumper cars c1 times. If each ride cost c2 tickets, how many tickets did he use? ",30.0,"Solve the problem step by step:

1. Add the number of times Oliver rode the ferris wheel and the number of times he rode the bumper cars to calculate the total number of rides. Let x be the total number of rides,
x = c0 + c1

2. Multiply the number of rides by the cost per ride to calculate the total number of tickets used.
answer = x * c2","{'c0': 7.0, 'c1': 3.0, 'c2': 3.0}",30.0,"['x = c0 + c1', 'answer = x * c2']"
293," Sarah had c0 pages of math homework and c1 pages of reading homework. If each page had c2 problems on it, how many problems did she have to complete total? ",40.0,"Solve the problem step by step:

1. Add the number of pages of math homework and the number of pages of reading homework to calculate the total number of pages. Let x be the total number of pages,
x = c0 + c1

2. Multiply the total number of pages by the number of problems per page to calculate the total number of problems.
answer = x * c2","{'c0': 4.0, 'c1': 6.0, 'c2': 4.0}",40.0,"['x = c0 + c1', 'answer = x * c2']"
294," Kaleb was collecting cans for recycling. On Saturday he filled c0 bags up and on Sunday he filled c1 more bags. If each bag had c2 cans in it, how many cans did he pick up total? ",40.0,"Solve the problem step by step:

1. Add the number of bags filled on Saturday and the number of bags filled on Sunday to calculate the total number of bags. Let x be the total number of bags,
x = c0 + c1

2. Multiply the number of cans per bag by the total number of bags to calculate the total number of cans picked up.
answer = x * c2","{'c0': 4.0, 'c1': 6.0, 'c2': 4.0}",40.0,"['x = c0 + c1', 'answer = x * c2']"
295, Edward and his friend were buying trick decks from the magic shop for c0 dollars each. How much did they spend if Edward bought c1 decks and his friend bought c2 decks? ,54.0,"Solve the problem step by step:

1. Add the number of decks Edward bought and the number of decks his friend bought to calculate the total number of decks bought. Let x be the total number of decks bought,
x = c1 + c2

2. Multiply the cost per deck by the total number of decks to calculate the total cost.
answer = x * c0","{'c0': 6.0, 'c1': 3.0, 'c2': 6.0}",54.0,"['x = c1 + c2', 'answer = x * c0']"
296," Emily bought c0 new chairs and c1 new tables for her house. If she spent c2 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,"Solve the problem step by step:

1. Add the number of chairs and the number of tables to calculate the total number of furniture pieces. Let x be the total number of furniture pieces,
x = c0 + c1

2. Multiply the time needed to assemble each furniture piece by the total number of furniture pieces to calculate the total time needed to finish assembling all the furniture.
total_time = x * c2

3. The total time is the final answer. 
answer = total_time","{'c0': 4.0, 'c1': 2.0, 'c2': 8.0}",48.0,"['x = c0 + c1', 'total_time = x * c2', 'answer = total_time']"
297," A waiter had c0 tables he was waiting on, with c1 women and c2 men at each table. How many customers total did the waiter have? ",72.0,"Solve the problem step by step:

1. Add the number of women and the number of men at each table to calculate the total number of customers at each table. Let x be the total number of customers at each table,
x = c1 + c2

2. Multiply the total number of customers at each table by the number of tables to calculate the total number of customers the waiter is waiting on.
answer = x * c0","{'c0': 9.0, 'c1': 2.0, 'c2': 6.0}",72.0,"['x = c1 + c2', 'answer = x * c0']"
298," There were c0 friends playing a video game online when c1 more players joined the game. If each player had c2 lives, how many lives did they have total? ",27.0,"Solve the problem step by step:

1. Add the number of original players and the number of new players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1

2. Multiply the number of players by the number of lives per player to calculate the total number of lives.
answer = x * c2","{'c0': 4.0, 'c1': 5.0, 'c2': 3.0}",27.0,"['x = c0 + c1', 'answer = x * c2']"
299," While shopping for music online, Janet bought c0 country albums and c1 pop albums. Each album came with a lyric sheet and had c2 songs. How many songs did Janet buy total? ",72.0,"Solve the problem step by step:

1. Add the number of country albums and the number of pop albums to calculate the total number of albums. Let x be the total number of albums,
x = c0 + c1

2. Multiply the number of albums by the number of songs per album to calculate the total number of songs.
y = x * c2

3. The final answer is the total number of songs.
answer = y","{'c0': 6.0, 'c1': 2.0, 'c2': 9.0}",72.0,"['x = c0 + c1', 'y = x * c2', 'answer = y']"
300, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,8.0,"Solve the problem step by step:

1. Add the number of boys and the number of girls to calculate the total number of students on the debate team. Let x be the total number of students,
x = c0 + c1

2. Divide the total number of students by the number of students per group to calculate the number of groups they can make.
answer = x / c2","{'c0': 26.0, 'c1': 46.0, 'c2': 9.0}",8.0,"['x = c0 + c1', 'answer = x / c2']"
301," Robin uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,"Solve the problem step by step:

1. Add the number of pictures from her phone and the number of pictures from her camera to calculate the total number of pictures. Let x be the total number of pictures,
x = c0 + c1

2. Divide the total number of pictures by the number of albums to calculate the number of pictures in each album.
answer = x / c2","{'c0': 35.0, 'c1': 5.0, 'c2': 5.0}",8.0,"['x = c0 + c1', 'answer = x / c2']"
302," Kaleb had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",6.0,"Solve the problem step by step:

1. Add the amount of money Kaleb saved up and the amount of money he received for his allowance to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1

2. Divide the total amount of money by the cost of each toy to calculate how many toys he could buy.
answer = x / c2","{'c0': 21.0, 'c1': 15.0, 'c2': 6.0}",6.0,"['x = c0 + c1', 'answer = x / c2']"
303," Olivia was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",6.0,"Solve the problem step by step:

1. Add the number of chocolate chip cookies and the number of oatmeal cookies to calculate the total number of cookies. Let x be the total number of cookies,
x = c1 + c2

2. Divide the total number of cookies by the number of cookies per bag to calculate the number of baggies she could make.
answer = x / c0","{'c0': 9.0, 'c1': 13.0, 'c2': 41.0}",6.0,"['x = c1 + c2', 'answer = x / c0']"
304," Luke made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0,"Solve the problem step by step:

1. Add the amount of money Luke made mowing lawns and the amount of money he made weed eating to calculate the total amount of money he has. Let x be the total amount of money he has,
x = c0 + c1

2. Divide the total amount of money by the amount he spends each week to calculate how many weeks the money will last him.
answer = x / c2","{'c0': 9.0, 'c1': 18.0, 'c2': 3.0}",9.0,"['x = c0 + c1', 'answer = x / c2']"
305," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",9.0,"Solve the problem step by step:

1. Add the number of new players and the number of returning players to calculate the total number of players. Let x be the total number of players,
x = c0 + c1

2. Divide the total number of players by the number of players per group to calculate the number of groups.
answer = x / c2","{'c0': 48.0, 'c1': 6.0, 'c2': 6.0}",9.0,"['x = c0 + c1', 'answer = x / c2']"
306," For a birthday party Jerry bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",7.0,"Solve the problem step by step:

1. Add the number of regular sodas and the number of diet sodas to calculate the total number of sodas. Let x be the total number of sodas,
x = c0 + c1

2. Divide the total number of sodas by the number of sodas per shelf to calculate the number of shelves needed.
answer = x / c2","{'c0': 41.0, 'c1': 22.0, 'c2': 9.0}",7.0,"['x = c0 + c1', 'answer = x / c2']"
