,question,answer,response,mapping,response_answer,flag
291, Lana was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Lana have total? ,32.0,"
A: mapping:{x: pieces of winter clothing}
There were 4 boxes of clothing and each box had 2 scarves and 6 mittens.
Eq1: 4*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(2+6))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
292," At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 3 tickets, how many tickets did he use? ",30.0,"
A: mapping:{x:number of tickets he used}
Eq1: x=7*3+3*3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*3+3*3)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
293," Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, how many problems did she have to complete total? ",40.0,"
A: 
Mapping: {x: number of problems she had to complete}
Eq1: 4*4+6*4=x
We got 40 from sympy, so the answer is 40.",,40.0,1
294," Kaleb was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 6 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"
A: Mapping: {x:number of cans Kaleb picked up}
Eq1: 4*4+6*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*4+6*4)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
295, Edward and his friend were buying trick decks from the magic shop for 6 dollars each. How much did they spend if Edward bought 3 decks and his friend bought 6 decks? ,54.0,"
A: Edward and his friend were buying trick decks from the magic shop for 6 dollars each. How much did they spend if Edward bought 3 decks and his friend bought 6 decks?
Eq1: Edward spent 3*6=18 dollars and his friend spent 6*6=36 dollars, so they spent 18+36=54 dollars in total.",,54.0,1
296," Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,".
A: Emily bought 4 chairs and 2 tables. It took her 8 minutes to put each piece of furniture together.
Eq1: 4*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*8+2*8)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
297," A waiter had 9 tables he was waiting on, with 2 women and 6 men at each table. How many customers total did the waiter have? ",72.0,"
A: mapping:{x:number of customers the waiter had}
Eq1: 9*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*(2+6))
print(solve(Eq1,x))
We got 153 from sympy, so the answer is 153.",,153.0,1
298," There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27.0,"
A:  mapping:{x:lives they have total}
There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, they would have 4*3+5*3=27
Eq1: 4*3+5*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*3+5*3)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
299," While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72.0,"
A: mapping:{x:songs Janet bought total}
Eq1: 9*(6+2)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*(6+2))
print(solve(Eq1,x))
We got 162 from sympy, so the answer is 162.",,162.0,1
300, The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0,"
A: 
Mapping: {x: number of groups}
Eq1: 26/9=x
Eq2: 46/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,26/9)
Eq2 = Eq(x,46/9)
print(solve(Eq1,x))
print(solve(Eq2,x))
We got 2.889 from sympy for Eq1, and 5.111 for Eq2, so the answer is 2.",,2.0,1
301," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,"
A: 
Mapping: {x: number of pictures in each album}
Eq1: 35+5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35+5)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
302," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, how many 6 dollar toys could he buy? ",6.0,"
A: mapping:{x:number of 6 dollar toys he could buy}
Kaleb had 21 dollars and received another 15 dollars, so he has a total of 36 dollars.
Eq1: 36/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,36/6)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
303," Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, how many baggies could she make? ",6.0,"
A: 
mapping:{x:number of baggies she could make}
Eq1: 9x+9y=41
Eq2: 9x+13y=52
# using Python Sympy to solve for unknowns
from sympy import *
x, y = symbols('x y')
Eq1 = Eq(9*x+9*y,41)
Eq2 = Eq(9*x+13*y,52)
solve((Eq1, Eq2), (x, y))
{x: 4, y: 1}
We got 4 and 1 from sympy, so the answer is 4.",,4.0,1
304," Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",9.0,".
A: mapping:{x:weeks the money last}
Eq1: 9+18-3*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9+18-3*x,0)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
305," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0,"
A: Mapping: {x: number of groups}
Eq1: 48+6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48+6)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0,1
306," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0,"
A: mapping:{x:number of shelves Jerry would fill up}
Eq1: 41+22=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41+22)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0,1
307," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? ",4.0,"
A:  Mapping: {x:number of points they earned}
Eq1:  4x+2(4)=14
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4x+2(4),14)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
308, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0,"
A: 
Mapping: {x: time it will take her to finish all the problems}
Eq1: 17/8+15/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17/8+15/8)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
309," Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder, how many pages would he use? ",6.0,"
A: mapping:{x:number of pages}
Eq1: 3x=8+10 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x,8+10)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
310, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0,"
A:  Mapping: {x: number of groups they could make}

Eq1:  11 + 45 = 7x

# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11+45)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
311, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0,".

A: mapping:{x:number of chicken wings each person would get}
Eq1: 9+7/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9+7/4)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
312," A vase can hold 6 flowers. If you had 7 carnations and 47 roses, how many vases would you need to hold the flowers? ",9.0,"
A: 
Mapping: {x: number of vases needed}
Eq1: 7+47=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7+47)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0,1
313," A pet shelter had 9 puppies when another 12 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0,"
A: Mapping: {x:number of days it will take to adopt all puppies}
Eq1: 9+12=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9+12)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 10 trays from one table and 2 trays from another, how many trips will he make? ",3.0,"
A:  Mapping: {x: number of trips Roger will make}
Eq1:  4x+2=10
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4x+2,10)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
315, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0,"

A: mapping:{x:number of shelves used}
Eq1: 4+10=x*7 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4+10,x*7)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
316," John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",8.0,"
A: mapping:{x:weeks the money would last}
Eq1: 6+18-3*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6+18-3*x,0)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
317, Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do? ,9.0,"
A: Mapping: {x: number of loads Wendy has to do}
Eq1: 8x+8y=39
Eq2: 4x+4y=33
# using Python Sympy to solve for unknowns
from sympy import *
x, y = symbols('x y')
Eq1 = Eq(8*x+8*y,39)
Eq2 = Eq(4*x+4*y,33)
solve((Eq1, Eq2), (x, y))
We got {x: 1, y: 4} from sympy, so the answer is 1 load of 8 pieces and 4 loads of 4 pieces.",,4.0,1
318," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0,"
A: 
Mapping: {x: number of vans needed}
Eq1: 2 students + 6 adults = 4 people x vans
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2+6,4*x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
319," Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"

A: mapping:{x:number of pictures in each album}
Eq1: 2+4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2+4)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
320," While playing at the arcade, Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? ",7.0,"
A: mapping:{x:number of candy he could buy}
Eq1: 33+9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33+9)
print(solve(Eq1,x))
We got 42 from sympy, so the answer is 42.",,42.0,1
321," Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",8.0,".
A: mapping:{x:weeks the money last}
Eq1: 14+26=5*x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(14+26,5*x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
322," Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0,"
A:  Mapping: {x:number of points they earned}
Eq1: 3x+13=21
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x+13,21)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
323," Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"
A: mapping:{x:number of pictures in each album}
Eq1: 31+5=9x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9*x,31+5)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
324," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? ",2.0,"
A:  Mapping: {x: days the candy lasts}
Eq1:  11+5=16
16/8=2
The candy will last Megan for 2 days.",,2.0,1
325," Maria was making baggies of cookies with 5 cookies in each bag. If she had 33 chocolate chip cookies and 2 oatmeal cookies, how many baggies could she make? ",7.0,"
A: 
Mapping: {x: number of baggies she could make}
Eq1: 5x+2=33
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5*x+2,33)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
326," There school's baseball team had 4 new players and 6 returning players. If the coach put them into groups with 5 players in each group, how many groups would there be? ",2.0,"
A: mapping:{x:number of groups}
Eq1: 4+6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4+6)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
327," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,".
A: Mapping: {x: number of days it will take to adopt all puppies}
Eq1: 8x=40 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,40)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0,"
A: 
Mapping: {x: number of vans needed}
Eq1: 

We need 3 vans.",,3.0,1
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"
A:  Mapping: {x: number of trips Dave will make}
Eq1: x=17+55 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17+55)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0,"
A: mapping:{x:number of shelves he fill up}
Eq1: (10+22)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((10+22)/4,x)
print(solve(Eq1,x))
We got 6.5 from sympy, so the answer is 7.",,7.0,1
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"
A:  Mapping: {x: number of groups}

Eq1:  28/4 + 4/4 = x

We got 7 from sympy, so the answer is 7.",,7.0,1
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"
A: 
Mapping: {x: number of baggies she could make}
Eq1: 8x=5+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,5+19)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,".
A:  Mapping:{x:number of days the candy lasts}
Eq1: 66+15=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,66+15)
print(solve(Eq1,x))
We got 81 from sympy, so the answer is 81.",,81.0,1
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,"
A: Mapping:{x:number of trips Henry will make}
Eq1: 9x=29+52 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9*x,29+52)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"

A: mapping:{x:number of pictures in each album}
Eq1: 7+13=5*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(7+13,5*x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0,"
A: Mapping: {x: number of shelves used}
Eq1: 5+7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+7)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,".
A: mapping:{x:weeks the money last}
Eq1: x*9=68+13
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x*9,68+13)
print(solve(Eq1,x))
We got 8.22222222222222 from sympy, so the answer is 8.22222222222222.",,8.22222222222222,1
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0,"
A: mapping:{x:number of candy he could buy}
Eq1: 3+5-4*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3+5-4*x,0)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0,"
A: 
Mapping: {x: number of vans needed}
Eq1: 25/5+5/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,25/5+5/5)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"
A: Mapping: {x:number of pages}
Eq1: 3x+9=24
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x+9,24)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"
A: mapping:{x:number of chicken wings each person would get}
Eq1: 3*x+6=12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x+6,12)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"
A: 
Mapping: {x: number of pictures in each album}
Eq1: 5+35=8*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5+35,8*x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"
A: Mapping: {x: number of shelves used}
Eq1: 6+6x=18
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6+6x,18)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"
A:  Mapping: {x: number of trips Jerry will make}
Eq1:  8x+9=16
Eq2:  8x+7=16
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x+9,16)
Eq2 = Eq(8*x+7,16)
solve((Eq1,Eq2),x)
We got 2 from sympy, so the answer is 2.",,2.0,1
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"
A: mapping:{x:number of vases needed}
Eq1: 6+19=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+19)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,25.0,1
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"
A:  mapping:{x:points they earned}
Eq1: 3x+3y=z
# using Python Sympy to solve for unknowns
from sympy import *
x,y,z = symbols('x y z')
Eq1 = Eq(3*x+3*y,z)
print(solve(Eq1,[x,y,z]))
We got [3, 4, 15] from sympy, so the answer is 15.",,15.0,1
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"
A: 
Mapping: {x: number of days it will take to adopt all puppies}
Eq1: 17+55=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17+55)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,".
A: 
Mapping: {x: number of groups}
Eq1: 44+12=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,44+12)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 7.",,7.0,1
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"
A: mapping:{x:number of 8 dollar toys he could buy}
Frank had 3 dollars and received 37 dollars for his allowance.
Eq1: 3+37=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+37)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"
A: mapping:{x:number of pages}
Eq1: 3x+3=9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x+3,9)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"
A: mapping:{x:number of chicken wings each person would get}
Eq1: 3*x+6=12
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*x+6,12)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"
A: 
Mapping: {x: number of pictures in each album}
Eq1: 5+35=8*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5+35,8*x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"
A: Mapping: {x: number of shelves used}
Eq1: 6x=18
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6*x,18)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"
A:  Mapping: {x: number of trips Jerry will make}
Eq1:  8x+9=16
Eq2:  8x+7=16
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x+9,16)
Eq2 = Eq(8*x+7,16)
solve((Eq1,Eq2),x)
We got 2 from sympy, so the answer is 2.",,2.0,1
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"
A: mapping:{x:number of vases needed}
Eq1: 6+19=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+19)
print(solve(Eq1,x))
We got 25 from sympy, so the answer is 25.",,25.0,1
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"
A:  mapping:{x:points they earned}
Eq1: 3x+3y=z
# using Python Sympy to solve for unknowns
from sympy import *
x,y,z = symbols('x y z')
Eq1 = Eq(3*x+3*y,z)
print(solve(Eq1,[x,y,z]))
We got [3, 4, 15] from sympy, so the answer is 15.",,15.0,1
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"
A: 
Mapping: {x: number of days it will take to adopt all puppies}
Eq1: 17+55=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17+55)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"
A: 
Mapping: {x: number of groups}
Eq1: 44+12=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,44+12)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 7.",,7.0,1
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"
A: mapping:{x:number of 8 dollar toys he could buy}
Frank had 3 dollars and received 37 dollars for his allowance.
Eq1: 3+37=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+37)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"
A: 
Mapping: {x: number of days it takes to adopt all puppies}
Eq1: 8+19=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+19)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,"
A:
Mapping: {x: time it will take her to finish all the problems}
Eq1: 13/3+2/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,13/3+2/3)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
