,question,answer,response,mapping,response_answer
327," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,"1. Start with the initial number of puppies: 5
2. Add the number of puppies brought in: 5 + 35 = 40
3. Subtract the number of puppies adopted each day from the total number of puppies: 40 - 8 = 32
4. Divide the remaining number of puppies by the number of puppies adopted each day: 32 ÷ 8 = 4
5. It would take 4 days for all of the puppies to be adopted.",,4.0
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0,"First, we need to find the total number of people going on the field trip. 

12 students + 3 adults = 15 people 

Next, we need to figure out how many vans are needed to transport 15 people. 

If each van can hold 5 people, we can divide the total number of people by the number of people per van: 

15 people ÷ 5 people per van = 3 vans 

Therefore, Nancy's class will need 3 vans to transport everyone to the zoo.",,5.0
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"First, we need to figure out how many trips Dave will make to pick up the 17 trays from one table. Since he can only carry 9 trays at a time, he will need to make 2 trips for the 17 trays. 

Next, we need to figure out how many trips Dave will make to pick up the 55 trays from the other table. Again, since he can only carry 9 trays at a time, he will need to make 7 trips for the 55 trays. 

Finally, we can add up the number of trips for each table to find the total number of trips Dave will make: 

2 trips for 17 trays + 7 trips for 55 trays = 9 trips in total 

Therefore, Dave will make 9 trips to pick up all the lunch trays.",,2.0
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0,"First, we need to find the total number of sodas George bought: 

10 regular sodas + 22 diet sodas = 32 sodas 

Next, we need to figure out how many shelves George will need to store all 32 sodas. Since his fridge can only hold 4 sodas on each shelf, we can divide the total number of sodas by 4: 

32 sodas ÷ 4 sodas per shelf = 8 shelves 

Therefore, George will need to fill up 8 shelves in his fridge to store all the sodas for the birthday party.",,4.0
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"First, we need to find the total number of students on the debate team: 

28 boys + 4 girls = 32 students 

Next, we need to divide the total number of students by the number of students in each group: 

32 students ÷ 4 students per group = 8 groups 

Therefore, the schools debate team could make 8 groups of 4 students each.",,28.0
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"1. First, we need to find the total number of cookies Maria has. 

5 chocolate chip cookies + 19 oatmeal cookies = 24 cookies 

2. Next, we need to divide the total number of cookies by the number of cookies in each bag. 

24 cookies ÷ 8 cookies per bag = 3 bags 

Therefore, Maria can make 3 baggies of cookies.",,24.0
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,"First, we need to find the total number of pieces of candy Sarah received: 

66 + 15 = 81 

So Sarah has 81 pieces of candy. 

Next, we need to figure out how many days the candy will last if she eats 9 pieces a day: 

81 ÷ 9 = 9 

So the candy will last Sarah 9 days if she eats 9 pieces a day.",,9.0
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,"First, we need to find out how many trips Henry will make to pick up the 29 trays from one table. Since he can only carry 9 trays at a time, we divide 29 by 9 to see how many trips he will need to make:

29 ÷ 9 = 3 with a remainder of 2

This means that Henry can carry 9 trays three times, but he will have 2 trays left over that he will need to carry separately. So, he will make 4 trips to pick up the 29 trays from one table.

Next, we need to find out how many trips Henry will make to pick up the 52 trays from the other table. Again, we divide 52 by 9 to see how many trips he will need to make:

52 ÷ 9 = 5 with a remainder of 7

This means that Henry can carry 9 trays five times, but he will have 7 trays left over that he will need to carry separately. So, he will make 6 trips to pick up the 52 trays from the other table.

Finally, we add up the number of trips he will make for each table:

4 + 6 = 10

Therefore, Henry will make 10 trips in total to pick up all the lunch trays.",,4.0
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"First, we need to find the total number of pictures that Tiffany uploaded: 

7 + 13 = 20 

Next, we need to divide the total number of pictures by the number of albums: 

20 ÷ 5 = 4 

Therefore, there were 4 pictures in each of the albums.",,7.0
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0,"1. Start with the number of bears they had in stock: 5
2. Add the number of bears in the new shipment: 7
3. Total number of bears now: 5 + 7 = 12
4. Divide the total number of bears by the number of bears on each shelf: 12 ÷ 6 = 2
5. They used 2 shelves to display all the bears.",,2.0
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,"1. First, we need to add up the total amount of money Paul made: 

68 + 13 = 81 

2. Next, we need to figure out how much money Paul can spend each week: 

81 / x = 9 

where x is the number of weeks the money will last. 

3. To solve for x, we can cross-multiply: 

81 = 9x 

4. Then, we can divide both sides by 9: 

x = 9 

So the money will last Paul 9 weeks if he only spends 9 dollars a week.",,9.0
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0,"First, we need to find out how many tickets Edward won in total. To do this, we add the number of tickets he won playing 'whack a mole' (3) and the number of tickets he won playing 'skee ball' (5): 

3 + 5 = 8 

So Edward won 8 tickets in total. 

Next, we need to figure out how many candies he can buy with those tickets. We know that each candy costs 4 tickets, so we can divide the total number of tickets Edward won by the number of tickets per candy: 

8 ÷ 4 = 2 

Therefore, Edward can buy 2 candies with the tickets he won at the arcade.",,4.0
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0,"First, we need to find the total number of people going on the field trip. 

25 students + 5 adults = 30 people 

Next, we need to figure out how many vans are needed to transport 30 people. 

If each van can hold 5 people, we can divide the total number of people by the number of people per van: 

30 people ÷ 5 people per van = 6 vans 

Therefore, Megan's class will need 6 vans to transport everyone to the zoo.",,5.0
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"1. First, we need to find the total number of cards Luke has: 

3 new cards + 9 old cards = 12 cards 

2. Next, we need to figure out how many pages 12 cards will take up, with 3 cards on each page: 

12 cards ÷ 3 cards per page = 4 pages 

Therefore, Luke will use 4 pages to organize his baseball cards.",,12.0
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"First, we need to find out how many chicken wings there are in total. The chef had 6 cooked already and cooked 3 more, so there are 9 chicken wings in total.

Next, we need to divide the total number of chicken wings by the number of people in the group. Since there are 3 friends, we divide 9 by 3:

9 ÷ 3 = 3

Each person would get 3 chicken wings.",,3.0
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"First, we need to find the total number of pictures Olivia uploaded: 

5 (from phone) + 35 (from camera) = 40 

Next, we need to divide the total number of pictures by the number of albums: 

40 ÷ 8 = 5 

Therefore, Olivia had 5 pictures in each of the 8 albums.",,5.0
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"Step 1: Add the number of bears in stock to the number of bears in the shipment: 

6 + 18 = 24 

Step 2: Divide the total number of bears by the number of bears on each shelf: 

24 ÷ 6 = 4 

Answer: The toy store used 4 shelves to display all the giant stuffed bears.",,1.0
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"First, we need to find the total number of trays that Jerry needs to pick up. 

9 trays + 7 trays = 16 trays 

Next, we need to figure out how many trips Jerry will need to make if he can only carry 8 trays at a time. 

To do this, we can divide the total number of trays by the number of trays Jerry can carry in one trip: 

16 trays ÷ 8 trays per trip = 2 trips 

Therefore, Jerry will need to make 2 trips to pick up all the trays.",,16.0
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"First, we need to determine how many flowers we have in total. 

6 carnations + 19 roses = 25 flowers 

Next, we need to figure out how many vases we need to hold all 25 flowers. 

Since each vase can hold 5 flowers, we can divide the total number of flowers by 5: 

25 flowers ÷ 5 flowers per vase = 5 vases 

Therefore, we would need 5 vases to hold all 6 carnations and 19 roses.",,5.0
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"First, we need to find the total weight of paper recycled by Haley and her friends. 

Total weight = Haley's weight + Friends' weight 
Total weight = 11 + 16 
Total weight = 27 pounds 

Next, we need to find how many points they earned for recycling this amount of paper. 

Points earned = Total weight / 3 
Points earned = 27 / 3 
Points earned = 9 

Therefore, Haley and her friends earned 9 points for recycling 27 pounds of paper.",,3.0
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"1. Start with the total number of puppies: 17 + 55 = 72 puppies
2. Subtract the number of puppies adopted each day from the total number of puppies: 72 - 8 = 64 puppies
3. Divide the remaining number of puppies by the number of puppies adopted each day: 64 ÷ 8 = 8 days
4. Therefore, it would take 8 days for all of the puppies to be adopted if 8 puppies are adopted each day.",,8.0
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"1. First, we need to find the total number of players on the team: 

12 new players + 44 returning players = 56 players 

2. Next, we need to divide the total number of players by the number of players in each group: 

56 players ÷ 8 players per group = 7 groups 

Therefore, there would be 7 groups of 8 players each.",,56.0
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"First, we need to add Frank's savings and allowance: 

3 + 37 = 40 

So Frank has 40 dollars to spend on toys. 

Next, we need to figure out how many 8 dollar toys he can buy. We can do this by dividing the total amount of money he has by the cost of each toy: 

40 ÷ 8 = 5 

Therefore, Frank can buy 5 8-dollar toys with his savings and allowance.",,40.0
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"First, we need to find the total number of cards Luke has to put in the binder: 

3 new cards + 9 old cards = 12 cards 

Next, we need to figure out how many pages 12 cards will take up, with 3 cards on each page: 

12 cards ÷ 3 cards per page = 4 pages 

Therefore, Luke will use 4 pages to organize his baseball cards.",,3.0
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"First, we need to find out how many chicken wings there are in total. The chef had 6 cooked already and cooked 3 more, so there are 9 chicken wings in total.

Next, we need to divide the total number of chicken wings by the number of people in the group. Since there are 3 friends, we divide 9 by 3:

9 ÷ 3 = 3

Each person would get 3 chicken wings.",,3.0
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"First, we need to find the total number of pictures Olivia uploaded: 

5 (from phone) + 35 (from camera) = 40 

Next, we need to divide the total number of pictures by the number of albums: 

40 ÷ 8 = 5 

Therefore, Olivia had 5 pictures in each of the 8 albums.",,5.0
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"1. Start with the number of bears they had in stock: 6
2. Add the number of bears in the new shipment: 18
3. Total number of bears now in the store: 6 + 18 = 24
4. Divide the total number of bears by the number of bears on each shelf: 24 ÷ 6 = 4
5. The store used 4 shelves to display all the bears.",,4.0
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"First, we need to find the total number of trays that Jerry needs to pick up. 

9 trays + 7 trays = 16 trays 

Next, we need to figure out how many trips Jerry will need to make if he can only carry 8 trays at a time. 

To do this, we can divide the total number of trays by the number of trays Jerry can carry in one trip: 

16 trays ÷ 8 trays per trip = 2 trips 

Therefore, Jerry will need to make 2 trips to pick up all the trays.",,16.0
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"First, we need to determine how many flowers we have in total. 

6 carnations + 19 roses = 25 flowers 

Next, we need to figure out how many vases we need to hold all 25 flowers. 

Since each vase can hold 5 flowers, we can divide the total number of flowers by 5: 

25 flowers ÷ 5 flowers per vase = 5 vases 

Therefore, we would need 5 vases to hold all 6 carnations and 19 roses.",,5.0
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"First, we need to find the total weight of paper recycled by Haley and her friends. 

Total weight = Haley's weight + Friends' weight 
Total weight = 11 + 16 
Total weight = 27 pounds 

Next, we need to find how many points they earned for recycling this amount of paper. 

Points earned = Total weight / 3 
Points earned = 27 / 3 
Points earned = 9 

Therefore, Haley and her friends earned 9 points for recycling 27 pounds of paper.",,3.0
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"Step 1: Find the total number of puppies in the shelter after the new ones were brought in.
17 + 55 = 72

Step 2: Find the number of puppies that still need to be adopted.
72 - 0 = 72

Step 3: Divide the number of puppies that still need to be adopted by the number of puppies adopted per day to find the number of days it will take to adopt all of them.
72 ÷ 8 = 9

Answer: It will take 9 days to adopt all of the puppies.",,72.0
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"1. First, we need to find the total number of players on the team: 

12 new players + 44 returning players = 56 players 

2. Next, we need to divide the total number of players by the number of players in each group: 

56 players ÷ 8 players per group = 7 groups 

Therefore, there would be 7 groups of 8 players each.",,56.0
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"First, we need to add Frank's savings and allowance: 

3 + 37 = 40 

So Frank has a total of 40 dollars to spend on toys. 

Next, we need to figure out how many 8 dollar toys he can buy. We can do this by dividing the total amount of money he has by the cost of each toy: 

40 ÷ 8 = 5 

Therefore, Frank can buy 5 8-dollar toys with his savings and allowance.",,40.0
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"1. Start with the total number of puppies: 8 + 19 = 27 puppies
2. Determine how many puppies need to be adopted: 27 puppies - 3 puppies/day = 24 puppies
3. Divide the number of remaining puppies by the number of puppies adopted per day: 24 puppies ÷ 3 puppies/day = 8 days
4. Therefore, it would take 8 days for all the puppies to be adopted if 3 puppies are adopted each day.",,8.0
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,"First, we need to find the total number of problems Faye has to finish. 

Total number of problems = 13 math problems + 2 spelling problems = 15 problems 

Next, we need to find out how many hours it will take Faye to finish all the problems. 

Number of hours = Total number of problems ÷ Number of problems Faye can finish in an hour 

Number of hours = 15 ÷ 3 = 5 

Therefore, it will take Faye 5 hours to finish all the problems.",,15.0
362," Sam had saved up 8 dollars. If he received another 7 dollars for his allowance, how many 3 dollar toys could he buy? ",5.0,"1. Sam has 8 dollars saved up.
2. He receives another 7 dollars for his allowance.
3. In total, he now has 8 + 7 = 15 dollars.
4. Each toy costs 3 dollars.
5. To find out how many toys he can buy, we divide the total amount of money he has by the cost of each toy: 15 ÷ 3 = 5.
6. Sam can buy 5 3-dollar toys with his money.",,5.0
363," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,"First, we need to find out how many points Bianca earned. We know that for every 3 pounds of paper recycled, they earned one point. So we can divide Bianca's 24 pounds by 3 to find out how many points she earned:

24 ÷ 3 = 8

Bianca earned 8 points.

Next, we need to find out how many points Bianca's friends earned. We know they recycled 3 pounds, which is one point. So they earned:

3 ÷ 3 = 1

Bianca's friends earned 1 point.

Finally, we can add up the points Bianca and her friends earned:

8 + 1 = 9

Bianca and her friends earned 9 points in total.",,8.0
364," There school's baseball team had 31 new players and 4 returning players. If the coach put them into groups with 7 players in each group, how many groups would there be? ",5.0,"1. First, we need to find the total number of players on the team. We can do this by adding the number of new players and returning players: 

31 + 4 = 35 

2. Next, we need to divide the total number of players by the number of players in each group to find the number of groups: 

35 ÷ 7 = 5 

Therefore, there would be 5 groups of 7 players each.",,35.0
365," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0,"First, we need to find out how many cards Oliver has in total. 

2 new cards + 10 old cards = 12 cards 

Next, we need to figure out how many pages 12 cards will take up. 

Since there are 3 cards per page, we can divide 12 by 3: 

12 ÷ 3 = 4 

So Oliver will need 4 pages to fit all of his cards in the binder.",,3.0
366," Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",2.0,"First, we need to add up the money Paul made: 

3 dollars (mowing lawns) + 3 dollars (weed eating) = 6 dollars 

Next, we need to figure out how many weeks Paul's money will last him. We can do this by dividing the total amount of money he has by the amount he spends each week: 

6 dollars ÷ 3 dollars/week = 2 weeks 

So Paul's money will last him 2 weeks if he only spends 3 dollars a week.",,6.0
367," Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"1. First, we need to find the total number of cookies Robin has. 

23 (chocolate chip cookies) + 25 (oatmeal cookies) = 48 cookies 

2. Next, we need to divide the total number of cookies by the number of cookies in each bag. 

48 cookies ÷ 6 cookies per bag = 8 baggies 

Therefore, Robin can make 8 baggies of cookies.",,48.0
368, The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many groups could they make? ,5.0,"First, we need to find the total number of students on the debate team: 

5 boys + 40 girls = 45 students 

Next, we need to divide the total number of students by the number of students in each group: 

45 students ÷ 9 students per group = 5 groups 

Therefore, the schools debate team could make 5 groups of 9 students each.",,5.0
369, At a company picnic 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams how many people would be on each team? ,5.0,"First, we need to find the total number of people playing volleyball: 

23 managers + 7 employees = 30 people 

Next, we need to divide the total number of people by the number of teams: 

30 people ÷ 6 teams = 5 people per team 

Therefore, there would be 5 people on each team.",,23.0
370," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,"First, we need to find the total number of sodas Cody bought: 

4 regular sodas + 44 diet sodas = 48 sodas 

Next, we need to figure out how many shelves Cody will need to store all 48 sodas. Since his fridge can hold 6 sodas on each shelf, we can divide the total number of sodas by 6: 

48 sodas ÷ 6 sodas per shelf = 8 shelves 

Therefore, Cody will need to fill up 8 shelves in his fridge to store all the sodas for the birthday party.",,6.0
371," Robin's class is going on a field trip to the zoo. If each van can hold 8 people and there are 22 students and 2 adults going, how many vans will they need? ",3.0,"First, we need to add the number of students and adults going: 

22 students + 2 adults = 24 people 

Next, we need to divide the total number of people by the capacity of each van: 

24 people ÷ 8 people per van = 3 vans 

Therefore, Robin's class will need 3 vans to transport everyone to the zoo.",,22.0
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time. If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ",2.0,"1. Ned can carry 5 trays at a time.
2. He needs to pick up 5 trays from one table and 5 trays from another.
3. This means he will have a total of 10 trays to carry.
4. Since he can only carry 5 trays at a time, he will need to make 2 trips.
5. On the first trip, he will carry 5 trays from one table to the kitchen.
6. On the second trip, he will carry the remaining 5 trays from the other table to the kitchen.
7. Therefore, Ned will make 2 trips in total.",,2.0
373," There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2.0,"First, we need to find the total number of players on the team: 

2 new players + 6 returning players = 8 players 

Next, we need to divide the total number of players by the number of players in each group: 

8 players ÷ 4 players per group = 2 groups 

Therefore, there would be 2 groups of 4 players each.",,2.0
374, For homework Amy had 18 math problems and 6 spelling problems. If she can finish 4 problems in an hour how long will it take her to finish all the problems? ,6.0,"First, we need to find the total number of problems Amy has to solve: 

18 math problems + 6 spelling problems = 24 problems 

Next, we need to figure out how many hours it will take her to finish all the problems. We can do this by dividing the total number of problems by the number of problems she can finish in an hour: 

24 problems ÷ 4 problems/hour = 6 hours 

Therefore, it will take Amy 6 hours to finish all the problems.",,24.0
375," Maria was making baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, how many baggies could she make? ",6.0,"First, we need to find the total number of cookies Maria has. 

2 chocolate chip cookies + 16 oatmeal cookies = 18 cookies 

Next, we need to divide the total number of cookies by the number of cookies in each bag. 

18 cookies ÷ 3 cookies per bag = 6 bags 

Therefore, Maria can make 6 baggies of cookies.",,18.0
376, Sarah's old washing machine could only wash 5 pieces of clothing at a time. If she had to wash 43 shirts and 2 sweaters how many loads would she have to do? ,9.0,"First, we need to figure out how many pieces of clothing Sarah needs to wash in total. 

43 shirts + 2 sweaters = 45 pieces of clothing 

Next, we need to figure out how many loads of laundry Sarah will need to do. 

Since her old washing machine can only wash 5 pieces of clothing at a time, we can divide the total number of pieces by 5 to get the number of loads: 

45 pieces of clothing ÷ 5 pieces per load = 9 loads 

Therefore, Sarah will need to do 9 loads of laundry to wash all of her clothes.",,5.0
377," A pet shelter had 3 puppies when another 3 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0,"Step 1: Determine the total number of puppies in the shelter after the new ones were brought in. 

3 + 3 = 6 

There are now 6 puppies in the shelter. 

Step 2: Determine how many puppies need to be adopted. 

Since the goal is to adopt all the puppies, we need to adopt all 6 of them. 

Step 3: Determine how many days it will take to adopt all the puppies. 

If 3 puppies are adopted each day, it will take: 

6 puppies ÷ 3 puppies per day = 2 days 

Therefore, it will take 2 days to adopt all the puppies.",,3.0
378," While playing at the arcade, Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball'. If he was trying to buy candy that cost 3 tickets a piece, how many could he buy? ",5.0,"First, we need to find the total number of tickets Luke won: 

2 tickets + 13 tickets = 15 tickets 

Next, we need to divide the total number of tickets by the cost of one candy: 

15 tickets ÷ 3 tickets/candy = 5 candies 

Therefore, Luke could buy 5 candies with the tickets he won.",,2.0
379, A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6.0,"First, we need to find the total number of chicken wings cooked. We can do this by adding the initial 8 wings to the 10 additional wings cooked for the group: 

8 + 10 = 18 

So there are 18 chicken wings in total. 

Next, we need to divide the wings equally among the 3 friends. We can do this by dividing the total number of wings by the number of friends: 

18 ÷ 3 = 6 

Each person would get 6 chicken wings.",,18.0
380, Nancy's old washing machine could only wash 9 pieces of clothing at a time. If she had to wash 19 shirts and 8 sweaters how many loads would she have to do? ,3.0,"First, we need to figure out how many pieces of clothing Nancy needs to wash in total. 

19 shirts + 8 sweaters = 27 pieces of clothing 

Next, we need to figure out how many loads of laundry Nancy will need to do. 

Since her washing machine can only wash 9 pieces of clothing at a time, we can divide the total number of pieces by 9 to find the number of loads: 

27 pieces of clothing ÷ 9 pieces per load = 3 loads 

Therefore, Nancy will need to do 3 loads of laundry to wash all of her clothes.",,9.0
381," Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2.0,"First, we need to find out how much money Paul has in total after receiving his allowance. 

3 dollars (initial savings) + 7 dollars (allowance) = 10 dollars 

Now we can figure out how many 5 dollar toys he can buy by dividing his total money by the cost of each toy: 

10 dollars ÷ 5 dollars/toy = 2 toys 

Therefore, Paul can buy 2 5-dollar toys with his savings and allowance.",,3.0
382," Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0,"1. Find the total amount of money Jerry made: 

14 + 31 = 45 

Jerry made 45 dollars in total. 

2. Divide the total amount of money by the amount he spends each week: 

45 ÷ 5 = 9 

Jerry's money would last him 9 weeks.",,45.0
383," While playing at the arcade, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. If he was trying to buy candy that cost 9 tickets a piece, how many could he buy? ",5.0,"First, we need to find the total number of tickets Ned won: 

26 + 19 = 45 

Next, we need to divide the total number of tickets by the cost of one candy: 

45 ÷ 9 = 5 

Therefore, Ned could buy 5 pieces of candy with his tickets.",,26.0
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 20 trays from one table and 16 trays from another, how many trips will he make? ",9.0,"First, we need to find the total number of trays Luke needs to pick up. 

20 trays + 16 trays = 36 trays 

Next, we need to figure out how many trips Luke will make if he can only carry 4 trays at a time. 

To do this, we can divide the total number of trays by the number of trays Luke can carry in one trip: 

36 trays ÷ 4 trays per trip = 9 trips 

Therefore, Luke will make 9 trips to pick up all the trays.",,36.0
385," Vanessa and her friends were recycling paper for their class. For every 9 pounds they recycled they earned one point. If Vanessa recycled 20 pounds and her friends recycled 16 pounds, how many points did they earn? ",4.0,"First, we need to find the total weight of paper recycled by Vanessa and her friends. 

Total weight = Vanessa's weight + friends' weight 
Total weight = 20 + 16 
Total weight = 36 pounds 

Next, we need to figure out how many points they earned for recycling 36 pounds of paper. 

For every 9 pounds, they earn 1 point. 

So, we can divide the total weight by 9 to find out how many sets of 9 pounds they recycled: 

36 ÷ 9 = 4 

They recycled 4 sets of 9 pounds, which means they earned 4 points. 

Therefore, Vanessa and her friends earned 4 points for recycling paper for their class.",,4.0
386," A pet shelter had 2 puppies when another 34 were brought in. If 4 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"Step 1: Find the total number of puppies in the shelter after the new ones were brought in. 

2 + 34 = 36 

Step 2: Find the number of puppies that still need to be adopted. 

36 - 4 = 32 

Step 3: Divide the number of remaining puppies by the number of puppies adopted per day. 

32 ÷ 4 = 8 

It would take 8 days for all the puppies to be adopted if 4 puppies are adopted each day.",,32.0
387, At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3.0,"First, we need to find the total number of people playing volleyball, which is 9 managers + 15 employees = 24 people. 

Next, we need to divide the total number of people by the number of teams to find out how many people will be on each team. 

24 people ÷ 8 teams = 3 people per team 

Therefore, each team will have 3 people playing volleyball.",,24.0
388," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8.0,"First, we need to find the total number of cards John has: 

8 new cards + 16 old cards = 24 cards 

Next, we need to figure out how many pages John will need to fit all 24 cards. Since there are 3 cards per page, we can divide the total number of cards by 3: 

24 cards ÷ 3 cards per page = 8 pages 

Therefore, John will need 8 pages to organize all of his baseball cards.",,3.0
389," Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"First, we need to find the total number of pictures Wendy uploaded: 

22 + 2 = 24 

Now we need to divide this number by 4 (the number of albums): 

24 ÷ 4 = 6 

Therefore, there were 6 pictures in each of the albums.",,22.0
