,question,answer,response,mapping,response_answer,equations
318," Debby's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",2.0,"We need to find out how many total people are going on the field trip. This is c1 (number of students) + c2 (number of adults). Let's call this total number of people c3. 

Now we need to figure out how many vans are needed to transport c3 people. Each van can hold c0 people, so we need to divide c3 by c0 and round up to the nearest whole number (since we can't have a partial van). 

The formula for this is: vans needed = ceil(c3/c0), where ceil means to round up to the nearest whole number. 

So the answer is: vans needed = ceil((c1 + c2)/c0).","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0}",,"['The formula for this is: vans needed = ceil(c3/c0), where ceil means to round up to the nearest whole number. ', 'So the answer is: vans needed = ceil((c1 + c2)/c0).']"
319," Isabel uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"The total number of pictures Isabel uploaded is c0 + c1. If she sorted them into c2 albums with the same amount of pictures in each album, then the number of pictures in each album is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 2.0, 'c1': 4.0, 'c2': 3.0}",,[]
320," While playing at the arcade, Frank won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",7.0,"We need to first find the total number of tickets Frank won. This is given by c0 + c1. Let's call this number c3. Then, to find how many candies he can buy, we need to divide c3 by c2. This gives us c3/c2 candies. The answer is c3/c2.","{'c0': 33.0, 'c1': 9.0, 'c2': 6.0}",,[]
321," Mike made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",8.0,"The total amount of money Mike has is c0 + c1. If he spends c2 dollars each week, the money will last him (c0 + c1) / c2 weeks. The answer is (c0 + c1) / c2.","{'c0': 14.0, 'c1': 26.0, 'c2': 5.0}",,[]
322," Gwen and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Gwen recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",6.0,"We need to add the amount of paper Gwen and her friends recycled, and then divide by the conversion rate of 1 point per 1 pound. So the total amount of paper recycled is c1 + c2. Therefore, the number of points earned is (c1 + c2) / 10. The answer is (c1 + c2) / 10.","{'c0': 3.0, 'c1': 5.0, 'c2': 13.0}",,[]
323," Robin uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"The total number of pictures Robin uploaded is c0 + c1. If she sorted them into c2 albums with the same amount of pictures in each album, then the number of pictures in each album is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 31.0, 'c1': 5.0, 'c2': 9.0}",,[]
324," For Halloween Megan received c0 pieces of candy from neighbors and c1 pieces from her older sister. If she only ate c2 pieces a day, how long would the candy last her? ",2.0,"The total number of pieces of candy Megan received is c0 + c1. If she eats c2 pieces a day, the candy will last her (c0 + c1) / c2 days. The answer is (c0 + c1) / c2.","{'c0': 11.0, 'c1': 5.0, 'c2': 8.0}",,[]
325," Maria was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",7.0,"To find out how many baggies Maria can make, we need to divide the total number of cookies by the number of cookies in each bag. The total number of cookies is c1 + c2. So the number of baggies she can make is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 5.0, 'c1': 33.0, 'c2': 2.0}",,[]
326," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",2.0,"The total number of players is c0 + c1. To find the number of groups, we need to divide the total number of players by the number of players in each group, which is c2. So the number of groups is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 4.0, 'c1': 6.0, 'c2': 5.0}",,[]
327," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 5.0, 'c1': 35.0, 'c2': 8.0}",,[]
328," Nancy's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",3.0,"We need to know the values of c0, c1, and c2 to solve this problem. Let's assume that each van can hold 10 people (c0 = 10), there are 25 students (c1 = 25), and 5 adults (c2 = 5) going on the field trip. 

To find out how many vans they need, we first need to calculate the total number of people going on the trip. That would be 25 students + 5 adults = 30 people. 

Next, we need to divide the total number of people by the capacity of each van to find out how many vans they need. 

30 people ÷ 10 people per van = 3 vans 

So they will need 3 vans for the field trip. The answer is 3.","{'c0': 5.0, 'c1': 12.0, 'c2': 3.0}",,"[""We need to know the values of c0, c1, and c2 to solve this problem. Let's assume that each van can hold 10 people (c0 = 10), there are 25 students (c1 = 25), and 5 adults (c2 = 5) going on the field trip. "", 'To find out how many vans they need, we first need to calculate the total number of people going on the trip. That would be 25 students + 5 adults = 30 people. ', '30 people ÷ 10 people per van = 3 vans ']"
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",8.0,"To calculate the number of trips Dave will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the equation is:

(c1 + c2) / c0

For example, if Dave can carry 4 trays at a time, and he needs to pick up 7 trays from one table and 5 trays from another, the equation would be:

(7 + 5) / 4 = 3

So Dave would need to make 3 trips to pick up all the trays.","{'c0': 9.0, 'c1': 17.0, 'c2': 55.0}",,['(7 + 5) / 4 = 3']
330," For a birthday party George bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8.0,"To find out how many shelves George would fill up, we need to divide the total number of sodas by the number of sodas that can fit on each shelf. The total number of sodas is c0 + c1. If each shelf can hold c2 sodas, then the number of shelves needed is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 10.0, 'c1': 22.0, 'c2': 4.0}",,[]
331, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,8.0,"We cannot solve this problem without knowing the value of c0, c1, and c2.","{'c0': 28.0, 'c1': 4.0, 'c2': 4.0}",,[]
332," Maria was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",3.0,"To find out how many baggies Maria can make, we need to divide the total number of cookies by the number of cookies in each bag. The total number of cookies is c1 + c2. So the number of baggies she can make is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 8.0, 'c1': 5.0, 'c2': 19.0}",,[]
333," For Halloween Sarah received c0 pieces of candy from neighbors and c1 pieces from her older sister. If she only ate c2 pieces a day, how long would the candy last her? ",9.0,"The total number of pieces of candy Sarah received is c0 + c1. If she eats c2 pieces a day, the candy will last her (c0 + c1) / c2 days. The answer is (c0 + c1) / c2.","{'c0': 66.0, 'c1': 15.0, 'c2': 9.0}",,[]
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",9.0,"To calculate the number of trips Henry will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the number of trips is:

(c1 + c2) / c0

For example, if Henry can carry 4 trays at a time, and he needs to pick up 10 trays from one table and 8 trays from another, he will make:

(10 + 8) / 4 = 4 trips.","{'c0': 9.0, 'c1': 29.0, 'c2': 52.0}",,['(10 + 8) / 4 = 4 trips.']
335," Tiffany uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"The total number of pictures Tiffany uploaded is c0 + c1. If she sorted them into c2 albums with the same amount of pictures in each album, then the number of pictures in each album is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 7.0, 'c1': 13.0, 'c2': 5.0}",,[]
336, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,2.0,"To find the number of shelves used, we need to divide the total number of bears by the number of bears on each shelf. The total number of bears is c0 + c1. If c2 bears fit on each shelf, then the number of shelves used is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 5.0, 'c1': 7.0, 'c2': 6.0}",,[]
337," Paul made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0,"The total amount of money Paul has is c0 + c1. If he spends c2 dollars each week, the money will last him (c0 + c1) / c2 weeks. The answer is (c0 + c1) / c2.","{'c0': 68.0, 'c1': 13.0, 'c2': 9.0}",,[]
338," While playing at the arcade, Edward won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",2.0,We need to first find the total number of tickets Edward won: c0 + c1. Let's call this number c3. Then we can divide c3 by c2 to find out how many candies he can buy: c3/c2. The answer is c3/c2 candies.,"{'c0': 3.0, 'c1': 5.0, 'c2': 4.0}",,[]
339," Megan's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",6.0,"We need to know the total number of people going on the field trip, which is c1 + c2. Then we need to divide that number by the capacity of each van, c0, and round up to the nearest whole number since we can't have a partial van. So the formula is:

vans = ceil((c1 + c2) / c0)

""ceil"" means to round up to the nearest whole number. The answer is vans.","{'c0': 5.0, 'c1': 25.0, 'c2': 5.0}",6.0,['vans = ceil((c1 + c2) / c0)']
340," Luke was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",4.0,"We need to know the total number of cards Luke has to put in the binder. This is c1 + c2. Then we need to divide that number by the number of cards that can fit on each page, which is c0. So the number of pages Luke will use is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 3.0, 'c2': 9.0}",,[]
341, A group of c0 friends went into a restaurant. The chef already had c1 chicken wings cooked but cooked c2 more for the group. If they each got the same amount how many would each person get? ,3.0,"The chef had c1 chicken wings cooked already and cooked c2 more, so there are c1 + c2 chicken wings in total. If the group has c0 friends, each person would get (c1 + c2) / c0 chicken wings. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 6.0, 'c2': 3.0}",,[]
342," Olivia uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,We don't have enough information to solve this problem. We need to know the total number of pictures Olivia uploaded (c0 + c1) in order to divide them into equal albums.,"{'c0': 5.0, 'c1': 35.0, 'c2': 8.0}",,[]
343, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,4.0,"To find the number of shelves used, we need to divide the total number of bears by the number of bears on each shelf. The total number of bears is c0 + c1. If c2 bears fit on each shelf, then the number of shelves used is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 6.0, 'c1': 18.0, 'c2': 6.0}",,[]
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",2.0,"To calculate the number of trips Jerry will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the number of trips is:

(c1 + c2) / c0

For example, if Jerry can carry 4 trays at a time, and he needs to pick up 7 trays from one table and 5 trays from another, he will make:

(7 + 5) / 4 = 3 trips

Note that if the total number of trays is evenly divisible by the maximum number of trays Jerry can carry, there will be no remainder and he will make exactly that many trips. If there is a remainder, he will need to make an additional trip to carry the remaining trays.","{'c0': 8.0, 'c1': 9.0, 'c2': 7.0}",,['(7 + 5) / 4 = 3 trips']
345," A vase can hold c0 flowers. If you had c1 carnations and c2 roses, how many vases would you need to hold the flowers? ",5.0,"It depends on how many carnations and roses can fit in the vase. Without that information, we cannot determine how many vases are needed.","{'c0': 5.0, 'c1': 6.0, 'c2': 19.0}",,[]
346," Haley and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Haley recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9.0,"We need to know the total amount of paper recycled first. The total amount is c1 + c2. For every c0 pounds, they earn one point. So the number of points they earned is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 11.0, 'c2': 16.0}",,[]
347," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 17.0, 'c1': 55.0, 'c2': 8.0}",,[]
348," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",7.0,"The total number of players is c0 + c1. To find the number of groups, we need to divide the total number of players by the number of players in each group, which is c2. So the number of groups is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 12.0, 'c1': 44.0, 'c2': 8.0}",,[]
349," Frank had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5.0,"The total amount of money Frank has is c0 + c1 dollars. If each toy costs c2 dollars, then he can buy (c0 + c1) / c2 toys. The answer is (c0 + c1) / c2.","{'c0': 3.0, 'c1': 37.0, 'c2': 8.0}",,[]
350," Luke was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",4.0,"We need to know the total number of cards Luke has to put in the binder. This is c1 + c2. Then we need to divide that number by the number of cards that can fit on each page, which is c0. So the number of pages Luke will use is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 3.0, 'c2': 9.0}",,[]
351, A group of c0 friends went into a restaurant. The chef already had c1 chicken wings cooked but cooked c2 more for the group. If they each got the same amount how many would each person get? ,3.0,"The chef had c1 chicken wings cooked before the group arrived. Then he cooked c2 more for the group. So in total, there are c1 + c2 chicken wings. If the group has c0 friends, then each person would get (c1 + c2) / c0 chicken wings. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 6.0, 'c2': 3.0}",,[]
352," Olivia uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"We don't have enough information to solve this problem as we don't know the values of c0, c1, and c2.","{'c0': 5.0, 'c1': 35.0, 'c2': 8.0}",,[]
353, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,4.0,"To find the number of shelves used, we need to divide the total number of bears by the number of bears on each shelf. The total number of bears is c0 + c1. If c2 bears fit on each shelf, then the number of shelves used is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 6.0, 'c1': 18.0, 'c2': 6.0}",,[]
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",2.0,"To calculate the number of trips Jerry will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the number of trips is:

(c1 + c2) / c0

For example, if Jerry can carry 4 trays at a time, and he needs to pick up 6 trays from one table and 8 trays from another, he will make:

(6 + 8) / 4 = 3 trips","{'c0': 8.0, 'c1': 9.0, 'c2': 7.0}",,['(6 + 8) / 4 = 3 trips']
355," A vase can hold c0 flowers. If you had c1 carnations and c2 roses, how many vases would you need to hold the flowers? ",5.0,"It depends on how many carnations and roses can fit in the vase. Without that information, we cannot determine how many vases are needed.","{'c0': 5.0, 'c1': 6.0, 'c2': 19.0}",,[]
356," Haley and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Haley recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9.0,We don't have enough information to solve this problem. We need to know how many pounds of paper are needed to earn one point.,"{'c0': 3.0, 'c1': 11.0, 'c2': 16.0}",,[]
357," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 17.0, 'c1': 55.0, 'c2': 8.0}",,[]
358," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",7.0,"The total number of players is c0 + c1. To find the number of groups, we need to divide the total number of players by the number of players in each group, which is c2. So the number of groups is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 12.0, 'c1': 44.0, 'c2': 8.0}",,[]
359," Frank had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5.0,"The total amount of money Frank has is c0 + c1. If he wants to buy c2 dollar toys, he can buy (c0 + c1) / c2 toys. The answer is (c0 + c1) / c2.","{'c0': 3.0, 'c1': 37.0, 'c2': 8.0}",,[]
360," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 8.0, 'c1': 19.0, 'c2': 3.0}",,[]
361, For homework Faye had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,5.0,"The total number of problems Faye has is c0 + c1. If she can finish c2 problems in an hour, then it will take her (c0 + c1) / c2 hours to finish all the problems. The answer is (c0 + c1) / c2.","{'c0': 13.0, 'c1': 2.0, 'c2': 3.0}",,[]
362," Sam had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5.0,"The total amount of money Sam has is c0 + c1. If he wants to buy c2 dollar toys, he can buy (c0 + c1) / c2 toys. The answer is (c0 + c1) / c2.","{'c0': 8.0, 'c1': 7.0, 'c2': 3.0}",,[]
363," Bianca and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Bianca recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9.0,"We need to know the total amount of paper recycled first. The total amount is c1 + c2. For every c0 pounds, they earn one point. So the number of points they earned is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 24.0, 'c2': 3.0}",,[]
364," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",5.0,"The total number of players is c0 + c1. To find the number of groups, we need to divide the total number of players by the number of players in each group, which is c2. So the number of groups is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 31.0, 'c1': 4.0, 'c2': 7.0}",,[]
365," Oliver was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",4.0,"We need to know the total number of cards Oliver has to put in the binder. This is c1 + c2. Then we need to divide that number by the number of cards that can fit on each page, which is c0. So the number of pages Oliver will use is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 2.0, 'c2': 10.0}",,[]
366," Paul made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",2.0,"The total amount of money Paul has is c0 + c1. If he spends c2 dollars each week, the money will last him (c0 + c1) / c2 weeks. The answer is (c0 + c1) / c2.","{'c0': 3.0, 'c1': 3.0, 'c2': 3.0}",,[]
367," Robin was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",8.0,"To find out how many baggies Robin can make, we need to divide the total number of cookies by the number of cookies in each bag. The total number of cookies is c1 + c2. So the number of baggies she can make is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 6.0, 'c1': 23.0, 'c2': 25.0}",,[]
368, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,5.0,"We cannot solve this problem without knowing the value of c0, c1, and c2.","{'c0': 5.0, 'c1': 40.0, 'c2': 9.0}",,[]
369, At a company picnic c0 managers and c1 employees decided to start a game of volleyball. If they split into c2 teams how many people would be on each team? ,5.0,"The total number of people playing is c0 + c1. If they split into c2 teams, then each team would have (c0 + c1) / c2 people. The answer is (c0 + c1) / c2.","{'c0': 23.0, 'c1': 7.0, 'c2': 6.0}",,[]
370," For a birthday party Cody bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8.0,"To find out how many shelves Cody would fill up, we need to divide the total number of sodas by the number of sodas that can fit on each shelf. The total number of sodas is c0 + c1. If c2 is the number of sodas that can fit on each shelf, then the number of shelves needed is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 4.0, 'c1': 44.0, 'c2': 6.0}",,[]
371," Robin's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",3.0,"We need to know the total number of people going on the field trip, which is c1 + c2. Then we need to divide that number by the capacity of each van, c0, and round up to the nearest whole number since we can't have a partial van. So the formula is:

vans = ceil((c1 + c2) / c0)

""ceil"" means to round up to the nearest whole number. The answer is vans.","{'c0': 8.0, 'c1': 22.0, 'c2': 2.0}",3.0,['vans = ceil((c1 + c2) / c0)']
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",2.0,"To calculate the number of trips Ned will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the number of trips is:

(c1 + c2) / c0

For example, if Ned can carry 4 trays at a time, and he needs to pick up 7 trays from one table and 5 trays from another, he will make:

(7 + 5) / 4 = 3 trips

Note that if the total number of trays is evenly divisible by the maximum number of trays Ned can carry, there will be no remainder and Ned will make exactly that many trips. If there is a remainder, Ned will need to make an additional trip to carry the remaining trays.","{'c0': 5.0, 'c1': 5.0, 'c2': 5.0}",,['(7 + 5) / 4 = 3 trips']
373," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",2.0,"The total number of players is c0 + c1. To find the number of groups, we need to divide the total number of players by the number of players in each group, which is c2. So the number of groups is (c0 + c1) / c2. The answer is (c0 + c1) / c2.","{'c0': 2.0, 'c1': 6.0, 'c2': 4.0}",,[]
374, For homework Amy had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,6.0,"The total number of problems Amy has is c0 + c1. If she can finish c2 problems in an hour, then it will take her (c0 + c1) / c2 hours to finish all the problems. The answer is (c0 + c1) / c2.","{'c0': 18.0, 'c1': 6.0, 'c2': 4.0}",,[]
375," Maria was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",6.0,"To find out how many baggies Maria can make, we need to divide the total number of cookies by the number of cookies in each bag. The total number of cookies is c1 + c2. So the number of baggies she can make is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 2.0, 'c2': 16.0}",,[]
376, Sarah's old washing machine could only wash c0 pieces of clothing at a time. If she had to wash c1 shirts and c2 sweaters how many loads would she have to do? ,9.0,"To find out how many loads Sarah would have to do, we need to divide the total number of clothes by the capacity of her washing machine. The total number of clothes is c1 + c2. So the number of loads is (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 5.0, 'c1': 43.0, 'c2': 2.0}",,[]
377," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 3.0, 'c1': 3.0, 'c2': 3.0}",,[]
378," While playing at the arcade, Luke won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",5.0,We need to first find the total number of tickets Luke won: c0 + c1. Then we can divide that by the cost of each candy to find how many he can buy: (c0 + c1) / c2. The answer is (c0 + c1) / c2 candies.,"{'c0': 2.0, 'c1': 13.0, 'c2': 3.0}",,[]
379, A group of c0 friends went into a restaurant. The chef already had c1 chicken wings cooked but cooked c2 more for the group. If they each got the same amount how many would each person get? ,6.0,"The chef had c1 chicken wings cooked before the group arrived. Then he cooked c2 more for the group. So in total, there are c1 + c2 chicken wings. If the group has c0 friends, then each person would get (c1 + c2) / c0 chicken wings. The answer is (c1 + c2) / c0.","{'c0': 3.0, 'c1': 8.0, 'c2': 10.0}",,[]
380, Nancy's old washing machine could only wash c0 pieces of clothing at a time. If she had to wash c1 shirts and c2 sweaters how many loads would she have to do? ,3.0,"Nancy can wash c0 pieces of clothing at a time. If she has c1 shirts and c2 sweaters, she needs to wash c1 + c2 pieces of clothing in total. To figure out how many loads she needs to do, we divide the total number of pieces of clothing by the capacity of her washing machine: (c1 + c2) / c0. The answer is (c1 + c2) / c0.","{'c0': 9.0, 'c1': 19.0, 'c2': 8.0}",,[]
381," Paul had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",2.0,"The total amount of money Paul has is c0 + c1. Let's call this amount c3. If each toy costs c2 dollars, then the number of toys he can buy is c3/c2. The answer is c3/c2.","{'c0': 3.0, 'c1': 7.0, 'c2': 5.0}",,[]
382," Jerry made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0,"The total amount of money Jerry has is c0 + c1. If he spends c2 dollars each week, the money will last him (c0 + c1) / c2 weeks. The answer is (c0 + c1) / c2.","{'c0': 14.0, 'c1': 31.0, 'c2': 5.0}",,[]
383," While playing at the arcade, Ned won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",5.0,"Ned won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. In total, he has c0 + c1 tickets. If he wants to buy candy that costs c2 tickets each, he can buy as many candies as the total number of tickets he has divided by the cost of each candy. So he can buy (c0 + c1) / c2 candies. The answer is (c0 + c1) / c2.","{'c0': 26.0, 'c1': 19.0, 'c2': 9.0}",,[]
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",9.0,"To calculate the number of trips Luke will make, we need to divide the total number of trays he needs to carry by the maximum number of trays he can carry at once. So the number of trips is:

(c1 + c2) / c0

For example, if Luke can carry 4 trays at a time, and he needs to pick up 10 trays from one table and 8 trays from another, he will make:

(10 + 8) / 4 = 4 trips.","{'c0': 4.0, 'c1': 20.0, 'c2': 16.0}",,['(10 + 8) / 4 = 4 trips.']
385," Vanessa and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Vanessa recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",4.0,"We need to know the total amount of pounds of paper recycled first. The total is c1 + c2. For every 10 pounds, they earn one point. So we need to divide the total pounds by 10 to get the number of points earned. The equation is (c1 + c2) / 10. The answer is (c1 + c2) / 10 points.","{'c0': 9.0, 'c1': 20.0, 'c2': 16.0}",,[]
386," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter originally had c0 puppies. Then c1 more were brought in, so they now have c0 + c1 puppies. If c2 puppies are adopted each day, it will take (c0 + c1) / c2 days to adopt all of them. The answer is (c0 + c1) / c2.","{'c0': 2.0, 'c1': 34.0, 'c2': 4.0}",,[]
