,question,answer,response,mapping,response_answer,flag
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0,"There are 12 students and 3 adults going on the field trip, so there are 12 + 3 = 15 people in total. Each van can hold 5 people, so they will need 15 / 5 = 3 vans. The answer is 3.",,3.0,0
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"Dave can only carry 9 trays at a time. He needs to pick up 17 trays from one table and 55 trays from another. In total, he needs to pick up 17 + 55 = 72 trays. To figure out how many trips he needs to make, we divide the total number of trays by the number of trays he can carry in one trip: 72 / 9 = 8. Dave will need to make 8 trips to pick up all the trays. The answer is 8.",,8.0,0
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0,"George bought 10 regular sodas and 22 diet sodas, so he has 10 + 22 = 32 sodas in total. His fridge can hold 4 sodas on each shelf, so he would need 32 / 4 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"The debate team has 28 boys and 4 girls, so there are 28 + 4 = 32 people in total. They should split into groups of 4. So they can make 32 / 4 = 8 groups. The answer is 8.",,8.0,0
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"Maria had 5 chocolate chip cookies and 19 oatmeal cookies, so she had a total of 5 + 19 = 24 cookies. She was making baggies of 8 cookies each, so she could make 24 / 8 = 3 baggies. The answer is 3.",,3.0,0
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,"Sarah received 66 pieces of candy from neighbors and 15 pieces from her sister, so she has 66 + 15 = 81 pieces of candy in total. If she eats 9 pieces a day, the candy will last her 81 / 9 = 9 days. The answer is 9.",,9.0,0
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,"Henry can carry 9 trays at a time. He needs to pick up 29 trays from one table and 52 trays from another. In total, he needs to pick up 29 + 52 = 81 trays. To figure out how many trips he needs to make, we divide the total number of trays by the number of trays he can carry in one trip: 81 / 9 = 9. Henry will need to make 9 trips to pick up all the trays. The answer is 9.",,9.0,0
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"Tiffany uploaded 7 pictures from her phone and 13 from her camera, so she uploaded a total of 7 + 13 = 20 pictures. She wants to sort them into 5 albums with the same amount of pictures in each album, so there will be 20 / 5 = 4 pictures in each album. The answer is 4.",,4.0,0
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0,"The toy store had 5 giant stuffed bears in stock and got 7 more, so they have 5 + 7 = 12 bears in total. They put 6 bears on each shelf, so they used 12 / 6 = 2 shelves. The answer is 2.",,2.0,0
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,"Paul made 68 dollars mowing lawns and 13 dollars weed eating, so he has a total of 68 + 13 = 81 dollars. If he only spent 9 dollars a week, the money would last him 81 / 9 = 9 weeks. The answer is 9.",,9.0,0
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0,"Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. In total, he won 3 + 5 = 8 tickets. The candy he wants to buy costs 4 tickets each. So he can buy 8 / 4 = 2 pieces of candy. The answer is 2.",,2.0,0
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0,"There are 25 students and 5 adults going on the field trip, so there are 25 + 5 = 30 people in total. Each van can hold 5 people, so they will need 30 / 5 = 6 vans. The answer is 6.",,6.0,0
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"Luke has 3 new cards and 9 old cards, so he has a total of 3 + 9 = 12 cards to put in the binder. Each page can hold 3 cards, so he will need 12 / 3 = 4 pages to hold all of his cards. The answer is 4.",,4.0,0
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"The chef had 6 chicken wings cooked and cooked 3 more, so there are 6 + 3 = 9 chicken wings in total. The group has 3 friends, so they need to split the chicken wings into 3 equal parts. Each person would get 9 / 3 = 3 chicken wings. The answer is 3.",,3.0,0
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"Olivia uploaded 5 pictures from her phone and 35 from her camera, so she uploaded a total of 5 + 35 = 40 pictures. She wants to sort them into 8 different albums with the same amount of pictures in each album. To find out how many pictures are in each album, we divide the total number of pictures by the number of albums: 40 / 8 = 5. So there are 5 pictures in each album. The answer is 5.",,5.0,0
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"The toy store had 6 giant stuffed bears in stock and got another shipment with 18 bears, so they have a total of 6 + 18 = 24 bears. They put 6 bears on each shelf, so they used 24 / 6 = 4 shelves. The answer is 4.",,4.0,0
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"Jerry can only carry 8 trays at a time. He needs to pick up 9 trays from one table and 7 trays from another. In total, he needs to carry 9 + 7 = 16 trays. Since he can only carry 8 trays at a time, he will need to make 2 trips. The answer is 2.",,2.0,0
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"A vase can hold 5 flowers. You have 6 carnations and 19 roses, which is a total of 6 + 19 = 25 flowers. To figure out how many vases you need, you divide the total number of flowers by the number of flowers each vase can hold: 25 / 5 = 5. So you would need 5 vases to hold all the flowers. The answer is 5.",,5.0,0
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"For every 3 pounds of paper recycled, they earned one point. Haley recycled 11 pounds, which is 11/3 = 3.67 points (rounded to two decimal places). Her friends recycled 16 pounds, which is 16/3 = 5.33 points (rounded to two decimal places). Together, they earned 3.67 + 5.33 = 9 points. The answer is 9.",,9.0,0
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The pet shelter had 17 puppies and another 55 were brought in, so they now have 17 + 55 = 72 puppies in total. If 8 puppies are adopted each day, it will take 72 / 8 = 9 days to adopt all of them. The answer is 9.",,9.0,0
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"The baseball team had 12 new players and 44 returning players, so there are 12 + 44 = 56 players in total. The coach wants to put them into groups with 8 players in each group, so there will be 56 / 8 = 7 groups. The answer is 7.",,7.0,0
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"Frank had saved up 3 dollars. He received another 37 dollars for his allowance, so he has 3 + 37 = 40 dollars in total. Each toy costs 8 dollars. So he could buy 40 / 8 = 5 toys. The answer is 5.",,5.0,0
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"Luke has 3 new cards and 9 old cards, so he has a total of 3 + 9 = 12 cards to put in the binder. Each page can hold 3 cards, so he will need 12 / 3 = 4 pages to hold all of his cards. The answer is 4.",,4.0,0
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"The chef had 6 chicken wings cooked and cooked 3 more, so there are 6 + 3 = 9 chicken wings in total. The group has 3 friends, so they need to divide the chicken wings equally. Each person would get 9 / 3 = 3 chicken wings. The answer is 3.",,3.0,0
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"Olivia uploaded 5 pictures from her phone and 35 from her camera, so she uploaded a total of 5 + 35 = 40 pictures. She wants to sort them into 8 different albums with the same amount of pictures in each album. To find out how many pictures are in each album, we divide the total number of pictures by the number of albums: 40 / 8 = 5. So there are 5 pictures in each album. The answer is 5.",,5.0,0
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"The toy store had 6 giant stuffed bears in stock and got another shipment with 18 bears, so they have a total of 6 + 18 = 24 bears. They put 6 bears on each shelf, so they used 24 / 6 = 4 shelves. The answer is 4.",,4.0,0
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"Jerry can only carry 8 trays at a time. He needs to pick up 9 trays from one table and 7 trays from another. In total, he needs to carry 9 + 7 = 16 trays. Since he can only carry 8 trays at a time, he will need to make 2 trips. The answer is 2.",,2.0,0
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"A vase can hold 5 flowers. You have 6 carnations and 19 roses, which is a total of 6 + 19 = 25 flowers. To figure out how many vases you need, you divide the total number of flowers by the number of flowers each vase can hold: 25 / 5 = 5. So you would need 5 vases to hold all the flowers. The answer is 5.",,5.0,0
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"For every 3 pounds of paper recycled, they earned one point. Haley recycled 11 pounds, which is 11/3 = 3.67 points (rounded to two decimal places). Her friends recycled 16 pounds, which is 16/3 = 5.33 points (rounded to two decimal places). Together, they earned 3.67 + 5.33 = 9 points (rounded to two decimal places). The answer is 9.",,9.0,0
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The pet shelter had 17 puppies and another 55 were brought in, so they now have 17 + 55 = 72 puppies in total. If 8 puppies are adopted each day, it will take 72 / 8 = 9 days to adopt all of them. The answer is 9.",,9.0,0
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"The baseball team had 12 new players and 44 returning players, so there are 12 + 44 = 56 players in total. The coach wants to put them into groups with 8 players in each group, so there will be 56 / 8 = 7 groups. The answer is 7.",,7.0,0
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"Frank had saved up 3 dollars. He received another 37 dollars for his allowance, so he has 3 + 37 = 40 dollars in total. Each toy costs 8 dollars. So he could buy 40 / 8 = 5 toys. The answer is 5.",,5.0,0
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The pet shelter had 8 puppies and 19 more were brought in, so they now have 8 + 19 = 27 puppies in total. If 3 puppies are adopted each day, it will take 27 / 3 = 9 days to adopt all of them. The answer is 9.",,9.0,0
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,"Faye had 13 math problems and 2 spelling problems, so she has a total of 13 + 2 = 15 problems. If she can finish 3 problems in an hour, it will take her 15 / 3 = 5 hours to finish all the problems. The answer is 5 hours.",,5.0,0
362," Sam had saved up 8 dollars. If he received another 7 dollars for his allowance, how many 3 dollar toys could he buy? ",5.0,"Sam had saved up 8 dollars. He received another 7 dollars for his allowance, so he has 8 + 7 = 15 dollars in total. Each toy costs 3 dollars. So he could buy 15 / 3 = 5 toys. The answer is 5.",,5.0,0
363," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,"For every 3 pounds of paper recycled, they earned one point. Bianca recycled 24 pounds, so she earned 24 / 3 = 8 points. Her friends recycled 3 pounds, so they earned 3 / 3 = 1 point. Together, they earned 8 + 1 = 9 points. The answer is 9.",,9.0,0
364," There school's baseball team had 31 new players and 4 returning players. If the coach put them into groups with 7 players in each group, how many groups would there be? ",5.0,"The baseball team had 31 new players and 4 returning players, so there are 31 + 4 = 35 players in total. If the coach puts them into groups with 7 players in each group, there will be 35 / 7 = 5 groups. The answer is 5.",,5.0,0
365," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0,"Oliver has 2 new cards and 10 old cards, so he has a total of 2 + 10 = 12 cards to put in the binder. He wants to put 3 cards on each page, so he will need 12 / 3 = 4 pages in total. The answer is 4.",,4.0,0
366," Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",2.0,"Paul made 3 dollars mowing lawns and 3 dollars weed eating, so he has a total of 3 + 3 = 6 dollars. He only spent 3 dollars a week, so the money would last him 6 / 3 = 2 weeks. The answer is 2.",,2.0,0
367," Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"Robin had 23 chocolate chip cookies and 25 oatmeal cookies, so she had a total of 23 + 25 = 48 cookies. She was making baggies of 6 cookies each, so she could make 48 / 6 = 8 baggies. The answer is 8.",,8.0,0
368, The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many groups could they make? ,5.0,"The debate team had 5 boys and 40 girls, so there were 5 + 40 = 45 students in total. They need to be split into groups of 9, so they can make 45 / 9 = 5 groups. The answer is 5.",,5.0,0
369, At a company picnic 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams how many people would be on each team? ,5.0,"There are 23 managers and 7 employees, so there are 23 + 7 = 30 people in total. They split into 6 teams, so there would be 30 / 6 = 5 people on each team. The answer is 5.",,5.0,0
370," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,"Cody bought 4 regular sodas and 44 diet sodas, so he has a total of 4 + 44 = 48 sodas. His fridge can hold 6 sodas on each shelf, so he would need 48 / 6 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
371," Robin's class is going on a field trip to the zoo. If each van can hold 8 people and there are 22 students and 2 adults going, how many vans will they need? ",3.0,"There are 22 students and 2 adults going on the field trip, so there are 22 + 2 = 24 people in total. Each van can hold 8 people, so they will need 24 / 8 = 3 vans. The answer is 3.",,3.0,0
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time. If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ",2.0,"Ned can only carry 5 trays at a time. He needs to pick up 5 trays from one table and 5 trays from another, so he needs to make 2 trips. The answer is 2.",,2.0,0
373," There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2.0,"The baseball team has 2 new players and 6 returning players, so there are 2 + 6 = 8 players in total. The coach wants to put them into groups with 4 players in each group. So there will be 8 / 4 = 2 groups. The answer is 2.",,2.0,0
374, For homework Amy had 18 math problems and 6 spelling problems. If she can finish 4 problems in an hour how long will it take her to finish all the problems? ,6.0,"Amy had 18 math problems and 6 spelling problems, so she had a total of 18 + 6 = 24 problems. If she can finish 4 problems in an hour, it will take her 24 / 4 = 6 hours to finish all the problems. The answer is 6 hours.",,6.0,0
375," Maria was making baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, how many baggies could she make? ",6.0,"Maria has 2 chocolate chip cookies and 16 oatmeal cookies, so she has a total of 2 + 16 = 18 cookies. She wants to make baggies with 3 cookies in each bag, so she can make 18 / 3 = 6 baggies. The answer is 6.",,6.0,0
376, Sarah's old washing machine could only wash 5 pieces of clothing at a time. If she had to wash 43 shirts and 2 sweaters how many loads would she have to do? ,9.0,"Sarah's old washing machine could only wash 5 pieces of clothing at a time. She needs to wash 43 shirts and 2 sweaters, which is a total of 43 + 2 = 45 pieces of clothing. Each load can wash 5 pieces of clothing, so she needs to do 45 / 5 = 9 loads. The answer is 9.",,9.0,0
377," A pet shelter had 3 puppies when another 3 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0,"The pet shelter had 3 puppies and another 3 were brought in, so they have a total of 6 puppies. If 3 puppies are adopted each day, it would take 6 / 3 = 2 days for all of them to be adopted. The answer is 2.",,2.0,0
378," While playing at the arcade, Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball'. If he was trying to buy candy that cost 3 tickets a piece, how many could he buy? ",5.0,"Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball'. In total, he has 2 + 13 = 15 tickets. The candy he wants to buy costs 3 tickets each. So he can buy 15 / 3 = 5 candies. The answer is 5.",,5.0,0
379, A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6.0,"The chef had 8 chicken wings cooked and cooked 10 more, so there are 8 + 10 = 18 chicken wings in total. The group has 3 friends, so they will each get 18 / 3 = 6 chicken wings. Each person will get 6 chicken wings. The answer is 6.",,6.0,0
380, Nancy's old washing machine could only wash 9 pieces of clothing at a time. If she had to wash 19 shirts and 8 sweaters how many loads would she have to do? ,3.0,"Nancy's old washing machine could only wash 9 pieces of clothing at a time. She has 19 shirts and 8 sweaters to wash, which is a total of 19 + 8 = 27 pieces of clothing. To determine how many loads she needs to do, we divide the total number of clothing by the capacity of the washing machine: 27 / 9 = 3 loads. Nancy needs to do 3 loads of laundry. The answer is 3.",,3.0,0
381," Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2.0,"Paul had saved up 3 dollars. He received another 7 dollars for his allowance, so he has 3 + 7 = 10 dollars in total. Each 5 dollar toy costs 5 dollars. So he could buy 10 / 5 = 2 toys. The answer is 2.",,2.0,0
382," Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0,"Jerry made 14 dollars mowing lawns and 31 dollars weed eating, so he has a total of 14 + 31 = 45 dollars. If he only spent 5 dollars a week, the money would last him 45 / 5 = 9 weeks. The answer is 9.",,9.0,0
383," While playing at the arcade, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. If he was trying to buy candy that cost 9 tickets a piece, how many could he buy? ",5.0,"Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. In total, he has 26 + 19 = 45 tickets. The candy costs 9 tickets each. So Ned can buy 45 / 9 = 5 candies. The answer is 5.",,5.0,0
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 20 trays from one table and 16 trays from another, how many trips will he make? ",9.0,"Luke can carry 4 trays at a time. He needs to pick up 20 trays from one table and 16 trays from another. In total, he needs to carry 20 + 16 = 36 trays. To figure out how many trips he needs to make, we divide the total number of trays by the number of trays he can carry per trip: 36 / 4 = 9. Luke will need to make 9 trips to pick up all the trays. The answer is 9.",,9.0,0
385," Vanessa and her friends were recycling paper for their class. For every 9 pounds they recycled they earned one point. If Vanessa recycled 20 pounds and her friends recycled 16 pounds, how many points did they earn? ",4.0,"For every 9 pounds of paper recycled, they earned one point. Vanessa recycled 20 pounds and her friends recycled 16 pounds, so they recycled a total of 20 + 16 = 36 pounds. To find out how many points they earned, we need to divide the total pounds by 9: 36 ÷ 9 = 4. Therefore, they earned 4 points for recycling paper. The answer is 4.",,4.0,0
386," A pet shelter had 2 puppies when another 34 were brought in. If 4 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The pet shelter had 2 puppies and 34 more were brought in, so they have a total of 2 + 34 = 36 puppies. If 4 puppies are adopted each day, it will take 36 / 4 = 9 days to adopt all of them. The answer is 9.",,9.0,0
387, At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3.0,"There are 9 managers and 15 employees, so there are 9 + 15 = 24 people in total. They want to split into 8 teams, so there will be 24 / 8 = 3 people on each team. The answer is 3.",,3.0,0
388," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8.0,"John has 8 new cards and 16 old cards, so he has a total of 8 + 16 = 24 cards to put in the binder. He wants to put 3 cards on each page, so he will need 24 / 3 = 8 pages in total. The answer is 8.",,8.0,0
389," Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"Wendy uploaded 22 pictures from her phone and 2 from her camera, so she uploaded a total of 22 + 2 = 24 pictures. She wants to sort them into 4 albums with the same amount of pictures in each album. So each album will have 24 / 4 = 6 pictures. The answer is 6.",,6.0,0
390, A toy store had 17 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 9 on each shelf. How many shelves did they use? ,3.0,"The toy store had 17 giant stuffed bears in stock and got another shipment with 10 bears, so they have 17 + 10 = 27 bears in total. They put 9 bears on each shelf, so they used 27 / 9 = 3 shelves. The answer is 3.",,3.0,0
391," Zoe and her friends were recycling paper for their class. For every 8 pounds they recycled they earned one point. If Zoe recycled 25 pounds and her friends recycled 23 pounds, how many points did they earn? ",6.0,"For every 8 pounds of paper recycled, they earned one point. Zoe recycled 25 pounds and her friends recycled 23 pounds, so they recycled a total of 25 + 23 = 48 pounds of paper. To find out how many points they earned, we need to divide the total pounds of paper by 8: 48 ÷ 8 = 6. So they earned 6 points for recycling all that paper. The answer is 6.",,6.0,0
392," Billy was organizing his baseball cards in a binder with 5 on each page. If he had 3 new cards and 42 old cards to put in the binder, how many pages would he use? ",9.0,"Billy has 3 new cards and 42 old cards, so he has a total of 3 + 42 = 45 cards to put in the binder. Each page can hold 5 cards, so he will need 45 / 5 = 9 pages to hold all of his cards. The answer is 9.",,9.0,0
393," For a birthday party Tom bought 4 regular sodas and 52 diet sodas. If his fridge would only hold 7 on each shelf, how many shelves would he fill up? ",8.0,"Tom bought 4 regular sodas and 52 diet sodas, so he has a total of 4 + 52 = 56 sodas. His fridge can hold 7 sodas on each shelf, so he would need 56 / 7 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry 7 trays at a time. If he had to pick up 23 trays from one table and 5 trays from another, how many trips will he make? ",4.0,"Victor can carry 7 trays at a time. He needs to pick up 23 trays from one table and 5 trays from another. In total, he needs to pick up 23 + 5 = 28 trays. He will need to make 28 / 7 = 4 trips to pick up all the trays. The answer is 4.",,4.0,0
395," Paul had saved up 4 dollars. If he received another 11 dollars for his allowance, how many 5 dollar toys could he buy? ",3.0,"Paul had saved up 4 dollars. He received another 11 dollars for his allowance, so he has 4 + 11 = 15 dollars in total. Each 5 dollar toy costs 5 dollars. So he could buy 15 / 5 = 3 5-dollar toys. The answer is 3.",,3.0,0
396," Katie uploaded 30 pictures from her phone and 51 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",9.0,"Katie uploaded 30 pictures from her phone and 51 from her camera, so she uploaded a total of 30 + 51 = 81 pictures. She wants to sort them into 9 different albums with the same amount of pictures in each album. To find out how many pictures are in each album, we can divide the total number of pictures by the number of albums: 81 / 9 = 9. Therefore, there are 9 pictures in each album. The answer is 9.",,9.0,0
397," Debby's class is going on a field trip to the zoo. If each van can hold 9 people and there are 40 students and 14 adults going, how many vans will they need? ",6.0,"There are 40 students and 14 adults going on the field trip, so there are 40 + 14 = 54 people in total. Each van can hold 9 people, so they will need 54 / 9 = 6 vans. The answer is 6.",,6.0,0
398," For Halloween Emily received 5 pieces of candy from neighbors and 13 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",2.0,Emily received 5 + 13 = 18 pieces of candy in total. She eats 9 pieces a day. So the candy would last her 18 / 9 = 2 days. The answer is 2.,,2.0,0
399," Frank made 5 dollars mowing lawns and 58 dollars weed eating. If he only spent 7 dollar a week, how long would the money last him? ",9.0,"Frank made 5 + 58 = 63 dollars in total. He spent 7 dollars a week. To find out how long the money would last him, we need to divide the total amount of money by the amount he spends each week: 63 / 7 = 9 weeks. The money would last him 9 weeks. The answer is 9.",,9.0,0
400," A new building needed 14 windows. The builder had already installed 5 of them. If it takes 4 hours to install each window, how long will it take him to install the rest? ",36.0,"The builder needed to install 14 windows in total. He had already installed 5 of them, so he needs to install 14 - 5 = 9 more windows. It takes 4 hours to install each window, so it will take him 9 * 4 = 36 hours to install the rest of the windows. The answer is 36.",,36.0,0
401," A chef needs to cook 16 potatoes. He has already cooked 7. If each potato takes 5 minutes to cook, how long will it take him to cook the rest? ",45.0,"The chef needs to cook 16 potatoes in total. He has already cooked 7, so he needs to cook 16 - 7 = 9 more potatoes. Each potato takes 5 minutes to cook, so it will take him 9 * 5 = 45 minutes to cook the rest. The answer is 45.",,45.0,0
402," Ned bought 14 boxes of chocolate candy and gave 7 to his little brother. If each box has 6 pieces inside it, how many pieces did Ned still have? ",42.0,"Ned bought 14 boxes of chocolate candy. He gave 7 boxes to his little brother, so he has 14 - 7 = 7 boxes left. Each box has 6 pieces inside it, so he still has 7 * 6 = 42 pieces of chocolate candy left. The answer is 42.",,42.0,0
403," There were 11 friends playing a video game online when 5 players quit. If each player left had 5 lives, how many lives did they have total? ",30.0,"There were 11 friends playing a video game online. 5 players quit, so there were 11 - 5 = 6 players left. Each player had 5 lives, so they had a total of 6 * 5 = 30 lives. The answer is 30.",,30.0,0
404," Henry earned 5 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 7 of them, how much money did he actually earn? ",25.0,"Henry earned 5 dollars for each lawn he mowed. He had 12 lawns to mow, but he forgot to mow 7 of them. So he only mowed 12 - 7 = 5 lawns. Therefore, he earned 5 * 5 = 25 dollars. The answer is 25.",,25.0,0
405," A trivia team had 5 members total, but during a game 2 members didn't show up. If each member that did show up scored 6 points, how many points were scored total? ",18.0,"The trivia team had 5 members total, but 2 didn't show up, so only 3 members showed up. Each member that showed up scored 6 points, so the total points scored were 3 * 6 = 18 points. The answer is 18.",,18.0,0
406," A painter needed to paint 10 rooms in a building. Each room takes 8 hours to paint. If he already painted 8 rooms, how much longer will he take to paint the rest? ",16.0,"The painter needed to paint 10 rooms in total. He already painted 8 rooms, so he needs to paint 10 - 8 = 2 more rooms. Each room takes 8 hours to paint, so he will need 2 * 8 = 16 more hours to paint the rest. The answer is 16.",,16.0,0
407," In a video game, each enemy defeated gives you 3 points. If a level has 6 enemies total and you destroy all but 2 of them, how many points would you earn? ",12.0,"Each enemy defeated gives you 3 points. There are 6 enemies total in the level. If you destroy all but 2 of them, you have defeated 6 - 2 = 4 enemies. So you would earn 4 * 3 = 12 points. The answer is 12.",,12.0,0
408," Wendy earned 5 points for each bag of cans she recycled. If she had 11 bags, but didn't recycle 2 of them, how many points would she have earned? ",45.0,"Wendy earned 5 points for each bag of cans she recycled. She had 11 bags, but didn't recycle 2 of them, so she recycled 11 - 2 = 9 bags. She earned 5 points for each of the 9 bags she recycled, so she earned 9 * 5 = 45 points. The answer is 45.",,45.0,0
