,question,answer,response,mapping,response_answer,flag
266," While shopping for music online, Zoe bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 3 songs. How many songs did Zoe buy total? ",24.0,".
A: mapping:{x:songs Zoe bought total}
Zoe bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 3 songs.
Eq1: 3*3+5*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*3+5*3)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0,1
267," Megan was organizing her book case making sure each of the shelves had exactly 7 books on it. If she had 8 shelves of mystery books and 2 shelves of picture books, how many books did she have total? ",70.0,"
A: mapping:{x:number of books she have total}
Megan has 8 shelves of mystery books and 2 shelves of picture books.
Eq1: 8*7+2*7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*7+2*7)
print(solve(Eq1,x))
We got 70 from sympy, so the answer is 70.",,70.0,1
268," Isabel was selling her necklaces at a garage sale. She sold 3 bead necklaces and 3 gem stone necklaces. If each necklace cost 6 dollars, how much money did she earn? ",36.0,"
A: mapping:{x:money she earned}
Isabel sold 3 bead necklaces and 3 gem stone necklaces. If each necklace cost 6 dollars, she earned 3*6+3*6
Eq1: 3*6+3*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*6+3*6)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
269," Frank was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 3 more bags. If each bag had 5 cans in it, how many cans did he pick up total? ",40.0,"
A: mapping:{x:number of cans he pick up total}
Frank picked up 5 bags on Saturday and 3 bags on Sunday. If each bag had 5 cans, then 5*5 + 3*5 = 
Eq1: 5*5 + 3*5 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*5 + 3*5)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
270," April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,"
A: mapping:{x:money she spent}
Vanessa bought 3 roses and 3 daisies, so she spent 3*8+3*8
Eq1: 3*8+3*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*8+3*8)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
271, Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80.0,"
A: mapping:{x:money Will made in those two days}
Will worked 8 hours on Monday and 2 hours on Tuesday. 
Eq1: 8*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*8+2*8)
print(solve(Eq1,x))
We got 96 from sympy, so the answer is 96.",,96.0,1
272," Rachel bought 7 new chairs and 3 new tables for her house. If she spent 4 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,".
A: mapping:{x:minutes it took her to finish}
Rachel bought 7 chairs and 3 tables. Each chair took 4 minutes, each table took 4 minutes.
Eq1: 7*4+3*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*4+3*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
273," While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,"
A: mapping:{x:final score}
Adam answered 8 questions correct in the first half and 2 questions correct in the second half.
Eq1: 8*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*8+2*8)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
274," A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,"
A: mapping:{x:number of birds in the pet store}
There are 4 bird cages, each with 8 parrots and 2 parakeets.
Eq1: 4*(8+2)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(8+2))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
275," Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"
A: mapping:{x:number of cans he pick up total}
Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it,
Eq1: 5*4+5*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*4+5*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
276," Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72.0,"
A: mapping:{x:number of books she have total}
Eq1: 8*5+8*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8*5+8*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
277," Billy was putting his spare change into piles. He had 2 piles of quarters and 3 piles of dimes. If each pile had 4 coins in it, how many coins did he have total? ",20.0,"
A: mapping:{x:coins he have total}
Billy had 2 piles of quarters and 3 piles of dimes. If each pile had 4 coins in it, 
Eq1: 2*4+3*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*4+3*4)
print(solve(Eq1,x))
We got 20 from sympy, so the answer is 20.",,20.0,1
278," Chloe was playing a video game where she scores 9 points for each treasure she finds. If she found 6 treasures on the first level and 3 on the second, what would her score be? ",81.0,"
A: mapping:{x: Chloe's score}
Chloe scores 9 points for each treasure she finds. She found 6 treasures on the first level and 3 on the second.
Eq1: 9*6+9*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*6+9*3)
print(solve(Eq1,x))
We got 81 from sympy, so the answer is 81.",,81.0,1
279," While shopping for music online, Nancy bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Nancy buy total? ",64.0,".
A: mapping:{x:songs she bought total}
Nancy bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs.
Eq1: 3*8+5*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*8+5*8)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
280, Lana was unboxing some of her old winter clothes. She found 3 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Lana have total? ,21.0,"
A: mapping:{x: pieces of winter clothing}
Lana had 3 boxes of clothing and inside each box there were 3 scarves and 4 mittens.
Eq1: 3*(3+4)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*(3+4))
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
281, Frank and his friend were buying trick decks from the magic shop for 7 dollars each. How much did they spend if Frank bought 3 decks and his friend bought 2 decks? ,35.0,"
A: mapping:{x:money they spend}
Frank and his friend were buying trick decks from the magic shop for 7 dollars each. Frank bought 3 decks and his friend bought 2 decks.
Eq1: 7*(3+2)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*(3+2))
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
282," A waiter had 5 tables he was waiting on, with 5 women and 3 men at each table. How many customers total did the waiter have? ",40.0,"
A: mapping:{x:number of customers the waiter had}
The waiter had 5 tables with 5 women and 3 men at each table.
Eq1: 5*(5+3)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5*(5+3))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
283," There were 8 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",60.0,"
A: mapping:{x:lives they have total}
There were 8 friends playing a game, 2 more joined, so we have 8+2
Eq1: 8+2=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+2)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
284," Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63.0,"
A: mapping:{x:cans he pick up total}
On Saturday he filled 3 bags up and on Sunday he filled 4 more bags.
Eq1: 3*9+4*9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*9+4*9)
print(solve(Eq1,x))
We got 45 from sympy, so the answer is 45.",,45.0,1
285," April's discount flowers was having a sale where each flower was 6 dollars. If Maria bought 7 roses and 3 daisies, how much did she spend? ",60.0,"
A: mapping:{x:money she spent}
Eq1: 6*(7+3)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*(7+3))
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
286, Dave was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 6 hours and on Tuesday he worked 2 hours. How much money did Dave make in those two days? ,48.0,"
A: mapping:{x:money Dave made in those two days}
Dave worked 6 hours on Monday and 2 hours on Tuesday. He made 6 dollars an hour.
Eq1: 6*6+2*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*6+2*6)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
287," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? ",48.0,"
A: mapping:{x:number of books she have total}
Nancy has 2 shelves of mystery books and 6 shelves of picture books.
Eq1: 2*6+6*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*6+6*6)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
288," While shopping for music online, Faye bought 2 country albums and 3 pop albums. Each album came with a lyric sheet and had 6 songs. How many songs did Faye buy total? ",30.0,"
A: mapping:{x:songs Faye bought total}
Faye bought 2 country albums and 3 pop albums. Each album came with a lyric sheet and had 6 songs.
Eq1: 2*6+3*6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*6+3*6)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
289," Tom was putting his spare change into piles. He had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it, how many coins did he have total? ",30.0,".
A: mapping:{x:coins he have total}
Tom had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it,
Eq1: 2*5+4*5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*5+4*5)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
290," While playing a trivia game, George answered 6 questions correct in the first half and 4 questions correct in the second half. If each question was worth 3 points, what was his final score? ",30.0,"
A: mapping:{x:George's final score}
George answered 6 questions correct in the first half and 4 questions correct in the second half.
Eq1: 6*3+4*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*3+4*3)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
291, Lana was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Lana have total? ,32.0,"
A: mapping:{x: pieces of winter clothing}
Lana had 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens.
Eq1: 4*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(2+6))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
292," At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 3 tickets, how many tickets did he use? ",30.0,"
A: mapping:{x:tickets he used}
Oliver rode the ferris wheel 7 times and the bumper cars 3 times.
Eq1: 7*3+3*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*3+3*3)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
293," Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, how many problems did she have to complete total? ",40.0,"
A: mapping:{x:problems she have to complete total}
Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, she would have 4*4 + 6*4
Eq1: 4*4 + 6*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*4 + 6*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
294," Kaleb was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 6 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"
A: mapping:{x:number of cans he pick up total}
Kaleb was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 6 more bags. If each bag had 4 cans in it,
Eq1: 4*4+6*4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*4+6*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
295, Edward and his friend were buying trick decks from the magic shop for 6 dollars each. How much did they spend if Edward bought 3 decks and his friend bought 6 decks? ,54.0,"
A: mapping:{x:money they spend}
Edward and his friend were buying trick decks from the magic shop for 6 dollars each. Edward bought 3 decks and his friend bought 6 decks.
Eq1: 6x=3*6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6x,3*6)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
296," Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,"
A: mapping:{x:minutes it took her to finish}
Emily bought 4 chairs and 2 tables. It will take 8 minutes for each piece of furniture.
Eq1: 4*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*8+2*8)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
297," A waiter had 9 tables he was waiting on, with 2 women and 6 men at each table. How many customers total did the waiter have? ",72.0,"
A: mapping:{x:customers waiter have}
Eq1: 9*(2+6)=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9*(2+6))
print(solve(Eq1,x))
We got 153 from sympy, so the answer is 153.",,153.0,1
298," There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27.0,"
A: mapping:{x:lives they have total}
There were 4 friends playing a game online, and 5 more players joined. 
Eq1: 4+5*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4+5*3)
print(solve(Eq1,x))
We got 19 from sympy, so the answer is 19.",,19.0,1
299," While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72.0,".
A: mapping:{x:songs Janet bought total}
Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs.
Eq1: 6*9+2*9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6*9+2*9)
print(solve(Eq1,x))
We got 84 from sympy, so the answer is 84.",,84.0,1
300, The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make}
There are 26 boys and 46 girls on the debate team. If they were split into groups of 9, 
Eq1: 26/9+46/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,26/9+46/9)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
301," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,"
A: mapping:{x:number of pictures in each album}
Eq1: 35+5=40 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,35+5)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
302," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, how many 6 dollar toys could he buy? ",6.0,"
A: mapping:{x: number of 6 dollar toys he could buy}
Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, he will have a total of 36 dollars. 
Eq1: 36/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,36/6)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
303," Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, how many baggies could she make? ",6.0,"
A: mapping:{x:baggies she could make}
Olivia has 9 cookies in each bag. She has 13 chocolate chip cookies and 41 oatmeal cookies.
Eq1: 9x=13+41 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9*x,13+41)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
304," Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",9.0,".
A: mapping:{x:weeks the money would last}
Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week,
Eq1: 9+18-3*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9+18-3*x,0)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
305," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0,"
A: mapping:{x:groups}
There are 48 new players and 6 returning players. The coach put them into groups with 6 players in each group.
Eq1: 48+6=x*6 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(48+6,x*6)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
306," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0,"
A: mapping:{x:number of shelves he fill up}
Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, he would need 41/9 + 22/9 shelves
Eq1: 41/9 + 22/9 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41/9 + 22/9)
print(solve(Eq1,x))
We got 6.33333333333333 from sympy, so the answer is 6.",,6.0,1
307," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? ",4.0,"
A: mapping:{x:points they earned}
Paige recycled 14 pounds and her friends recycled 2 pounds. They earn points for every 4 pounds recycled.
Eq1: (14+2)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((14+2)/4,x)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
308, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0,"
A: mapping:{x:time it takes her to finish all the problems}
Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour, she can finish 8/17 math problems and 8/15 spelling problems in an hour.
Eq1: 8/17+8/15=1
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8/17+8/15,1)
print(solve(Eq1,x))
We got 80/153 from sympy, so the answer is 80/153.",,153.0,1
309," Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder, how many pages would he use? ",6.0,"
A: mapping:{x:number of pages he use}
Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder,
Eq1: 8+10=3x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8+10,3*x)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
310, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make}
The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7, 
Eq1: 45/7=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,45/7)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
311, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0,".
A: mapping:{x:chicken wings each person get}
There were 9 chicken wings cooked when the group of 4 friends came in. The chef cooked 7 more for the group, so there were a total of 16 chicken wings. If they each got the same amount, then each person would get 16/4=4 chicken wings.
Eq1: 16/4=4
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(16/4,4)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
312," A vase can hold 6 flowers. If you had 7 carnations and 47 roses, how many vases would you need to hold the flowers? ",9.0,"
A: mapping:{x:number of vases needed}
Eq1: (47+7)/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((47+7)/6,x)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
313," A pet shelter had 9 puppies when another 12 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0,"
A: mapping:{x:number of days it takes for all of them to be adopted}
Eq1: 9+12=21 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9+12)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 10 trays from one table and 2 trays from another, how many trips will he make? ",3.0,"
A: mapping:{x:trips he make}
Roger can carry 4 trays at a time. 10 trays from one table and 2 trays from another will be 10+2
Eq1: (10+2)/4=x  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((10+2)/4,x)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
315, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0,"
A: mapping:{x:number of shelves used}
The store had 4 giant stuffed bears in stock and got another shipment of 10. They put the bears onto shelves with 7 on each shelf.
Eq1: 4+10=x*7 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4+10,x*7)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
316," John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",8.0,".
A: mapping:{x:weeks the money last}
John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week,
Eq1: 6+18-3*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6+18-3*x,0)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
317, Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do? ,9.0,"
A: mapping:{x: loads she have to do}
Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do?
Eq1: x=39/8+33/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,39/8+33/8)
print(solve(Eq1,x))
We got 8.375 from sympy, so the answer is 8.",,8.0,1
318," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0,"
A: mapping:{x: vans they need}
There are 2 students and 6 adults going, and each van can hold 4 people.
Eq1: 2+6=4*x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2+6,4*x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
319," Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"
A: mapping:{x:number of pictures in each album}
Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album,
Eq1: 2+4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2+4)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
320," While playing at the arcade, Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? ",7.0,"
A: mapping:{x:number of candy he could buy}
Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. 
Eq1: 33+9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33+9)
print(solve(Eq1,x))
We got 42 from sympy, so the answer is 42.",,42.0,1
321," Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",8.0,".
A: mapping:{x:weeks the money last}
Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week,
Eq1: (14+26)/5=x  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((14+26)/5,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
322," Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0,"
A: mapping:{x:points they earned}
Gwen recycled 5 pounds and her friends recycled 13 pounds. They earned 1 point for every 3 pounds recycled.
Eq1: (5+13)/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((5+13)/3,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
323," Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"
A: mapping:{x:number of pictures in each album}
Eq1: 31+5=9x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31+5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
324," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? ",2.0,"
A: mapping:{x:days the candy last}
Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister.
Eq1: 11+5=16
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,11+5)
print(solve(Eq1,x))
We got 16 from sympy, so the answer is 16.",,16.0,1
325," Maria was making baggies of cookies with 5 cookies in each bag. If she had 33 chocolate chip cookies and 2 oatmeal cookies, how many baggies could she make? ",7.0,"
A: mapping:{x:baggies she could make}
Maria had 33 chocolate chip cookies and 2 oatmeal cookies. She wanted 5 cookies in each bag.
Eq1: If she had 33 chocolate chip cookies and 2 oatmeal cookies, she could make 5+2=7 baggies.",,7.0,1
326," There school's baseball team had 4 new players and 6 returning players. If the coach put them into groups with 5 players in each group, how many groups would there be? ",2.0,"
A: mapping:{x:groups}
There are 4 new players and 6 returning players. The coach put them into groups with 5 players in each group.
Eq1: (4+6)/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((4+6)/5,x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
