,question,answer,response,mapping,response_answer,flag
327," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,"The shelter started with 5 puppies and then 35 more were brought in, so they had a total of 5 + 35 = 40 puppies. If 8 puppies are adopted each day, it will take 40 / 8 = 5 days to adopt all of them. The answer is 5 days.",,5.0,0
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0,"There are 12 students and 3 adults going, so that's a total of 12 + 3 = 15 people. Each van can hold 5 people, so they will need 15 / 5 = 3 vans. The answer is 3.",,3.0,0
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"Dave can carry 9 trays at a time. He needs to pick up 17 trays from one table and 55 trays from another. So in total, he needs to pick up 17 + 55 = 72 trays. To figure out how many trips he will make, we divide 72 by 9: 72 ÷ 9 = 8. Dave will make 8 trips. The answer is 8.",,8.0,0
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0,"George bought a total of 10 + 22 = 32 sodas. If his fridge can hold 4 sodas on each shelf, he would need 32/4 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"There are a total of 28 + 4 = 32 students on the debate team. To make groups of 4, we divide 32 by 4. 32 ÷ 4 = 8. The answer is 8 groups.",,8.0,0
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"Maria has a total of 5 + 19 = 24 cookies. If she puts 8 cookies in each bag, she can make 24 / 8 = 3 baggies. The answer is 3.",,3.0,0
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,"Sarah received 66 pieces of candy from neighbors and 15 pieces from her sister, so she had 66 + 15 = 81 pieces of candy in total. If she ate 9 pieces a day, the candy would last her 81 / 9 = 9 days. The answer is 9.",,9.0,0
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,"Henry can carry 9 trays at a time. He needs to pick up 29 trays from one table and 52 trays from another. So in total, he needs to pick up 29 + 52 = 81 trays. To figure out how many trips he will make, we divide 81 by 9: 81 ÷ 9 = 9. Henry will make 9 trips. The answer is 9.",,9.0,0
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"Tiffany uploaded a total of 7 + 13 = 20 pictures. If she sorted them into 5 albums with the same amount of pictures in each album, then each album would have 20 / 5 = 4 pictures. The answer is 4.",,4.0,0
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0,"There were originally 5 giant stuffed bears. Then they got 7 more. So there were 5 + 7 = 12 bears in total. If they put 6 bears on each shelf, they used 12 / 6 = 2 shelves. The answer is 2.",,2.0,0
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,"Paul made 68 dollars mowing lawns and 13 dollars weed eating, so he has a total of 68 + 13 = 81 dollars. If he spends 9 dollars a week, the money will last him 81 / 9 = 9 weeks. The answer is 9.",,9.0,0
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0,"Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. In total, he won 3 + 5 = 8 tickets. Candy costs 4 tickets each, so he can buy 8 / 4 = 2 pieces of candy. The answer is 2.",,2.0,0
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0,"There are 25 students and 5 adults going, so there are 25 + 5 = 30 people in total. Each van can hold 5 people, so they will need 30 / 5 = 6 vans. The answer is 6.",,6.0,0
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"Luke had 9 old cards and 3 new cards, so he had a total of 12 cards to put in the binder. Since he puts 3 cards on each page, he would need 12/3 = 4 pages. The answer is 4.",,4.0,0
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"There were originally 6 chicken wings cooked. The chef cooked 3 more, so there were 6 + 3 = 9 chicken wings in total. If the group has 3 people, they would each get 9 ÷ 3 = 3 chicken wings. The answer is 3.",,3.0,0
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"Olivia uploaded a total of 5 + 35 = 40 pictures. If she sorted them into 8 albums with the same amount of pictures in each album, then each album would have 40 / 8 = 5 pictures. The answer is 5.",,5.0,0
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"There were originally 6 giant stuffed bears. After the shipment, there were 6 + 18 = 24 bears. If they put 6 bears on each shelf, they used 24 / 6 = 4 shelves. The answer is 4.",,4.0,0
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"Jerry can carry 8 trays at a time. He needs to pick up 9 trays from one table and 7 trays from another. That's a total of 9 + 7 = 16 trays. Since he can only carry 8 at a time, he will need to make 2 trips. The answer is 2.",,2.0,0
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"Each vase can hold 5 flowers. So to find out how many vases are needed, we need to divide the total number of flowers by 5. 6 carnations and 19 roses is a total of 6 + 19 = 25 flowers. 25 divided by 5 is 5. So 5 vases are needed to hold all the flowers. The answer is 5.",,5.0,0
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"Haley recycled 11 pounds, which is equivalent to 11/3 = 3.67 points (rounded to two decimal places). Her friends recycled 16 pounds, which is equivalent to 16/3 = 5.33 points (rounded to two decimal places). Together, they earned 3.67 + 5.33 = 9 points. The answer is 9.",,9.0,0
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter started with 17 puppies and added 55 more, so they now have 17 + 55 = 72 puppies. If 8 puppies are adopted each day, it will take 72 / 8 = 9 days to adopt all of them. The answer is 9.",,9.0,0
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"There are a total of 12 + 44 = 56 players. If they are put into groups of 8 players each, then there will be 56 / 8 = 7 groups. The answer is 7.",,7.0,0
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,Frank has a total of 3 + 37 = 40 dollars. Each toy costs 8 dollars. So he can buy 40 / 8 = 5 toys. The answer is 5.,,5.0,0
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"Luke had 9 old cards and 3 new cards, so he had a total of 12 cards to put in the binder. Since he puts 3 cards on each page, he would need 12/3 = 4 pages. The answer is 4.",,4.0,0
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"There were originally 6 chicken wings cooked. The chef cooked 3 more, so there were 6 + 3 = 9 chicken wings in total. If the group has 3 people, they would each get 9 ÷ 3 = 3 chicken wings. The answer is 3.",,3.0,0
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"Olivia uploaded a total of 5 + 35 = 40 pictures. If she sorted them into 8 albums with the same amount of pictures in each album, then each album would have 40 / 8 = 5 pictures. The answer is 5.",,5.0,0
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"There were originally 6 giant stuffed bears. After the shipment, there were 6 + 18 = 24 bears. If they put 6 bears on each shelf, they used 24 / 6 = 4 shelves. The answer is 4.",,4.0,0
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"Jerry can carry 8 trays at a time. He needs to pick up 9 trays from one table and 7 trays from another. That's a total of 9 + 7 = 16 trays. Since he can only carry 8 at a time, he will need to make 2 trips. The answer is 2.",,2.0,0
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"Each vase can hold 5 flowers. So to find out how many vases are needed, we need to divide the total number of flowers by 5. 6 carnations and 19 roses is a total of 6 + 19 = 25 flowers. 25 divided by 5 is 5. So 5 vases are needed to hold all the flowers. The answer is 5.",,5.0,0
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"Haley recycled 11 pounds, which is equivalent to 11/3 = 3.67 points (rounded to two decimal places). Her friends recycled 16 pounds, which is equivalent to 16/3 = 5.33 points (rounded to two decimal places). Together, they earned 3.67 + 5.33 = 9 points. The answer is 9.",,9.0,0
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter started with 17 puppies and added 55 more, so they now have 17 + 55 = 72 puppies. If 8 puppies are adopted each day, it will take 72 / 8 = 9 days to adopt all of them. The answer is 9 days.",,9.0,0
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"There are a total of 12 + 44 = 56 players. If they are put into groups of 8 players each, then there will be 56 / 8 = 7 groups. The answer is 7.",,7.0,0
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,Frank has a total of 3 + 37 = 40 dollars. Each toy costs 8 dollars. So he can buy 40 / 8 = 5 toys. The answer is 5.,,5.0,0
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter started with 8 puppies and 19 more were brought in, so they had 8 + 19 = 27 puppies. If 3 puppies are adopted each day, it will take 27 / 3 = 9 days to adopt all of them. The answer is 9.",,9.0,0
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,"Faye had 13 math problems and 2 spelling problems, so she had a total of 13 + 2 = 15 problems. If she can finish 3 problems in an hour, it will take her 15 / 3 = 5 hours to finish all the problems. The answer is 5 hours.",,5.0,0
362," Sam had saved up 8 dollars. If he received another 7 dollars for his allowance, how many 3 dollar toys could he buy? ",5.0,Sam had 8 dollars and received 7 more dollars for his allowance. So he has 8 + 7 = 15 dollars. Each toy costs 3 dollars. So he can buy 15 / 3 = 5 toys. The answer is 5.,,5.0,0
363," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,"Bianca recycled 24 pounds, which is equivalent to 8 sets of 3 pounds. So she earned 8 points. Her friends recycled 3 pounds, which is equivalent to 1 set of 3 pounds. So they earned 1 point. In total, they earned 8 + 1 = 9 points. The answer is 9.",,9.0,0
364," There school's baseball team had 31 new players and 4 returning players. If the coach put them into groups with 7 players in each group, how many groups would there be? ",5.0,"There are a total of 31 + 4 = 35 players. If they are put into groups of 7 players each, then there will be 35 / 7 = 5 groups. The answer is 5.",,5.0,0
365," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0,"Oliver has 2 new cards and 10 old cards, so he has a total of 12 cards to put in the binder. If he puts 3 cards on each page, he will need 12 / 3 = 4 pages. The answer is 4.",,4.0,0
366," Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",2.0,"Paul made a total of 3 + 3 = 6 dollars. If he spends 3 dollars a week, the money will last him 6 / 3 = 2 weeks. The answer is 2.",,2.0,0
367," Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"Robin had a total of 23 + 25 = 48 cookies. If she puts 6 cookies in each bag, she can make 48 / 6 = 8 baggies. The answer is 8.",,8.0,0
368, The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many groups could they make? ,5.0,"There are a total of 5 + 40 = 45 students on the debate team. If they are split into groups of 9, then the number of groups they can make is 45 / 9 = 5. The answer is 5.",,5.0,0
369, At a company picnic 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams how many people would be on each team? ,5.0,"There are a total of 23 + 7 = 30 people playing volleyball. If they split into 6 teams, each team would have 30/6 = 5 people. The answer is 5.",,5.0,0
370," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,"Cody bought a total of 4 + 44 = 48 sodas. If his fridge can hold 6 sodas on each shelf, he would need 48/6 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
371," Robin's class is going on a field trip to the zoo. If each van can hold 8 people and there are 22 students and 2 adults going, how many vans will they need? ",3.0,"There are 22 students and 2 adults going, so that's a total of 22 + 2 = 24 people. Each van can hold 8 people, so they will need 24 / 8 = 3 vans. The answer is 3.",,3.0,0
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time. If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ",2.0,"Ned can only carry 5 trays at a time. If he has to pick up 5 trays from one table and 5 trays from another, that's a total of 10 trays. He will need to make 2 trips to pick up all the trays. The answer is 2.",,2.0,0
373," There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2.0,"There are a total of 2 + 6 = 8 players. If they are put into groups of 4, there will be 2 groups of 4 players and 1 group of 8 players. The answer is 3 groups.",,3.0,0
374, For homework Amy had 18 math problems and 6 spelling problems. If she can finish 4 problems in an hour how long will it take her to finish all the problems? ,6.0,"Amy had 18 math problems and 6 spelling problems, so she had a total of 18 + 6 = 24 problems. If she can finish 4 problems in an hour, it will take her 24 / 4 = 6 hours to finish all the problems. The answer is 6 hours.",,6.0,0
375," Maria was making baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, how many baggies could she make? ",6.0,"Maria has a total of 2 + 16 = 18 cookies. If she puts 3 cookies in each bag, she can make 18 / 3 = 6 baggies. The answer is 6.",,6.0,0
376, Sarah's old washing machine could only wash 5 pieces of clothing at a time. If she had to wash 43 shirts and 2 sweaters how many loads would she have to do? ,9.0,"Sarah has 43 shirts and 2 sweaters, which is a total of 45 pieces of clothing. Her old washing machine can only wash 5 pieces of clothing at a time, so she would need to do 45 / 5 = 9 loads. The answer is 9.",,9.0,0
377," A pet shelter had 3 puppies when another 3 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0,"The shelter had 3 puppies originally and 3 more were brought in, so there are now 6 puppies. If 3 puppies are adopted each day, it will take 6 ÷ 3 = 2 days to adopt all of them. The answer is 2.",,2.0,0
378," While playing at the arcade, Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball'. If he was trying to buy candy that cost 3 tickets a piece, how many could he buy? ",5.0,Luke won a total of 2 + 13 = 15 tickets. Candy costs 3 tickets each. So he can buy 15 / 3 = 5 pieces of candy. The answer is 5.,,5.0,0
379, A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6.0,"There were originally 8 chicken wings. The chef cooked 10 more, so there were 8 + 10 = 18 chicken wings in total. If the group has 3 friends, they would each get 18 / 3 = 6 chicken wings. The answer is 6.",,6.0,0
380, Nancy's old washing machine could only wash 9 pieces of clothing at a time. If she had to wash 19 shirts and 8 sweaters how many loads would she have to do? ,3.0,"Nancy needs to wash 19 shirts and 8 sweaters. That's a total of 19 + 8 = 27 pieces of clothing. Her old washing machine can only wash 9 pieces at a time, so she needs to do 27 / 9 = 3 loads. The answer is 3.",,3.0,0
381," Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2.0,Paul has a total of 3 + 7 = 10 dollars. Each toy costs 5 dollars. So he can buy 10 / 5 = 2 toys. The answer is 2.,,2.0,0
382," Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0,"Jerry made 14 dollars mowing lawns and 31 dollars weed eating, so he has a total of 14 + 31 = 45 dollars. If he spends 5 dollars a week, the money will last him 45 / 5 = 9 weeks. The answer is 9.",,9.0,0
383," While playing at the arcade, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. If he was trying to buy candy that cost 9 tickets a piece, how many could he buy? ",5.0,"Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. In total, he won 26 + 19 = 45 tickets. If candy costs 9 tickets each, he can buy 45 / 9 = 5 candies. The answer is 5.",,5.0,0
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 20 trays from one table and 16 trays from another, how many trips will he make? ",9.0,"Luke can carry 4 trays at a time. He needs to pick up 20 trays from one table and 16 trays from another. So in total, he needs to make (20 + 16) / 4 = 9 trips. The answer is 9.",,9.0,0
385," Vanessa and her friends were recycling paper for their class. For every 9 pounds they recycled they earned one point. If Vanessa recycled 20 pounds and her friends recycled 16 pounds, how many points did they earn? ",4.0,"Vanessa and her friends recycled a total of 20 + 16 = 36 pounds of paper. For every 9 pounds, they earned one point, so they earned 36/9 = 4 points. The answer is 4.",,4.0,0
386," A pet shelter had 2 puppies when another 34 were brought in. If 4 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"The shelter started with 2 puppies and then 34 more were brought in, so they had a total of 2 + 34 = 36 puppies. If 4 puppies are adopted each day, it will take 36 / 4 = 9 days to adopt all of them. The answer is 9 days.",,9.0,0
387, At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3.0,"There are a total of 9 + 15 = 24 people playing volleyball. If they split into 8 teams, each team would have 24/8 = 3 people. The answer is 3.",,3.0,0
388," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8.0,"John has a total of 8 + 16 = 24 baseball cards to put in the binder. Since he puts 3 cards on each page, he will need 24 / 3 = 8 pages. The answer is 8.",,8.0,0
389," Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"Wendy uploaded a total of 22 + 2 = 24 pictures. If she sorted them into 4 albums with the same amount of pictures in each album, then each album would have 24 / 4 = 6 pictures. The answer is 6.",,6.0,0
390, A toy store had 17 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 9 on each shelf. How many shelves did they use? ,3.0,"The toy store had 17 giant stuffed bears and got 10 more, so they had 17 + 10 = 27 bears in total. They put 9 bears on each shelf, so they used 27 / 9 = 3 shelves. The answer is 3.",,3.0,0
391," Zoe and her friends were recycling paper for their class. For every 8 pounds they recycled they earned one point. If Zoe recycled 25 pounds and her friends recycled 23 pounds, how many points did they earn? ",6.0,"Zoe and her friends recycled a total of 25 + 23 = 48 pounds of paper. For every 8 pounds, they earned 1 point. So they earned 48 / 8 = 6 points. The answer is 6.",,6.0,0
392," Billy was organizing his baseball cards in a binder with 5 on each page. If he had 3 new cards and 42 old cards to put in the binder, how many pages would he use? ",9.0,"Billy has a total of 45 baseball cards (3 new + 42 old). If he puts 5 cards on each page, he will need 9 pages (45/5 = 9). The answer is 9.",,9.0,0
393," For a birthday party Tom bought 4 regular sodas and 52 diet sodas. If his fridge would only hold 7 on each shelf, how many shelves would he fill up? ",8.0,"Tom bought a total of 4 + 52 = 56 sodas. If his fridge can hold 7 sodas on each shelf, he would need 56/7 = 8 shelves to hold all the sodas. The answer is 8.",,8.0,0
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry 7 trays at a time. If he had to pick up 23 trays from one table and 5 trays from another, how many trips will he make? ",4.0,"Victor can carry 7 trays at a time. He needs to pick up 23 trays from one table and 5 trays from another. So he needs to make 23 + 5 = 28 trips. Each trip he can carry 7 trays, so he will need to make 28 / 7 = 4 trips. The answer is 4.",,4.0,0
395," Paul had saved up 4 dollars. If he received another 11 dollars for his allowance, how many 5 dollar toys could he buy? ",3.0,Paul has a total of 4 + 11 = 15 dollars. Each 5 dollar toy costs 5 dollars. So he can buy 15 / 5 = 3 toys. The answer is 3.,,3.0,0
396," Katie uploaded 30 pictures from her phone and 51 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",9.0,"Katie uploaded a total of 30 + 51 = 81 pictures. If she sorted them into 9 albums with the same amount of pictures in each album, then each album would have 81 / 9 = 9 pictures. The answer is 9.",,9.0,0
397," Debby's class is going on a field trip to the zoo. If each van can hold 9 people and there are 40 students and 14 adults going, how many vans will they need? ",6.0,"There are 40 students and 14 adults going, which is a total of 40 + 14 = 54 people. Each van can hold 9 people, so they will need 54 / 9 = 6 vans. The answer is 6.",,6.0,0
398," For Halloween Emily received 5 pieces of candy from neighbors and 13 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",2.0,"Emily received 5 + 13 = 18 pieces of candy. If she ate 9 pieces a day, the candy would last her 18 / 9 = 2 days. The answer is 2.",,2.0,0
399," Frank made 5 dollars mowing lawns and 58 dollars weed eating. If he only spent 7 dollar a week, how long would the money last him? ",9.0,"Frank made a total of 5 + 58 = 63 dollars. If he spends 7 dollars a week, the money will last him 63 / 7 = 9 weeks. The answer is 9.",,9.0,0
400," A new building needed 14 windows. The builder had already installed 5 of them. If it takes 4 hours to install each window, how long will it take him to install the rest? ",36.0,"The builder needs to install 14 windows in total, and has already installed 5. So he needs to install 14 - 5 = 9 more windows. If it takes 4 hours to install each window, then it will take him 9 x 4 = 36 hours to install the rest. The answer is 36 hours.",,36.0,0
401," A chef needs to cook 16 potatoes. He has already cooked 7. If each potato takes 5 minutes to cook, how long will it take him to cook the rest? ",45.0,"The chef needs to cook 16 potatoes in total, and has already cooked 7. So he still needs to cook 16 - 7 = 9 potatoes. If each potato takes 5 minutes to cook, then it will take him 9 x 5 = 45 minutes to cook the rest. The answer is 45 minutes.",,45.0,0
402," Ned bought 14 boxes of chocolate candy and gave 7 to his little brother. If each box has 6 pieces inside it, how many pieces did Ned still have? ",42.0,"Ned started with 14 boxes of chocolate candy. He gave 7 to his little brother, so he had 14 - 7 = 7 boxes left. Each box has 6 pieces inside it, so he had 7 x 6 = 42 pieces left. The answer is 42.",,42.0,0
403," There were 11 friends playing a video game online when 5 players quit. If each player left had 5 lives, how many lives did they have total? ",30.0,"There were originally 11 friends playing. 5 players quit, so there were 11 - 5 = 6 players left. Each player had 5 lives, so the total number of lives was 6 x 5 = 30. The answer is 30.",,30.0,0
404," Henry earned 5 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 7 of them, how much money did he actually earn? ",25.0,"Henry was supposed to mow 12 lawns, but he forgot to mow 7 of them. So he only mowed 12 - 7 = 5 lawns. He earned 5 dollars for each lawn he mowed, so he earned 5 x 5 = 25 dollars. The answer is 25.",,25.0,0
405," A trivia team had 5 members total, but during a game 2 members didn't show up. If each member that did show up scored 6 points, how many points were scored total? ",18.0,"The trivia team originally had 5 members. 2 members didn't show up, so only 3 members showed up. Each member that showed up scored 6 points, so the total points scored would be 3 x 6 = 18 points. The answer is 18.",,18.0,0
406," A painter needed to paint 10 rooms in a building. Each room takes 8 hours to paint. If he already painted 8 rooms, how much longer will he take to paint the rest? ",16.0,"The painter needs to paint 10 rooms in total. He already painted 8 rooms, so he has 2 rooms left to paint. Each room takes 8 hours to paint, so he will need to work for 2 x 8 = 16 more hours to finish painting the rest of the rooms. The answer is 16 hours.",,16.0,0
407," In a video game, each enemy defeated gives you 3 points. If a level has 6 enemies total and you destroy all but 2 of them, how many points would you earn? ",12.0,"There are 6 enemies total. If you defeat all but 2, that means you defeated 6 - 2 = 4 enemies. Each enemy defeated gives you 3 points, so 4 enemies defeated would give you 4 x 3 = 12 points. The answer is 12.",,12.0,0
408," Wendy earned 5 points for each bag of cans she recycled. If she had 11 bags, but didn't recycle 2 of them, how many points would she have earned? ",45.0,"Wendy had 11 bags, but didn't recycle 2 of them, so she recycled 11 - 2 = 9 bags. She earned 5 points for each bag, so she earned 5 x 9 = 45 points. The answer is 45.",,45.0,0
409," Each chocolate bar in a box cost $3. If a box had 7 bars total and Olivia sold all but 4 bars, how much money would she have made? ",9.0,"There were 7 chocolate bars in the box. Olivia sold all but 4 bars, so she sold 7 - 4 = 3 bars. Each bar cost $3, so she made 3 x 3 = $9. The answer is $9.",,9.0,0
410," Kaleb bought 14 boxes of chocolate candy and gave 5 to his little brother. If each box has 6 pieces inside it, how many pieces did Kaleb still have? ",54.0,"Kaleb bought 14 boxes of chocolate candy. He gave 5 to his little brother, so he had 14 - 5 = 9 boxes left. Each box has 6 pieces inside it, so Kaleb had 9 x 6 = 54 pieces of chocolate candy left. The answer is 54.",,54.0,0
411," At a restaurant each adult meal costs $3 and kids eat free. If a group of 12 people came in and 7 were kids, how much would it cost for the group to eat? ",15.0,"There are 12 people in the group, but 7 of them are kids who eat for free. So there are 12 - 7 = 5 adults who need to pay. Each adult meal costs $3, so the total cost for the group to eat would be 5 x $3 = $15. The answer is $15.",,15.0,0
412," Jerry had 7 action figures, but needed 16 total for a complete collection. If each one costs $8, how much money would he need to finish his collection? ",72.0,"Jerry has 7 action figures and needs 16 total, so he needs 16 - 7 = 9 more action figures. Each action figure costs $8, so he would need 9 x 8 = $72 to finish his collection. The answer is $72.",,72.0,0
413," In a video game, each enemy defeated gives you 9 points. If a level has 11 enemies total and you destroy all but 3 of them, how many points would you earn? ",72.0,"There are 11 enemies total. If you destroy all but 3, then you have defeated 11 - 3 = 8 enemies. Each enemy defeated gives you 9 points, so 8 enemies defeated would give you 8 x 9 = 72 points. The answer is 72.",,72.0,0
414," There were 16 friends playing a video game online when 7 players quit. If each player left had 8 lives, how many lives did they have total? ",72.0,"There were originally 16 friends playing. 7 players quit, so there were 16 - 7 = 9 players left. Each player had 8 lives, so they had a total of 9 x 8 = 72 lives. The answer is 72.",,72.0,0
415," A new building needed 10 windows. The builder had already installed 6 of them. If it takes 5 hours to install each window, how long will it take him to install the rest? ",20.0,"The builder needs to install 10 windows in total, and has already installed 6. So he needs to install 10 - 6 = 4 more windows. If it takes 5 hours to install each window, then it will take him 4 x 5 = 20 hours to install the rest. The answer is 20 hours.",,20.0,0
416," Adam earned 9 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 8 of them, how much money did he actually earn? ",36.0,"Adam was supposed to mow 12 lawns, but he forgot to mow 8 of them. So he only mowed 12 - 8 = 4 lawns. He earns 9 dollars for each lawn he mows, so he earned 4 x 9 = 36 dollars. The answer is 36.",,36.0,0
