,question,answer,response,mapping,response_answer,flag
270," April's discount flowers was having a sale where each flower was 8 dollars. If Vanessa bought 3 roses and 3 daisies, how much did she spend? ",48.0,"
A: mapping:{x: Vanessa spent} 
Vanessa bought 3 roses and 3 daisies. Each rose cost 8 dollars. Each daisy cost 8 dollars. So she spent
3*8 + 3*8 = 24 + 24 = 48
Eq1: x=48 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,48)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
271, Will was working as a sacker at a grocery store where he made 8 dollars an hour. On Monday he worked 8 hours and on Tuesday he worked 2 hours. How much money did Will make in those two days? ,80.0,"
A: mapping:{x: money Will made in those two days}
Will worked 8 hours on Monday and made 8*8=64 dollars. He worked 2 hours on Tuesday and made 2*8=16 dollars.
So in total he made 80 dollars. 
Eq1: 8*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*8+2*8,x)
print(solve(Eq1,x))
We got 80 from sympy, so the answer is 80.",,80.0,1
272," Rachel bought 7 new chairs and 3 new tables for her house. If she spent 4 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",40.0,".
A: mapping:{x: minutes it took her to finish}
Rachel bought 7 chairs and 3 tables. If she spent 4 minutes on each piece of furniture, then she spent
4 * (7 + 3) minutes. 
Eq1: 4 * (7 + 3)=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(4 * (7 + 3),x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
273," While playing a trivia game, Adam answered 8 questions correct in the first half and 2 questions correct in the second half. If each question was worth 8 points, what was his final score? ",80.0,"
A: mapping:{x: final score}
Adam answered 8 questions correct in the first half and 2 questions correct in the second half. 
Eq1: 8*8+2*8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*8+2*8,x)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
274," A pet store has 4 bird cages. If each cage has 8 parrots and 2 parakeets in it, how many birds does the pet store have total? ",40.0,"
A: mapping:{x:birds in the pet store}
There are 4 bird cages. Each cage has 8 parrots and 2 parakeets. So in total there are 4 * (8 + 2) birds.
Eq1: x=4 * (8 + 2)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4 * (8 + 2))
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
275," Kaleb was collecting cans for recycling. On Saturday he filled 5 bags up and on Sunday he filled 5 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"
A: mapping:{x: cans picked up total}
On Saturday, Kaleb filled 5 bags with 4 cans each. So that is 5 * 4. On Sunday, he filled 5 more bags with 4 cans each. So that is 5 * 4 more. So in total, he picked up 5 * 4 + 5 * 4 cans. 
Eq1: 5*4 + 5*4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5*4 + 5*4,x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
276," Bianca was organizing her book case making sure each of the shelves had exactly 8 books on it. If she had 5 shelves of mystery books and 4 shelves of picture books, how many books did she have total? ",72.0,"
A: mapping:{x: books she have total}
Bianca had 5 shelves of mystery books and 4 shelves of picture books. So she had 5 * 8 + 4 * 8 books.
Eq1: 5 * 8 + 4 * 8 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5 * 8 + 4 * 8, x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
277," Billy was putting his spare change into piles. He had 2 piles of quarters and 3 piles of dimes. If each pile had 4 coins in it, how many coins did he have total? ",20.0,"
A: mapping:{x: coins he have total}
Billy had 2 piles of quarters and 3 piles of dimes. So he had 2*4 + 3*4 coins in total. 
Eq1: 2*4 + 3*4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2*4 + 3*4,x)
print(solve(Eq1,x))
We got 20 from sympy, so the answer is 20.",,20.0,1
278," Chloe was playing a video game where she scores 9 points for each treasure she finds. If she found 6 treasures on the first level and 3 on the second, what would her score be? ",81.0,"
A: mapping:{x: Chloe's score}
On the first level, Chloe scored 9 points for each treasure, so she scored 9 * 6. On the second level, she scored 9 points for each treasure, so she scored 9 * 3. So her total score is 9 * 6 + 9 * 3. 
Eq1: 9*6 + 9*3 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9*6 + 9*3, x)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0,1
279," While shopping for music online, Nancy bought 3 country albums and 5 pop albums. Each album came with a lyric sheet and had 8 songs. How many songs did Nancy buy total? ",64.0,".
A: mapping:{x: songs Nancy bought total}
Nancy bought 3 country albums and 5 pop albums. Each album had 8 songs. So she bought 3*8 + 5*8 songs in total.
Eq1: 3*8 + 5*8=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*8 + 5*8,x)
print(solve(Eq1,x))
We got 56 from sympy, so the answer is 56.",,56.0,1
280, Lana was unboxing some of her old winter clothes. She found 3 boxes of clothing and inside each box there were 3 scarves and 4 mittens. How many pieces of winter clothing did Lana have total? ,21.0,"
A: mapping:{x: pieces of winter clothing Lana have total}
Lana had 3 boxes of clothing. Each box had 3 scarves and 4 mittens. So in total she had 3*(3+4) pieces of clothing.
Eq1: 3*(3+4)=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(3*(3+4),x)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
281, Frank and his friend were buying trick decks from the magic shop for 7 dollars each. How much did they spend if Frank bought 3 decks and his friend bought 2 decks? ,35.0,"
A: mapping:{x: amount spent}
Frank and his friend were buying trick decks from the magic shop. Frank bought 3 decks and his friend bought 2 decks. So they spent 7 * (3 + 2) dollars. 
Eq1: 7 * (3 + 2)=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(7 * (3 + 2),x)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
282," A waiter had 5 tables he was waiting on, with 5 women and 3 men at each table. How many customers total did the waiter have? ",40.0,"
A: mapping:{x: customers total} 
The waiter had 5 tables with 5 women and 3 men at each table. So he had 5 * (5 + 3) customers. 
Eq1: 5 * (5 + 3) = x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5 * (5 + 3), x)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
283," There were 8 friends playing a video game online when 2 more players joined the game. If each player had 6 lives, how many lives did they have total? ",60.0,"
A: mapping:{x: lives they have total}
There were originally 8 friends playing. 2 more joined. So in total there were 8 + 2. Each player had 6 lives. So in total they had (8 + 2) * 6 lives. 
Eq1: (8+2)*6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((8+2)*6,x)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
284," Sam was collecting cans for recycling. On Saturday he filled 3 bags up and on Sunday he filled 4 more bags. If each bag had 9 cans in it, how many cans did he pick up total? ",63.0,"
A: mapping:{x: cans Sam picked up total}
On Saturday, Sam filled 3 bags. On Sunday, he filled 4 more bags. So in total he filled 3 + 4 bags. If each bag had 9 cans in it, then he had 9 * (3 + 4) cans in total. 
Eq1: 9 * (3 + 4)=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9 * (3 + 4),x)
print(solve(Eq1,x))
We got 63 from sympy, so the answer is 63.",,63.0,1
285," April's discount flowers was having a sale where each flower was 6 dollars. If Maria bought 7 roses and 3 daisies, how much did she spend? ",60.0,"
A: mapping:{x: amount Maria spent}
Maria bought 7 roses and 3 daisies. Each rose was 6 dollars, so she spent 7 * 6 on roses. Each daisy was 6
dollars, so she spent 3 * 6 on daisies. So she spent a total of 7 * 6 + 3 * 6. 
Eq1: x=7*6+3*6 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7*6+3*6)
print(solve(Eq1,x))
We got 60 from sympy, so the answer is 60.",,60.0,1
286, Dave was working as a sacker at a grocery store where he made 6 dollars an hour. On Monday he worked 6 hours and on Tuesday he worked 2 hours. How much money did Dave make in those two days? ,48.0,"
A: mapping:{x: money Dave made in those two days}
On Monday, Dave worked 6 hours and made 6*6=36 dollars. On Tuesday, he worked 2 hours and made 2*6=12 dollars. So in total he made 36+12=48 dollars. 
Eq1: 36+12=48 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(36+12,48)
print(solve(Eq1,x))
We got 48 from sympy, so the answer is 48.",,48.0,1
287," Nancy was organizing her book case making sure each of the shelves had exactly 6 books on it. If she had 2 shelves of mystery books and 6 shelves of picture books, how many books did she have total? ",48.0,"
A: mapping:{x: books Nancy had total}
Nancy had 2 shelves of mystery books and 6 shelves of picture books. So she had 2*6 + 6*6 books. 
Eq1: 2*6 + 6*6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2*6 + 6*6,x)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
288," While shopping for music online, Faye bought 2 country albums and 3 pop albums. Each album came with a lyric sheet and had 6 songs. How many songs did Faye buy total? ",30.0,".
A: mapping:{x: songs Faye bought total}
Faye bought 2 country albums and 3 pop albums. Each album had 6 songs. So she bought 2*6 + 3*6 songs in total.
Eq1: 2*6 + 3*6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2*6 + 3*6,x)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
289," Tom was putting his spare change into piles. He had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it, how many coins did he have total? ",30.0,"
A: mapping:{x: coins Tom had total} 
Tom had 2 piles of quarters and 4 piles of dimes. If each pile had 5 coins in it, then he had 2*5 + 4*5 coins in total. 
Eq1: x=2*5 + 4*5 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2*5 + 4*5)
print(solve(Eq1,x))
We got 30 from sympy, so the answer is 30.",,30.0,1
290," While playing a trivia game, George answered 6 questions correct in the first half and 4 questions correct in the second half. If each question was worth 3 points, what was his final score? ",30.0,"
A: mapping:{x: George's final score}
George answered 6 questions right in the first half, so that's 6 * 3 points. In the second half, he answered
4 questions right, so that's 4 * 3 points. So his final score is 6 * 3 + 4 * 3
Eq1: 6*3+4*3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6*3+4*3,x)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
291, Lana was unboxing some of her old winter clothes. She found 4 boxes of clothing and inside each box there were 2 scarves and 6 mittens. How many pieces of winter clothing did Lana have total? ,32.0,"
A: mapping:{x: pieces of winter clothing Lana have total}
Lana had 4 boxes of clothing. Each box had 2 scarves and 6 mittens. So in total she had 4*(2+6) pieces of clothing.
Eq1: x=4*(2+6)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*(2+6))
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
292," At the town carnival Oliver rode the ferris wheel 7 times and the bumper cars 3 times. If each ride cost 3 tickets, how many tickets did he use? ",30.0,"
A: mapping:{x:tickets Oliver used}
Oliver rode the ferris wheel 7 times and the bumper cars 3 times. So he used 7 * 3 + 3 * 3 tickets. 
Eq1: 7*3 + 3*3=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(7*3 + 3*3,x)
print(solve(Eq1,x))
We got 36 from sympy, so the answer is 36.",,36.0,1
293," Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, how many problems did she have to complete total? ",40.0,"
A: mapping:{x:problems she had to complete total}
Sarah had 4 pages of math homework and 6 pages of reading homework. If each page had 4 problems on it, 
then she had 4*4 + 6*4 problems to complete. 
Eq1: x=4*4 + 6*4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*4 + 6*4)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
294," Kaleb was collecting cans for recycling. On Saturday he filled 4 bags up and on Sunday he filled 6 more bags. If each bag had 4 cans in it, how many cans did he pick up total? ",40.0,"
A: mapping:{x: cans picked up total}
On Saturday, Kaleb filled 4 bags. Each bag had 4 cans. So that is 4*4. On Sunday, Kaleb filled 6 more bags.
Each bag had 4 cans. So that is 6*4. So in total, Kaleb picked up 4*4 + 6*4 cans. 
Eq1: x=4*4 + 6*4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*4 + 6*4)
print(solve(Eq1,x))
We got 32 from sympy, so the answer is 32.",,32.0,1
295, Edward and his friend were buying trick decks from the magic shop for 6 dollars each. How much did they spend if Edward bought 3 decks and his friend bought 6 decks? ,54.0,"
A: mapping:{x: amount spent} 
Edward and his friend were buying trick decks from the magic shop. Edward bought 3 decks and his friend bought 6 decks. So they spent 3*6 + 6*6. 
Eq1: x=3*6 + 6*6 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3*6 + 6*6)
print(solve(Eq1,x))
We got 72 from sympy, so the answer is 72.",,72.0,1
296," Emily bought 4 new chairs and 2 new tables for her house. If she spent 8 minutes on each piece furniture putting it together, how many minutes did it take her to finish? ",48.0,".
A: mapping:{x: minutes it took her to finish}
Emily bought 4 chairs and 2 tables. It took her 8 minutes for each piece of furniture. So it took her
4 * 8 + 2 * 8 minutes to finish. 
Eq1: x=4*8+2*8 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4*8+2*8)
print(solve(Eq1,x))
We got 40 from sympy, so the answer is 40.",,40.0,1
297," A waiter had 9 tables he was waiting on, with 2 women and 6 men at each table. How many customers total did the waiter have? ",72.0,"
A: mapping:{x: customers total} 
The waiter had 9 tables with 2 women and 6 men at each table. So the waiter had 9 * (2 + 6) customers. 
Eq1: 9 * (2 + 6) = x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9 * (2 + 6), x)
print(solve(Eq1,x))
We got 153 from sympy, so the answer is 153.",,153.0,1
298," There were 4 friends playing a video game online when 5 more players joined the game. If each player had 3 lives, how many lives did they have total? ",27.0,"
A: mapping:{x: lives they have total}
There were originally 4 friends playing. 5 more players joined. So in total there were 9 players. 
Each player had 3 lives. So in total they had 9 * 3 lives. 
Eq1: 9 * 3 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9 * 3, x)
print(solve(Eq1,x))
We got 27 from sympy, so the answer is 27.",,27.0,1
299," While shopping for music online, Janet bought 6 country albums and 2 pop albums. Each album came with a lyric sheet and had 9 songs. How many songs did Janet buy total? ",72.0,".
A: mapping:{x: songs Janet bought total}
Janet bought 6 country albums and 2 pop albums. Each album had 9 songs. So she bought 6*9 + 2*9 songs in total.
Eq1: 6*9 + 2*9=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6*9 + 2*9,x)
print(solve(Eq1,x))
We got 84 from sympy, so the answer is 84.",,84.0,1
300, The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make} 
The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9, then they could make
26/9 + 46/9 groups. 
Eq1: x=26/9 + 46/9 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,26/9 + 46/9)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
301," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0,"
A: mapping:{x: pictures in each of the albums}
There were originally 35 pictures from her phone and 5 from her camera. So she had 40 pictures in total.
She sorted them into 5 different albums, so each album would have 40/5 pictures. 
Eq1: x=40/5 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40/5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
302," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, how many 6 dollar toys could he buy? ",6.0,"
A: mapping:{x: toys Kaleb could buy}
Kaleb had 21 dollars. If he received another 15 dollars, then he would have 21 + 15 = 36 dollars. 
Each toy costs 6 dollars, so he could buy 36 / 6 = 6 toys. 
Eq1: 36/6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(36/6,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
303," Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, how many baggies could she make? ",6.0,"
A: mapping:{x:baggies she could make}
Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, she could make 9 + 9 baggies.
Eq1: 9+9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(9+9,x)
print(solve(Eq1,x))
We got 18 from sympy, so the answer is 18.",,18.0,1
304," Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",9.0,"
A: mapping:{x: money last him}
Luke made 9 dollars mowing lawns and 18 dollars weed eating. So in total he had 9 + 18. If he spends
3 dollars a week, then he would have 9 + 18 - 3 left. 
Eq1: x=9 + 18 - 3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9 + 18 - 3)
print(solve(Eq1,x))
We got 24 from sympy, so the answer is 24.",,24.0,1
305," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0,"
A: mapping:{x:groups} 
There are originally 48 new players and 6 returning players. So in total there are 48 + 6 = 54 players. 
The coach put them into groups with 6 players in each group. So there are 54 // 6 = 9 groups. 
Eq1: 54//6=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(54//6,x)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
306," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0,"
A: mapping:{x: shelves Jerry would fill up}
Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, he would need
41/9 + 22/9 shelves. 
Eq1: x=41/9 + 22/9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,41/9 + 22/9)
print(solve(Eq1,x))
We got 5.666666666666667 from sympy, so the answer is 5.666666666666667.",,5.666666666666667,1
307," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? ",4.0,"
A: mapping:{x: points they earned}
Paige recycled 14 pounds and her friends recycled 2 pounds. So in total they recycled 14 + 2 pounds.
For every 4 pounds they recycled, they earned one point. So they earned (14 + 2)/4 points. 
Eq1: (14+2)/4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((14+2)/4,x)
print(solve(Eq1,x))
We got 4.5 from sympy, so the answer is 4.5.",,4.5,1
308, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0,"
A: mapping:{x: time it will take her to finish all the problems}
Nancy has 17 math problems and 15 spelling problems. In 1 hour, she can finish 8 problems. So it will take
17/8 + 15/8 hours to finish all the problems. 
Eq1: x=17/8 + 15/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17/8 + 15/8)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
309," Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder, how many pages would he use? ",6.0,"
A: mapping:{x: pages Will use}
Will has 8 new cards and 10 old cards. He wants to put 3 cards on each page. So he will need 8/3 + 10/3 pages.
Eq1: x=8/3 + 10/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8/3 + 10/3)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
310, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make} 
There were 11 boys and 45 girls. So in total there were 11 + 45 = 56 people. They were split into groups of 7. 
So there would be 56 / 7 = 8 groups. 
Eq1: 56/7=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(56/7,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
311, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0,"
A: mapping:{x: each person would get}
There were originally 9 chicken wings. Then 7 more were cooked. So in total there were 9 + 7. If they
were divided equally among 4 people, then each person would get 9 + 7 / 4. 
Eq1: x=9 + 7 / 4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9 + 7 / 4)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
312," A vase can hold 6 flowers. If you had 7 carnations and 47 roses, how many vases would you need to hold the flowers? ",9.0,"
A: mapping:{x: vases needed} 
A vase can hold 6 flowers. If you had 7 carnations and 47 roses, you would need 47/6 + 1 vases to hold the flowers. 
Eq1: x=47/6 + 1 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,47/6 + 1)
print(solve(Eq1,x))
We got 9.5 from sympy, so the answer is 9.5.",,9.5,1
313," A pet shelter had 9 puppies when another 12 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0,"
A: mapping:{x: how long it would take for all of them to be adopted}
There were originally 9 puppies. Then 12 more were brought in. So in total there were 9 + 12 puppies.
If 3 puppies are adopted each day, then it would take 9 + 12 / 3 days for all of them to be adopted.
Eq1: (9 + 12) / 3 = x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((9 + 12) / 3, x)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 10 trays from one table and 2 trays from another, how many trips will he make? ",3.0,"
A: mapping:{x:trips Roger will make} 
Roger can carry 4 trays at a time. If he has to pick up 10 trays from one table and 2 trays from another,
he will have to make 3 trips. 
Eq1: (10+2)/4=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((10+2)/4,x)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
315, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0,"
A: mapping:{x: shelves used}
The store had 4 bears originally. They got a shipment of 10 more. So they had 14 bears in total. They put 7 on each shelf. So they needed 14 / 7 shelves. 
Eq1: 14/7=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(14/7,x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
316," John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",8.0,"
A: mapping:{x: money last him} 
John made 6 dollars mowing lawns and 18 dollars weed eating. So in total he had 6 + 18. If he spends
3 dollars a week, then he would have 6 + 18 - 3. 
Eq1: x=6 + 18 - 3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6 + 18 - 3)
print(solve(Eq1,x))
We got 21 from sympy, so the answer is 21.",,21.0,1
317, Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do? ,9.0,"
A: mapping:{x: loads Wendy have to do}
Wendy's old washing machine could only wash 8 pieces of clothing at a time. So she would have to wash 
39 shirts and 33 sweaters in 8 pieces at a time. 
Eq1: x=39/8 + 33/8 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,39/8 + 33/8)
print(solve(Eq1,x))
We got 13.125 from sympy, so the answer is 13.",,13.0,1
318," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0,"
A: mapping:{x: vans needed} 
There are 2 students and 6 adults going on the trip. Each van can hold 4 people. So they will need 2/4 + 6/4 vans.
Eq1: x=2/4 + 6/4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2/4 + 6/4)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
319," Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"
A: mapping:{x: pictures in each album}
Isabel had 2 pictures from her phone and 4 from her camera. So she had 2 + 4 = 6 pictures in total. 
If she sorted them into 3 albums with the same number of pictures in each album, then each album would have
2 pictures. 
Eq1: 2 + 4 = 6 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2 + 4, 6)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
320," While playing at the arcade, Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? ",7.0,"
A: mapping:{x: number of candy Frank could buy}
Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. So in total he had 33 + 9 tickets. 
He wanted to buy candy that cost 6 tickets a piece. So he could buy (33 + 9) / 6 pieces of candy. 
Eq1: (33 + 9) / 6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((33 + 9) / 6, x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
321," Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",8.0,"
A: mapping:{x: money last him} 
Mike made 14 dollars mowing lawns and 26 dollars weed eating. So in total he had 14 + 26. If he spends 5 dollars a week, then he would have 14 + 26 - 5. 
Eq1: x=14 + 26 - 5 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,14 + 26 - 5)
print(solve(Eq1,x))
We got 35 from sympy, so the answer is 35.",,35.0,1
322," Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0,"
A: mapping:{x: points they earned}
Gwen recycled 5 pounds and her friends recycled 13 pounds. So in total they recycled 5 + 13 pounds.
For every 3 pounds they recycled, they earned one point. So they earned 5 + 13 / 3 points. 
Eq1: x=5+13/3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+13/3)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
