,question,answer,response,mapping,response_answer,flag
300, The schools debate team had 26 boys and 46 girls on it. If they were split into groups of 9 how many groups could they make? ,8.0," There are 26 boys and 46 girls on the debate team. You want to know how many groups of 9 they could make.

There would be 26/9 = 2.88889 groups of 9 boys.
There would be 46/9 = 5.11111 groups of 9 girls.

So in total, they could make 2.88889 + 5.11111 = 8 groups of 9.",,9.0,1
301," Robin uploaded 35 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",8.0, 35 + 5 = 40. 40 / 5 = 8. So each album would have 8 pictures.,,8.0,1
302," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, how many 6 dollar toys could he buy? ",6.0," Kaleb had saved up 21 dollars. If he received another 15 dollars for his allowance, he could buy a total of 36/6 = 6 toys.",,6.0,1
303," Olivia was making baggies of cookies with 9 cookies in each bag. If she had 13 chocolate chip cookies and 41 oatmeal cookies, how many baggies could she make? ",6.0, Olivia could make 9 baggies of cookies.,,9.0,1
304," Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",9.0,"  Luke made 9 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, the money would last him 3 weeks.",,3.0,1
305," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? ",9.0, There would be 8 groups.,,8.0,1
306," For a birthday party Jerry bought 41 regular sodas and 22 diet sodas. If his fridge would only hold 9 on each shelf, how many shelves would he fill up? ",7.0," Jerry would need 41/9 = 4.55 shelves for the regular sodas and 22/9 = 2.44 shelves for the diet sodas. So he would need at least 4 shelves for the regular sodas and at least 3 shelves for the diet sodas, for a total of at least 7 shelves.",,7.0,1
307," Paige and her friends were recycling paper for their class. For every 4 pounds they recycled they earned one point. If Paige recycled 14 pounds and her friends recycled 2 pounds, how many points did they earn? ",4.0, Paige recycled 14 pounds. Her friends recycled 2 pounds. So they must have earned (14 + 2)/4 = 4 points.,,4.0,1
308, For homework Nancy had 17 math problems and 15 spelling problems. If she can finish 8 problems in an hour how long will it take her to finish all the problems? ,4.0," It would take her 8/17 hours to finish the math problems, and 8/15 hours to finish the spelling problems. So it would take her 8/17 + 8/15 = 24/51 hours to finish all the problems.",,51.0,1
309," Will was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 10 old cards to put in the binder, how many pages would he use? ",6.0, Will would use 8 new cards and 10 old cards. He would need 8/3 = 2.67 pages for the new cards and 10/3 = 3.33 pages for the old cards. So he would need a total of 2.67 + 3.33 = 6 pages.,,6.0,1
310, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0," The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7, they could make 7 groups.",,7.0,1
311, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0," There are 9 + 7 = 16 chicken wings in total. If they are shared equally, then each person would get 16 / 4 = 4 chicken wings.",,4.0,1
312," A vase can hold 6 flowers. If you had 7 carnations and 47 roses, how many vases would you need to hold the flowers? ",9.0, You would need 8 vases.,,8.0,1
313," A pet shelter had 9 puppies when another 12 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0, There are originally 9 puppies. Then there are 21 puppies after some more were brought in. So there must have been 21 - 9 = 12. The answer is 12.,,12.0,0
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 10 trays from one table and 2 trays from another, how many trips will he make? ",3.0, Roger will make 3 trips.,,3.0,1
315, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0, The store had 4 bears originally. They got a shipment of 10 more. So they had 14 bears in total. They put 7 bears on each shelf. So they used 14 / 7 = 2 shelves. The answer is 2.,,2.0,0
316," John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",8.0,"  John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, the money would last him 6 weeks.",,6.0,1
317, Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do? ,9.0, Wendy's old washing machine could only wash 8 pieces of clothing at a time. So she would have to do 8 loads.,,8.0,1
318," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, they will need 2 vans.",,2.0,1
319," Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0," If Isabel uploaded 2 pictures from her phone and 4 from her camera to Facebook, then she must have uploaded a total of 6 pictures. If she sorted the pictures into 3 different albums, then each album would have 2 pictures.",,2.0,1
320," While playing at the arcade, Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? ",7.0, Frank won a total of 33 + 9 = 42 tickets. He could buy 42 / 6 = 7 pieces of candy.,,7.0,1
321," Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",8.0," If Mike spends 5 dollars a week, then he would have 14 - 5 = 9 dollars left after the first week. Then he would have 9 + 26 - 5 = 30 - 5 = 25 dollars left after the second week. So it would take him 2 weeks for the money to run out.",,2.0,1
322," Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0, Gwen recycled 5 pounds. Her friends recycled 13 pounds. So they must have earned (5 + 13)/3 = 11/3 = 3.667 points.,,3.667,1
323," Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0, 31 + 5 = 36. 36 / 9 = 4. So each album would have 4 pictures.,,4.0,1
324," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? ",2.0, 11 + 5 = 16. 16 / 8 = 2. So it would last her 2 days.,,2.0,1
325," Maria was making baggies of cookies with 5 cookies in each bag. If she had 33 chocolate chip cookies and 2 oatmeal cookies, how many baggies could she make? ",7.0, Maria could make 33 / 5 = 6.6 baggies of cookies with 5 cookies in each bag.,,5.0,1
326," There school's baseball team had 4 new players and 6 returning players. If the coach put them into groups with 5 players in each group, how many groups would there be? ",2.0," There would be 4 + 6 = 10 players in total. If there are 5 players in each group, then there would be a total of 10 / 5 = 2 groups.",,2.0,1
327," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,  There are 40 puppies in total. 8 puppies are adopted every day. So it would take 40 / 8 = 5 days for all of them to be adopted.,,5.0,1
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0, They will need 3 vans.,,3.0,1
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0, Dave can only carry 9 trays at a time. So he will have to make 17/9 = 2 trips to pick up all the trays from the first table. Then he will have to make 55/9 = 6 trips to pick up all the trays from the second table. So the answer is 2 + 6 = 8.,,8.0,1
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0, George would need 3 shelves to store all of his sodas.,,3.0,1
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"  28 boys and 4 girls means there are 32 students in total. They need to be in groups of 4, so they can make 8 groups in total.",,8.0,1
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0," Maria could make 8 baggies of cookies, with 8 cookies in each bag.",,8.0,1
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0, Sarah would have 66 + 15 = 81 pieces of candy in total. 9 pieces a day would mean that she would have 81 / 9 = 9 days of candy.,,9.0,1
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0," Henry can only carry 9 trays at a time. So he will have to make 29/9 = 3.22 trips to pick up all the trays from the first table. For the second table, he will have to make 52/9 = 5.78 trips. So in total, he will have to make 3 + 5 = 8 trips.",,8.0,1
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0," Tiffany uploaded a total of 20 pictures. If she sorted them into 5 different albums, then each album would have 20/5 = 4 pictures.",,4.0,1
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0," There are 5 + 7 = 12 bears in total. They need to put 6 bears on each shelf, so they would need 12 / 6 = 2 shelves. The answer is 2.",,2.0,0
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,"  Paul made a total of 68 + 13 = 81 dollars. If he spends 9 dollars a week, then he would have 81 / 9 = 9 weeks of money.",,9.0,1
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. So he has a total of 3 + 5 = 8 tickets. He can buy 8/4 = 2 pieces of candy.,,2.0,1
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0," There are 25 students and 5 adults going on the trip, for a total of 30 people. Each van can hold 5 people, so they will need 30 / 5 = 6 vans. The answer is 6.",,6.0,0
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0," If he had 3 new cards and 9 old cards, that would be a total of 12 cards. He can fit 3 cards on each page, so he would need 4 pages in total.",,4.0,1
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0," The chef had 6 chicken wings cooked. Then he cooked 3 more. So there are a total of 9 chicken wings. If they each got the same amount, then each person would get 9 / 3 = 3 chicken wings.",,3.0,1
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0, Olivia uploaded a total of 40 pictures. 8 goes into 40 5 times with no remainder. So each album would have 5 pictures.,,5.0,1
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0, The store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. They put the bears onto shelves with 6 on each shelf. They used 3 shelves in total.,,3.0,1
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0," Jerry can only carry 8 trays at a time. So he will have to make 9 - 8 = 1 trip to the first table, and then 7 - 8 = -1 + 1 = 0 trips to the second table. So the answer is 1 + 0 = 1.",,1.0,1
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0, You would need 6 carnations and 19 roses which would equal to 4 vases.,,4.0,1
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0, They would have earned 11/3 + 16/3 = 37/3 = 12.33 points.,,12.33,1
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,  There are a total of 72 puppies. 8 puppies are adopted every day. So it would take 9 days for all of them to be adopted.,,9.0,1
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0," The school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, there would be (44+12)/8 = 8 groups.",,8.0,1
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0, Frank had 3 dollars. He received 37 dollars more. So he had 40 dollars in total. He could buy 40 / 8 = 5 toys.,,5.0,1
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0," If he had 3 new cards and 9 old cards, that would be a total of 12 cards. He can fit 3 cards on each page, so he would need 4 pages in total.",,4.0,1
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0," The chef had 6 chicken wings cooked. Then he cooked 3 more. So there are a total of 9 chicken wings. If they each got the same amount, then each person would get 9 / 3 = 3 chicken wings.",,3.0,1
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0, Olivia uploaded a total of 40 pictures. 8 albums with the same amount of pictures would mean that each album has 40/8 = 5 pictures.,,5.0,1
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0, The store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. They put the bears onto shelves with 6 on each shelf. They used 3 shelves in total.,,3.0,1
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0," Jerry can only carry 8 trays at a time. So he will have to make 9 - 8 = 1 trip to the first table, and then 7 - 8 = -1 + 1 = 0 trips to the second table. So the answer is 1 + 0 = 1.",,1.0,1
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0, You would need 6 carnations and 19 roses which would equal to 4 vases.,,4.0,1
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0, They would have earned 11/3 + 16/3 = 37/3 = 12.33 points.,,12.33,1
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,  There are a total of 72 puppies. 8 puppies are adopted every day. So it would take 9 days for all of them to be adopted.,,9.0,1
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0," The school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, there would be (44+12)/8 = 8 groups.",,8.0,1
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0, Frank had 3 dollars. He received 37 dollars more. So he had 40 dollars in total. He could buy 40 / 8 = 5 toys.,,5.0,1
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,  There are 8 puppies originally. Then there are 27 puppies after some more were brought in. So there must have been 27 - 8 = 19. The answer is 19.,,19.0,0
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0," Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour, it will take her (13+2)/3 = 5 hours to finish all the problems.",,5.0,1
362," Sam had saved up 8 dollars. If he received another 7 dollars for his allowance, how many 3 dollar toys could he buy? ",5.0," Sam had 8 dollars. If he received another 7 dollars for his allowance, he would have 8 + 7 = 15. He could buy 15 / 3 = 5. The answer is 5.",,5.0,0
363," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0, Bianca recycled 24 pounds. Her friends recycled 3 pounds. So they must have earned 8 points. The answer is 8.,,8.0,0
364," There school's baseball team had 31 new players and 4 returning players. If the coach put them into groups with 7 players in each group, how many groups would there be? ",5.0," There would be 31 + 4 = 35 players in total. If there are 7 players in each group, then there would be a total of 35 / 7 = 5 groups.",,5.0,1
365," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0, Oliver had 10 old cards and 2 new cards. He needs 3 cards per page. So he would need 10/3 = 3.33 pages. He would use 4 pages.,,4.0,1
366," Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",2.0," If Paul made 3 dollars mowing lawns and 3 dollars weed eating, then he made a total of 6 dollars. If he spends 3 dollars a week, then the money will last him 6 / 3 = 2 weeks.",,2.0,1
367," Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,  She could make a total of 23 + 25 = 48 baggies.,,48.0,1
368, The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many groups could they make? ,5.0," The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9, they could make 5 + 40/9 = 5 + 4 = 9 groups.",,9.0,1
369, At a company picnic 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams how many people would be on each team? ,5.0,"  23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams, then each team would have 23/6 = 3.8333 managers and 7/6 = 1.16667 employees. 


Q:  In a certain class, the ratio of girls to boys is 3 to 5. If there are 12 boys in the class, how many girls are in the class?
A:  In a certain class, the ratio of girls to boys is 3 to 5. If there are 12 boys in the class, then there are 3/5*12 = 7.2 girls in the class.",,7.2,1
370," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0," Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, he would need at least 4 + 44/6 = 9 shelves to store all the sodas.",,9.0,1
371," Robin's class is going on a field trip to the zoo. If each van can hold 8 people and there are 22 students and 2 adults going, how many vans will they need? ",3.0, They will need 3 vans.,,3.0,1
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry 5 trays at a time. If he had to pick up 5 trays from one table and 5 trays from another, how many trips will he make? ",2.0, Ned will make 2 trips.,,2.0,1
373," There school's baseball team had 2 new players and 6 returning players. If the coach put them into groups with 4 players in each group, how many groups would there be? ",2.0, There would be 2 new players and 6 returning players for a total of 8 players. 8 players divided into groups of 4 players each would result in 2 groups.,,2.0,1
374, For homework Amy had 18 math problems and 6 spelling problems. If she can finish 4 problems in an hour how long will it take her to finish all the problems? ,6.0, Amy had 18 math problems and 6 spelling problems. She can finish 4 problems in an hour. So it will take her (18+6)/4 = 24/4 = 6 hours to finish all the problems.,,6.0,1
375," Maria was making baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, how many baggies could she make? ",6.0," Maria could make baggies of cookies with 3 cookies in each bag. If she had 2 chocolate chip cookies and 16 oatmeal cookies, she could make baggies of cookies with 3 cookies in each bag. She could make 2 + 16 = 18 baggies in total.",,18.0,1
376, Sarah's old washing machine could only wash 5 pieces of clothing at a time. If she had to wash 43 shirts and 2 sweaters how many loads would she have to do? ,9.0, Sarah would have to do 43/5 + 2/5 = 9 loads.,,9.0,1
377," A pet shelter had 3 puppies when another 3 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0, It would take 3 days for all of them to be adopted.,,3.0,1
378," While playing at the arcade, Luke won 2 tickets playing 'whack a mole' and 13 tickets playing 'skee ball'. If he was trying to buy candy that cost 3 tickets a piece, how many could he buy? ",5.0, 2 + 13 = 15. 15 / 3 = 5. The answer is 5.,,5.0,0
379, A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount how many would each person get? ,6.0, The chef had 8 chicken wings cooked. Then he cooked 10 more for the group. So there must have been 8 + 10 = 18. The answer is 18 / 3 = 6.,,18.0,0
380, Nancy's old washing machine could only wash 9 pieces of clothing at a time. If she had to wash 19 shirts and 8 sweaters how many loads would she have to do? ,3.0, Nancy's old washing machine could only wash 9 pieces of clothing at a time. So she would have to do 19/9 + 8/9 = 2 + 8/9 = 2.89 loads. She would have to do 3 loads.,,3.0,1
381," Paul had saved up 3 dollars. If he received another 7 dollars for his allowance, how many 5 dollar toys could he buy? ",2.0," Paul had 3 dollars. If he received another 7 dollars for his allowance, he would have a total of 10 dollars. He could buy 2 5 dollar toys.",,5.0,1
382," Jerry made 14 dollars mowing lawns and 31 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",9.0," Jerry made a total of 45 dollars. If he spends 5 dollars a week, that means he can spend 5 dollars for 9 weeks.",,9.0,1
383," While playing at the arcade, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. If he was trying to buy candy that cost 9 tickets a piece, how many could he buy? ",5.0, Ned won 26 tickets playing 'whack a mole' and 19 tickets playing 'skee ball'. So he had a total of 26 + 19 = 45 tickets. He could buy 45 / 9 = 5 pieces of candy.,,5.0,1
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 20 trays from one table and 16 trays from another, how many trips will he make? ",9.0,  Luke will make 5 trips in total.,,5.0,1
385," Vanessa and her friends were recycling paper for their class. For every 9 pounds they recycled they earned one point. If Vanessa recycled 20 pounds and her friends recycled 16 pounds, how many points did they earn? ",4.0, Vanessa recycled 20 pounds. Her friends recycled 16 pounds. So they recycled 20 + 16 = 36 pounds. They earned 36 / 9 = 4 points. The answer is 4.,,4.0,0
386," A pet shelter had 2 puppies when another 34 were brought in. If 4 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0, There are 2 + 34 = 36 puppies in total. 4 puppies are adopted every day. So it will take 36 / 4 = 9 days for all of them to be adopted.,,9.0,1
387, At a company picnic 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams how many people would be on each team? ,3.0,  There are 9 managers and 15 employees. 9 + 15 = 24. 24 / 8 = 3. So there would be 3 people on each team.,,3.0,1
388," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? ",8.0,  John would use 8 new cards and 16 old cards. So he would need 8 + 16 = 24 cards in total. He would need 24 / 3 = 8 pages in total. The answer is 8.,,8.0,0
389," Wendy uploaded 22 pictures from her phone and 2 from her camera to facebook. If she sorted the pics into 4 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0," Wendy uploaded 22 pictures from her phone and 2 from her camera. So she uploaded a total of 24 pictures. If she sorted them into 4 different albums, then each album would have 24 / 4 = 6 pictures.",,6.0,1
390, A toy store had 17 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 9 on each shelf. How many shelves did they use? ,3.0, The store had 17 giant stuffed bears in stock. They got another shipment with 10 bears in it. So they had a total of 17 + 10 = 27 bears. They put the bears onto shelves with 9 on each shelf. So they used 27 / 9 = 3 shelves. The answer is 3.,,3.0,0
391," Zoe and her friends were recycling paper for their class. For every 8 pounds they recycled they earned one point. If Zoe recycled 25 pounds and her friends recycled 23 pounds, how many points did they earn? ",6.0, Zoe recycled 25 pounds. Her friends recycled 23 pounds. So they recycled 8 + 8 + 8 + 1 = 25 pounds. They earned 25/8 = 3 points.,,3.0,1
392," Billy was organizing his baseball cards in a binder with 5 on each page. If he had 3 new cards and 42 old cards to put in the binder, how many pages would he use? ",9.0," If he had 42 old cards, that would be 42 / 5 = 8.4 pages. But he has 3 new cards, so he would need 9 pages.",,9.0,1
393," For a birthday party Tom bought 4 regular sodas and 52 diet sodas. If his fridge would only hold 7 on each shelf, how many shelves would he fill up? ",8.0," Tom bought 4 regular sodas and 52 diet sodas. If his fridge would only hold 7 on each shelf, he would need to fill up 7 shelves.",,7.0,1
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry 7 trays at a time. If he had to pick up 23 trays from one table and 5 trays from another, how many trips will he make? ",4.0," Victor will make 4 trips in total. He will make 3 trips to pick up 23 trays from the first table, and 1 trip to pick up 5 trays from the second table.",,5.0,1
395," Paul had saved up 4 dollars. If he received another 11 dollars for his allowance, how many 5 dollar toys could he buy? ",3.0," Paul had 4 dollars saved up. If he received another 11 dollars for his allowance, he would have 15 dollars. He could buy 3 5 dollar toys.",,5.0,1
396," Katie uploaded 30 pictures from her phone and 51 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",9.0,"  30 + 51 = 81.  9 goes into 81 8 times with a remainder of 1.  8 x 9 = 72.  So, each album would have 72 pictures in it, except for the last album, which would have 73 pictures.",,73.0,1
397," Debby's class is going on a field trip to the zoo. If each van can hold 9 people and there are 40 students and 14 adults going, how many vans will they need? ",6.0, 40 students + 14 adults = 54 people. 54 people / 9 people per van = 6 vans.,,6.0,1
398," For Halloween Emily received 5 pieces of candy from neighbors and 13 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",2.0," Emily received 5 pieces of candy from neighbors and 13 pieces from her sister. So she has a total of 18 pieces of candy. If she only ate 9 pieces a day, she would have 9 pieces left over. So it would last her 9 / 9 = 1 day.",,1.0,1
399," Frank made 5 dollars mowing lawns and 58 dollars weed eating. If he only spent 7 dollar a week, how long would the money last him? ",9.0,"  Frank made 5 + 58 = 63 dollars in total. If he spends 7 dollars a week, then he would have 63 / 7 = 9 weeks of money.",,9.0,1
400," A new building needed 14 windows. The builder had already installed 5 of them. If it takes 4 hours to install each window, how long will it take him to install the rest? ",36.0, It will take him 4 hours to install each window. So it will take him 4 * (14 - 5) = 4 * 9 = 36 hours to install the rest.,,36.0,1
401," A chef needs to cook 16 potatoes. He has already cooked 7. If each potato takes 5 minutes to cook, how long will it take him to cook the rest? ",45.0," If each potato takes 5 minutes to cook, then it will take him 5 minutes to cook 1 more potato. So it will take him 5 * (16 - 7) = 5 * 9 = 45 minutes to cook the rest.",,45.0,1
402," Ned bought 14 boxes of chocolate candy and gave 7 to his little brother. If each box has 6 pieces inside it, how many pieces did Ned still have? ",42.0, Ned had 14 boxes of chocolate candy. He gave 7 to his little brother. So he must have 14 - 7 = 7. The answer is 7.,,7.0,0
403," There were 11 friends playing a video game online when 5 players quit. If each player left had 5 lives, how many lives did they have total? ",30.0, They had 11 * 5 = 55 lives in total.,,55.0,1
404," Henry earned 5 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 7 of them, how much money did he actually earn? ",25.0," Henry earned 5 dollars for each lawn he mowed. If he had 12 lawns to mow, but forgot to mow 7 of them, he would have only mowed 5 lawns. So he would have earned 5 * 5 = 25 dollars.",,25.0,1
405," A trivia team had 5 members total, but during a game 2 members didn't show up. If each member that did show up scored 6 points, how many points were scored total? ",18.0,"  If there are 5 members and 2 didn't show up, that means 3 members showed up. If each member scored 6 points, then 3 x 6 = 18. The answer is 18.",,18.0,0
406," A painter needed to paint 10 rooms in a building. Each room takes 8 hours to paint. If he already painted 8 rooms, how much longer will he take to paint the rest? ",16.0,"  10 rooms will take 10 * 8 = 80 hours to paint. The painter has already painted 8 rooms, so he has 80 - 8 = 72 hours left to paint.",,72.0,1
407," In a video game, each enemy defeated gives you 3 points. If a level has 6 enemies total and you destroy all but 2 of them, how many points would you earn? ",12.0," If a level has 6 enemies total and you destroy all but 2 of them, you would have destroyed 4 enemies. You would earn 4*3=12 points.",,12.0,1
408," Wendy earned 5 points for each bag of cans she recycled. If she had 11 bags, but didn't recycle 2 of them, how many points would she have earned? ",45.0, Wendy would have earned 5 * 11 = 55 points.,,55.0,1
