,question,answer,response,mapping,response_answer,equations
599,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had c0 invitations in it and she bought c1 packs. If she sends invitations to only c2 friendsHow many invitations will be left?,68.0,"Carol bought c1 packs of invitations, each with c0 invitations, so she had c0*c1 invitations in total. She sent invitations to c2 friends, so c0*c1 - c2 invitations will be left. 
invitations_left = c0*c1 - c2
The answer is invitations_left.","{'c0': 10.0, 'c1': 7.0, 'c2': 2.0}",68.0,"['invitations_left =  c0*c1 - c2', 'answer = invitations_left']"
600,Rachel's tree had c0 apples initially. She picked some apples and now there are c1 apples left on the tree.How many apples did rachel pick?,2.0,"Rachel started with c0 apples. Now there are c1 apples left on the tree. So she must have picked c0 - c1 apples. 
apples_picked = c0 - c1
The answer is apples_picked.","{'c0': 4.0, 'c1': 2.0}",2.0,"['apples_picked =  c0 - c1', 'answer = apples_picked']"
601,Bobby ate c0 pieces of candy. Then he ate c1 more. He also ate c2 pieces of chocolate.How many pieces of candy did Bobby eat?,70.0,"Bobby started with c0 pieces of candy. Then he ate c1 more, so he had c0 + c1 pieces of candy. However, he also ate c2 pieces of chocolate, so we need to subtract that from the total. 
candy_eaten = (c0 + c1) - c2
The answer is candy_eaten.","{'c0': 28.0, 'c1': 42.0, 'c2': 63.0}",7.0,"['candy_eaten =  (c0 + c1) - c2', 'answer = candy_eaten']"
602,The Razorback shop makes $ c0 dollars off each jersey and $ c1 off each t-shirt. During the Arkansas and Texas tech game they sold c2 t-shirts and c3 jerseys.How much more does a jersey cost than a t-shirt?,90.0,"The Razorback shop makes $c0 off each jersey and $c1 off each t-shirt. During the game, they sold c2 t-shirts and c3 jerseys. The total revenue from t-shirts is c0 x c2 and the total revenue from jerseys is c1 x c3. 
total_tshirt_revenue = c0 x c2
total_jersey_revenue = c1 x c3
To find out how much more a jersey costs than a t-shirt, we need to find the difference between the revenue from a jersey and a t-shirt. 
jersey_cost_difference = total_jersey_revenue - total_tshirt_revenue
The answer is jersey_cost_difference.","{'c0': 115.0, 'c1': 25.0, 'c2': 113.0, 'c3': 78.0}",-11045.0,"['total_tshirt_revenue =  c0 x c2', 'total_jersey_revenue =  c1 x c3', 'jersey_cost_difference =  total_jersey_revenue - total_tshirt_revenue', 'answer = jersey_cost_difference']"
603,Bobby had c0 pieces of candy. He ate some pieces of candy. Then he ate c1 more. If he still has c2 pieces of candy leftHow many pieces of candy had he eaten at the start?,9.0,"Bobby started with c0 pieces of candy. He ate some, so he had c0 - x pieces left. Then he ate c1 more, so he had c0 - x - c1 pieces left. Finally, he had c2 pieces left, so we can set up the equation:
c0 - x - c1 = c2
Solving for x, we get:
x = c0 - c1 - c2
Therefore, Bobby ate c0 - c1 - c2 pieces of candy at the start. The answer is c0 - c1 - c2.","{'c0': 22.0, 'c1': 5.0, 'c2': 8.0}",9.0,"['c1 =  c2', 'x =  c0 - c1 - c2', 'Therefore, Bobby ate c0 - c1 - c2 pieces of candy at the start']"
604,If each pack costs c0 dollarsHow much will it cost to buy c1 packs of dvds?,2673.0,"If each pack costs c0 dollars, then c1 packs will cost c0 * c1 dollars. 
total_cost = c0 * c1
The answer is total_cost.","{'c0': 81.0, 'c1': 33.0}",2673.0,"['total_cost =  c0 * c1', 'answer = total_cost']"
605,There were c0 parents in the program and c1 pupils too. The program could seat c2 peopleHow many people were present in the program?,238.0,"There were c0 parents and c1 pupils, so in total there were c0 + c1 people present. The program could seat c2 people, so the number of people present is limited by c2. Therefore, the number of people present is the minimum of c0 + c1 and c2. 
present_people = min(c0 + c1, c2)
The answer is present_people.","{'c0': 61.0, 'c1': 177.0, 'c2': 44.0}","(238.0, 44.0)","['present_people =  min(c0 + c1, c2)', 'answer = present_people']"
606,Every day Ryan spends c0 hours on learning english and c1 hours on learning chinese. If he learns for c2 daysHow many hours does he spend on learning english and chinese each day?,10.0,"Ryan spends c0 hours on learning English and c1 hours on learning Chinese every day. If he learns for c2 days, he would have spent a total of c0*c2 hours on learning English and c1*c2 hours on learning Chinese. To find out how many hours he spends on each language per day, we divide the total hours by the number of days:
english_hours_per_day = c0
chinese_hours_per_day = c1
The answer is english_hours_per_day and chinese_hours_per_day.","{'c0': 4.0, 'c1': 6.0, 'c2': 86.0}",6.0,"['english_hours_per_day =  c0', 'chinese_hours_per_day =  c1', 'answer = english_hours_per_day and chinese_hours_per_day']"
607,Baker made c0 cakes and c1 pastries. If he sold c2 cakes and c3 pastriesHow many more cakes than pastries did baker make?,78.0,"Baker made c0 cakes and c1 pastries. He sold c2 cakes and c3 pastries. So he has c0 - c2 cakes and c1 - c3 pastries left. 
cakes_left = c0 - c2
pastries_left = c1 - c3
To find out how many more cakes than pastries he made, we need to subtract pastries_left from cakes_left. 
more_cakes = cakes_left - pastries_left
The answer is more_cakes.","{'c0': 126.0, 'c1': 48.0, 'c2': 115.0, 'c3': 81.0}",44.0,"['cakes_left =  c0 - c2', 'pastries_left =  c1 - c3', 'more_cakes =  cakes_left - pastries_left', 'answer = more_cakes']"
608,At the arcade Dave had won c0 tickets. If he used c1 to buy some toys and c2 more to buy some clothesHow many more tickets did Dave use to buy toys than he did to buy clothes?,5.0,"Dave used c1 tickets to buy toys and c2 tickets to buy clothes. So he used c1 - c2 more tickets to buy toys than he did to buy clothes. 
tickets_used_for_toys = c1
tickets_used_for_clothes = c2
difference = tickets_used_for_toys - tickets_used_for_clothes
The answer is difference.","{'c0': 19.0, 'c1': 12.0, 'c2': 7.0}",5.0,"['tickets_used_for_toys =  c1', 'tickets_used_for_clothes =  c2', 'difference =  tickets_used_for_toys - tickets_used_for_clothes', 'answer = difference']"
609,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 apples.How many bottles did they have total?",38.0,"The grocery store had c0 bottles of regular soda, c1 bottles of diet soda, and c2 apples. To find the total number of bottles, we add the number of regular soda bottles and diet soda bottles. Then we add the number of apples. 
total_bottles = c0 + c1 + c2
The answer is total_bottles.","{'c0': 30.0, 'c1': 8.0, 'c2': 41.0}",79.0,"['total_bottles =  c0 + c1 + c2', 'answer = total_bottles']"
610,There are c0 baskets of peaches. Each basket has c1 red peaches and c2 green peaches.How many peaches are in the baskets altogether?,308.0,"Each basket has c1 + c2 peaches. If there are c0 baskets, then the total number of peaches is c0 * (c1 + c2). 
total_peaches = c0 * (c1 + c2)
The answer is total_peaches.","{'c0': 11.0, 'c1': 10.0, 'c2': 18.0}",308.0,"['total_peaches =  c0 * (c1 + c2)', 'answer = total_peaches']"
611,Paul got a box of c0 crayons for his birthday. During the school year he gave c1 crayons to his friends while he lost c2 crayons.How many crayons did he have left?,223.0,"Paul started with c0 crayons. He gave c1 crayons to his friends and lost c2 crayons. So he has c0 - c1 - c2 crayons left. 
remaining_crayons = c0 - c1 - c2
The answer is remaining_crayons.","{'c0': 440.0, 'c1': 111.0, 'c2': 106.0}",223.0,"['remaining_crayons =  c0 - c1 - c2', 'answer = remaining_crayons']"
612,Some campers went rowing in the morning while c0 campers went rowing in the afternoon. If a total of c1 campers went rowing that dayHow many campers went rowing in the morning?,53.0,"If c0 campers went rowing in the afternoon, and a total of c1 campers went rowing that day, then the number of campers who went rowing in the morning must be c1 - c0. 
morning_campers = c1 - c0
The answer is morning_campers.","{'c0': 7.0, 'c1': 60.0}",53.0,"['morning_campers =  c1 - c0', 'answer = morning_campers']"
613,He then went to see the oranges being harvested. He found out that they harvest c0 sacks per day and discard c1 of them.How many sacks of oranges will they have after c2 days of harvest?,153.0,"Each day they harvest c0 sacks of oranges, but discard c1 of them. So each day they keep c0 - c1 sacks of oranges. After c2 days of harvest, they will have (c0 - c1) * c2 sacks of oranges. 
total_oranges = (c0 - c1) * c2
The answer is total_oranges.","{'c0': 74.0, 'c1': 71.0, 'c2': 51.0}",153.0,"['total_oranges =  (c0 - c1) * c2', 'answer = total_oranges']"
614,Next on his checklist is wax to stick the feathers together. If he has c0 g of wax and right now he just needs c1 gTotal how many grams of wax do the feathers require?,574.0,"The feathers require c1 grams of wax, and he currently has c0 grams. So he needs c1 - c0 grams of wax. 
wax_needed = c1 - c0
The answer is wax_needed.","{'c0': 557.0, 'c1': 17.0}",-540.0,"['wax_needed =  c1 - c0', 'answer = wax_needed']"
615,Jerry had c0 books and c1 action figures on a shelf in his room. Later he added c2 more action figures to the shelf.How many more books than action figures were on his shelf?,2.0,"Jerry had c0 books and c1 action figures on the shelf, so there were c0 - c1 more books than action figures. 
books_minus_action_figures = c0 - c1
After adding c2 more action figures, there are now c1 + c2 action figures on the shelf. 
new_action_figures = c1 + c2
So now there are c0 - (c1 + c2) books on the shelf. 
new_books = c0 - new_action_figures
The difference between new_books and new_action_figures is: 
difference = new_books - new_action_figures
The answer is difference.","{'c0': 7.0, 'c1': 3.0, 'c2': 2.0}",-3.0,"['books_minus_action_figures =  c0 - c1', 'new_action_figures =  c1 + c2', 'new_books =  c0 - new_action_figures', 'difference =  new_books - new_action_figures', 'answer = difference']"
616,Matthew gave c0 crackers to each his friends. If he had c1 crackersHow many friends did he give crackers to?,6.0,"If Matthew gave c0 crackers to each friend, and he had c1 crackers in total, then he must have given crackers to c1/c0 friends. 
friends_given_to = c1/c0
The answer is friends_given_to. Note that if c0 is not a factor of c1, then this division will result in a non-integer answer, indicating that Matthew did not give the same number of crackers to each friend.","{'c0': 6.0, 'c1': 36.0}",6.0,"['friends_given_to =  c1/c0', 'answer = friends_given_to']"
617,Katie had c0 new games and c1 old games. Her friends had c2 new games.How many more games does Katie have than her friends?,62.0,"Katie had c0 new games and c1 old games, so she had a total of c0 + c1 games. Her friends had c2 new games. 
Katie has c0 + c1 games, while her friends have c2 games. 
Katie has c0 + c1 - c2 more games than her friends. 
more_games = c0 + c1 - c2
The answer is more_games.","{'c0': 57.0, 'c1': 39.0, 'c2': 34.0}",62.0,"['more_games =  c0 + c1 - c2', 'answer = more_games']"
618,c0 children were riding on the bus. At the bus stop c1 more children got on the bus.How many children are on the bus now?,64.0,"There were originally c0 children on the bus. c1 more children got on the bus. So there are now c0 + c1 children on the bus. 
total_children = c0 + c1
The answer is total_children.","{'c0': 26.0, 'c1': 38.0}",64.0,"['total_children =  c0 + c1', 'answer = total_children']"
619,Josh had c0 marbles in his collection. He found c1 marbles.How many marbles does he have now?,28.0,"Josh started with c0 marbles. Then he found c1 more marbles. So he now has c0 + c1 marbles in total.
total_marbles = c0 + c1
The answer is total_marbles.","{'c0': 21.0, 'c1': 7.0}",28.0,"['total_marbles =  c0 + c1', 'answer = total_marbles']"
620,Jake brought c0 balloons to the park. If Jake brought c1 more balloons than the number of balloons that Allan broughtHow many balloons did Allan bring to the park?,2.0,"Jake brought c0 balloons and c1 more than Allan. So in total, Jake brought c0 + c1 balloons. 
total_balloons = c0 + c1
To find out how many balloons Allan brought, we need to subtract c1 from both sides of the equation: 
total_balloons - c1 = c0
Allan brought c0 - c1 balloons. 
balloons_allan = c0 - c1
The answer is balloons_allan.","{'c0': 6.0, 'c1': 4.0}",2.0,"['total_balloons =  c0 + c1', 'c1 =  c0', 'balloons_allan =  c0 - c1', 'answer = balloons_allan']"
621,At the arcade Dave had won c0 tickets and lost c1 tickets. If he used c2 to buy some toysHow many tickets did Dave have left?,2.0,"Dave started with c0 tickets. Then he lost c1 tickets, so he had c0 - c1 tickets left. After using c2 tickets to buy toys, he had c0 - c1 - c2 tickets left. 
remaining_tickets = c0 - c1 - c2
The answer is remaining_tickets.","{'c0': 14.0, 'c1': 2.0, 'c2': 10.0}",2.0,"['remaining_tickets =  c0 - c1 - c2', 'answer = remaining_tickets']"
622,During summer break c0 kids from Lawrence county go to camp and the other c1 kids stay home. An additional c2 kids from outside the county attended the camp.About how many kids are in Lawrence county?,1201565.0,"The total number of kids in Lawrence county during summer break is the sum of the kids who went to camp and the kids who stayed home, plus the additional kids who attended the camp from outside the county. 
total_kids = c0 + c1 + c2
The answer is total_kids.","{'c0': 610769.0, 'c1': 590796.0, 'c2': 22.0}",1201587.0,"['total_kids =  c0 + c1 + c2', 'answer = total_kids']"
623,Edward had $ c0. He spent $ 16.How much money does Edward have now?,2.0,"Edward started with $ c0. Then he spent $ 16. So he has c0 - 16 dollars left. 
money_left = c0 - 16
The answer is money_left.",{'c0': 18.0},2.0,"['money_left =  c0 - 16', 'answer = money_left']"
624,For Gwen's birthday she received c0 dollars from her dad. Her mom gave her c1 more dollars. If she spent c2 dollars.How much more money did she receive from her dad than she did from her mom?,3.0,"Gwen received c0 dollars from her dad and c1 more dollars from her mom. So in total, she received c0 + c1 dollars. After spending c2 dollars, she has c0 + c1 - c2 dollars left. 
leftover_money = c0 + c1 - c2
To find out how much more money she received from her dad than her mom, we need to subtract c1 from c0. 
dad_money = c0
mom_money = c1
difference = dad_money - mom_money
The answer is difference.","{'c0': 5.0, 'c1': 2.0, 'c2': 6.0}",3.0,"['leftover_money =  c0 + c1 - c2', 'dad_money =  c0', 'mom_money =  c1', 'difference =  dad_money - mom_money', 'answer = difference']"
625,Robin's hair was c0 inches long. It grew by c1 inches. Then he cut off c2 inches.How long is his hair now?,2.0,"Robin's hair was originally c0 inches long. It grew by c1 inches, so it was c0 + c1 inches long. Then he cut off c2 inches, so his hair is now (c0 + c1) - c2 inches long. 
hair_length_now = (c0 + c1) - c2
The answer is hair_length_now.","{'c0': 14.0, 'c1': 8.0, 'c2': 20.0}",2.0,"['hair_length_now =  (c0 + c1) - c2', 'answer = hair_length_now']"
626,Edward spent $ c0 to buy c1 books each book costing him the same amount of money. Now he has $ 6.How much did Edward have before he spent his money?,22.0,"Edward spent c0 dollars to buy c1 books, so he spent c0/c1 dollars per book. If he now has $6, we can set up the equation:
c0/c1 + 6 = x
where x is the amount of money Edward had before he spent his money. Solving for x, we get:
x = c0/c1 + 6
The answer is x.","{'c0': 16.0, 'c1': 92.0}",6.173913043478261,"['6 =  x', 'x =  c0/c1 + 6', 'answer = x']"
627,During summer break c0 kids from Lawrence county go to camp and the other c1 kids stay home. An additional c2 kids from outside the county attended the camp.How many kids in total attended the camp?,458988.0,"Originally, c0 kids from Lawrence county went to camp and c1 stayed home. After c2 more kids from outside the county attended, the total number of kids at camp is c0 + c2. 
total_kids = c0 + c2
The answer is total_kids.","{'c0': 34044.0, 'c1': 134867.0, 'c2': 424944.0}",458988.0,"['total_kids =  c0 + c2', 'answer = total_kids']"
628,Baker made c0 cakes and c1 pastries. If he sold c2 pastries and c3 cakesHow many more cakes than pastries did baker sell?,89.0,"Baker made c0 cakes and c1 pastries. He sold c2 pastries and c3 cakes. So he has c0 + c1 - c2 - c3 pastries and cakes left. 
cakes_pastries_left = c0 + c1 - c2 - c3
To find out how many more cakes than pastries he sold, we need to calculate the difference between the number of cakes and pastries he sold. 
cakes_sold = c3
pastries_sold = c2
difference = cakes_sold - pastries_sold
The answer is difference.","{'c0': 14.0, 'c1': 153.0, 'c2': 8.0, 'c3': 97.0}",89.0,"['cakes_pastries_left =  c0 + c1 - c2 - c3', 'cakes_sold =  c3', 'pastries_sold =  c2', 'difference =  cakes_sold - pastries_sold', 'answer = difference']"
629,"After a typhoon, c0 trees in Haley's backyard died. If she had grown c1 trees initiallyHow many trees does she have left?",10.0,"Haley initially had c1 trees. After the typhoon, c0 trees died. So she has c1 - c0 trees left. 
remaining_trees = c1 - c0
The answer is remaining_trees.","{'c0': 2.0, 'c1': 12.0}",10.0,"['remaining_trees =  c1 - c0', 'answer = remaining_trees']"
630,Paco had c0 sweet cookies and c1 salty cookies. He ate c2 sweet cookies and c3 salty cookies.How many more salty cookies than sweet cookies did he eat?,14.0,"Paco ate c2 sweet cookies and c3 salty cookies. So he ate c2 fewer sweet cookies than he started with and c3 fewer salty cookies than he started with. 
sweet_cookies_eaten = c2
salty_cookies_eaten = c3
He ate c3 - c2 more salty cookies than sweet cookies. 
more_salty_cookies_eaten = c3 - c2
The answer is more_salty_cookies_eaten.","{'c0': 8.0, 'c1': 6.0, 'c2': 20.0, 'c3': 34.0}",14.0,"['sweet_cookies_eaten =  c2', 'salty_cookies_eaten =  c3', 'more_salty_cookies_eaten =  c3 - c2', 'answer = more_salty_cookies_eaten']"
631,"A grocery store had c0 bottles of regular soda, c1 bottles of diet soda and c2 apples.How many more bottles of regular soda than diet soda did they have?",26.0,"The grocery store had c0 bottles of regular soda and c1 bottles of diet soda. To find the difference between the two, we subtract c1 from c0. 
regular_soda_diff = c0 - c1
The answer is regular_soda_diff.","{'c0': 79.0, 'c1': 53.0, 'c2': 42.0}",26.0,"['regular_soda_diff =  c0 - c1', 'answer = regular_soda_diff']"
632,Carol was sending out birthday invitations to c0 friends. She bought c1 packs each one having the same number of invitations.How many invitations are in each pack?,4.0,"Carol had c0 friends and bought c1 packs of invitations. If each pack had the same number of invitations, then the total number of invitations would be c0. So, to find out how many invitations are in each pack, we need to divide c0 by c1. 
invitations_per_pack = c0 / c1
The answer is invitations_per_pack.","{'c0': 12.0, 'c1': 3.0}",4.0,"['invitations_per_pack =  c0 / c1', 'answer = invitations_per_pack']"
633,Jake has c0 fewer peaches and c1 more apples than Steven. Steven has c2 peaches and c3 apples.How many apples does Jake have?,11.0,"Jake has c0 fewer peaches than Steven, so he must have c2 - c0 peaches. 
Jake also has c1 more apples than Steven, so he must have c3 + c1 apples. 
The answer is c3 + c1.","{'c0': 13.0, 'c1': 3.0, 'c2': 9.0, 'c3': 8.0}",11.0,['answer = c3 + c1']
634,Josh had c0 marbles in his collection. Jack gave him c1 marbles.How many marbles does Josh have now?,42.0,"Josh started with c0 marbles. Jack gave him c1 more marbles. So Josh now has c0 + c1 marbles. 
total_marbles = c0 + c1
The answer is total_marbles.","{'c0': 22.0, 'c1': 20.0}",42.0,"['total_marbles =  c0 + c1', 'answer = total_marbles']"
635,Faye had c0 packs of pencils each one having c1 pencils. She was placing her pencils into rows with c2 pencils in each row.How many pencils does she have?,186.0,"Faye had c0 packs of pencils, and each pack had c1 pencils. So she had a total of c0 * c1 pencils. 
total_pencils = c0 * c1
She placed her pencils into rows with c2 pencils in each row. So the number of rows she had was total_pencils / c2. 
num_rows = total_pencils / c2
The total number of pencils she has is still total_pencils. 
The answer is total_pencils.","{'c0': 31.0, 'c1': 6.0, 'c2': 19.0}",186.0,"['total_pencils =  c0 * c1', 'num_rows =  total_pencils / c2', 'answer = total_pencils']"
636,Jake has c0 more apples and c1 fewer peaches than Steven. Steven has c2 peaches and c3 apples.How many peaches does Jake have?,3.0,"Jake has c0 more apples than Steven, so he has c3 + c0 apples. 
Jake has c1 fewer peaches than Steven, so he has c2 - c1 peaches. 
The answer is c2 - c1.","{'c0': 84.0, 'c1': 10.0, 'c2': 13.0, 'c3': 52.0}",3.0,['answer = c2 - c1']
637,Rebecca wants to split a collection of eggs into c0 groups. Rebecca has c1 eggs and c2 marbles.How many eggs will each group have?,2.0,"If Rebecca wants to split the eggs into c0 groups, then each group will have c1/c0 eggs. 
eggs_per_group = c1/c0
The marbles are not relevant to this question, so they can be ignored. The answer is eggs_per_group.","{'c0': 4.0, 'c1': 8.0, 'c2': 6.0}",2.0,"['eggs_per_group =  c1/c0', 'The marbles are not relevant to this question, so they can be ignored']"
638,Jack received c0 emails and sent c1 letters in the morning. He then received c2 emails and sent c3 letters in the afternoon.How many emails did Jack send in the day?,10.0,"Jack sent c1 + c3 letters in total. To find out how many emails he sent, we need to subtract the number of emails he received from the number of emails he sent. 
emails_sent = (c1 + c3) - (c0 + c2)
The answer is emails_sent.","{'c0': 4.0, 'c1': 2.0, 'c2': 6.0, 'c3': 8.0}",0.0,"['emails_sent =  (c1 + c3) - (c0 + c2)', 'answer = emails_sent']"
639,"Rachel had to complete c0 pages of math homework, c1 pages of reading homework and c2 more pages of biology homework.How many more pages of reading homework than biology homework did she have?",3.0,"Rachel had c1 pages of reading homework and c2 more pages of biology homework. So she had c1 - c2 more pages of reading homework than biology homework. 
reading_biology_diff = c1 - c2
The answer is reading_biology_diff.","{'c0': 7.0, 'c1': 11.0, 'c2': 8.0}",3.0,"['reading_biology_diff =  c1 - c2', 'answer = reading_biology_diff']"
640,Dan has $ c0. He bought some candy bar for $ c1 each one costing $ 3.How many candy bar did he buy?,2.0,"Dan has $ c0 and each candy bar costs $ c1. So he can buy c0 / c1 candy bars. 
candy_bars_bought = c0 / c1
The answer is candy_bars_bought.","{'c0': 2.0, 'c1': 6.0}",0.3333333333333333,"['candy_bars_bought =  c0 / c1', 'answer = candy_bars_bought']"
641,"Lucy went to the grocery store. She bought c0 packs of cookie, c1 packs of cake and c2 packs of chocolate.How many packs of groceries did she buy in all?",42.0,"Lucy bought c0 packs of cookie, c1 packs of cake, and c2 packs of chocolate. So in total, she bought c0 + c1 + c2 packs of groceries. 
total_packs = c0 + c1 + c2
The answer is total_packs.","{'c0': 4.0, 'c1': 22.0, 'c2': 16.0}",42.0,"['total_packs =  c0 + c1 + c2', 'answer = total_packs']"
642,The school has c0 grades and each grade has c1 studentsHow many students were there in total?,22800.0,"If there are c0 grades and each grade has c1 students, then the total number of students is c0 x c1. 
total_students = c0 x c1
The answer is total_students.","{'c0': 304.0, 'c1': 75.0}",22800.0,"['total_students =  c0 x c1', 'answer = total_students']"
643,The cave is c0 feet deep and they are already at c1 feet. If they are travelling at speed of c2 How much farther until they reach the end of the cave?,369.0,"The cave is c0 feet deep and they are already at c1 feet. So they have c0 - c1 feet left to travel. 
feet_left = c0 - c1
If they are travelling at a speed of c2, it will take them feet_left / c2 time to reach the end of the cave. 
time_to_reach_end = feet_left / c2
The answer is time_to_reach_end.","{'c0': 1218.0, 'c1': 849.0, 'c2': 17.0}",21.705882352941178,"['feet_left =  c0 - c1', 'time_to_reach_end =  feet_left / c2', 'answer = time_to_reach_end']"
644,Bobby had c0 pieces of candy. He ate some pieces of candy. If he has c1 pieces of candy leftHow many pieces of candy did Bobby eat?,12.0,"Bobby started with c0 pieces of candy. After eating some, he had c1 left. So he must have eaten c0 - c1 pieces of candy. 
candy_eaten = c0 - c1
The answer is candy_eaten.","{'c0': 32.0, 'c1': 20.0}",12.0,"['candy_eaten =  c0 - c1', 'answer = candy_eaten']"
645,Baker sold c0 cakes. If he had made c1 cakes initiallyHow many more cakes did baker make than those he sold?,32.0,"Baker made c1 cakes initially and sold c0 cakes. So he made c1 - c0 more cakes than he sold. 
cakes_made = c1
cakes_sold = c0
more_cakes_made = cakes_made - cakes_sold
The answer is more_cakes_made.","{'c0': 8.0, 'c1': 40.0}",32.0,"['cakes_made =  c1', 'cakes_sold =  c0', 'more_cakes_made =  cakes_made - cakes_sold', 'answer = more_cakes_made']"
646,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace that day. If there were c1 visitors the previous day and c2 visitors the day before thatHow many visited the Buckingham palace before that day?",522.0,"If c0 visitors came to the Buckingham palace that day, and there were c1 visitors the previous day and c2 visitors the day before that, then the total number of visitors before that day is c0 + c1 + c2. 
total_visitors_before = c0 + c1 + c2
The answer is total_visitors_before.","{'c0': 92.0, 'c1': 419.0, 'c2': 103.0}",614.0,"['total_visitors_before =  c0 + c1 + c2', 'answer = total_visitors_before']"
647,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that c0 visitors came to the Buckingham palace on the previous day. If there were c1 visitors on that dayHow many more visitors visited the Buckingham palace on that day than on the previous day?",566.0,"On the previous day, there were c0 visitors. On the current day, there were c1 visitors. So the difference between the two is the number of additional visitors. 
additional_visitors = c1 - c0
The answer is additional_visitors.","{'c0': 100.0, 'c1': 666.0}",566.0,"['additional_visitors =  c1 - c0', 'answer = additional_visitors']"
648,In Haley's class c0 are boys who love to play marbles. If Haley has c1 marbles and wants to keep c2 marbles for herselfHow many will each of the boys receive?,2.0,"There are c0 boys in Haley's class who love to play marbles. Haley wants to keep c2 marbles for herself. So the remaining marbles will be divided equally among the boys. Each boy will receive (c1 - c2) / c0 marbles.
marbles_per_boy = (c1 - c2) / c0
The answer is marbles_per_boy.","{'c0': 4.0, 'c1': 23.0, 'c2': 15.0}",2.0,"['marbles_per_boy =  (c1 - c2) / c0', 'answer = marbles_per_boy']"
649,Matthew had c0 crackers and c1 cakes. If Matthew gave equal numbers of crackers and cakes to his c2 friendsHow many crackers did each person eat?,2.0,"Matthew had c0 crackers and c1 cakes. If he gave equal numbers of crackers and cakes to his c2 friends, then each friend received c0/c2 crackers and c1/c2 cakes. Since we are only interested in the number of crackers each person ate, the answer is c0/c2.","{'c0': 22.0, 'c1': 34.0, 'c2': 11.0}",,[]
650,Rachel has c0 apple trees. She picked c1 apples from each of her trees. Now the trees have a total c2 apples still on them.How many apples were there on all trees initially?,33.0,"Rachel started with c0 apple trees and picked c1 apples from each tree. So the total number of apples picked is c0 x c1. 
apples_picked = c0 x c1
After picking, there were c2 apples still on the trees. So the total number of apples initially was apples_picked + c2. 
initial_apples = apples_picked + c2
The answer is initial_apples.","{'c0': 3.0, 'c1': 8.0, 'c2': 9.0}",33.0,"['apples_picked =  c0 x c1', 'initial_apples =  apples_picked + c2', 'answer = initial_apples']"
651,Mary is baking a cake. The recipe calls for c0 cups of flour and c1 cups of sugar. She already put in c2 cups of flour.How many more cups of sugar than cups of flour does she need to add now?,6.0,"The recipe calls for c0 cups of flour and c1 cups of sugar. Mary already put in c2 cups of flour, so she still needs c0 - c2 cups of flour. 
flour_needed = c0 - c2
To find out how much more sugar than flour she needs to add, we subtract the amount of flour needed from the amount of sugar called for in the recipe. 
sugar_needed = c1 - flour_needed
more_sugar_than_flour = sugar_needed - flour_needed
The answer is more_sugar_than_flour.","{'c0': 9.0, 'c1': 11.0, 'c2': 4.0}",1.0,"['flour_needed =  c0 - c2', 'sugar_needed =  c1 - flour_needed', 'more_sugar_than_flour =  sugar_needed - flour_needed', 'answer = more_sugar_than_flour']"
652,The school is planning a field trip. The school has c0 classrooms. There are c1 school buses and a total of c2 students in the school. If all buses are fullHow many seats are in each bus?,2.0,"First, we need to find out how many students can fit in all the buses combined. If each bus is full, then the total number of students that can fit in all the buses is c1 times the capacity of each bus. Let's call the capacity of each bus ""x"". Then:

total_students_on_buses = c1 * x

We also know that there are c2 students in the school. So the total number of students that need to fit on the buses is c2. Therefore:

c2 = c1 * x

To find out how many seats are in each bus, we can solve for x:

x = c2 / c1

The answer is x, which represents the number of seats in each bus.","{'c0': 17.0, 'c1': 46.0, 'c2': 92.0}","(2.0,)","['total_students_on_buses =  c1 * x', 'c2 =  c1 * x', 'x =  c2 / c1', 'answer = x, which represents the number of seats in each bus']"
653,For Gwen's birthday she received some dollars. She spent c0 dollars and has c1 dollars left with her.How much money did Gwen receive for her birthday?,14.0,"Gwen received some dollars for her birthday. She spent c0 dollars and has c1 dollars left. So she must have received c0 + c1 dollars in total. 
total_money_received = c0 + c1
The answer is total_money_received.","{'c0': 8.0, 'c1': 6.0}",14.0,"['total_money_received =  c0 + c1', 'answer = total_money_received']"
654,Danny collects bottle caps. He lost c0 bottle caps at the park. Now he has c1 bottle caps in his collection.How many bottle caps did danny have at first?,91.0,"Danny had c1 bottle caps after losing c0. To find out how many he had originally, we need to add c0 to c1. 
original_caps = c0 + c1
The answer is original_caps.","{'c0': 66.0, 'c1': 25.0}",91.0,"['original_caps =  c0 + c1', 'answer = original_caps']"
655,Jake has c0 fewer peaches than Steven. Steven has c1 more peaches than Jill. If jill has c2 peachesHow many peaches does Jake have?,17.0,"Jill has c2 peaches. Steven has c1 more than Jill, so he has c1 + c2 peaches. Jake has c0 fewer than Steven, so he has c1 + c2 - c0 peaches. 
jake_peaches = c1 + c2 - c0
The answer is jake_peaches.","{'c0': 6.0, 'c1': 18.0, 'c2': 5.0}",17.0,"['jake_peaches =  c1 + c2 - c0', 'answer = jake_peaches']"
