,question,answer,response,mapping,response_answer,flag
310, The schools debate team had 11 boys and 45 girls on it. If they were split into groups of 7 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make}
There are 11 boys and 45 girls on the debate team. They want to split into groups of 7.
Eq1: (11+45)/7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((11+45)/7,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
311, A group of 4 friends went into a restaurant. The chef already had 9 chicken wings cooked but cooked 7 more for the group. If they each got the same amount how many would each person get? ,4.0,".
A: mapping:{x: each person would get}
There were 9 chicken wings cooked originally. The chef cooked 7 more. 4 friends will share them.
Eq1: (9+7)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((9+7)/4,x)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
312," A vase can hold 6 flowers. If you had 7 carnations and 47 roses, how many vases would you need to hold the flowers? ",9.0,"
A: mapping:{x: vases needed to hold the flowers}
A vase can hold 6 flowers. If you have 7 carnations and 47 roses, you will need
Eq1: 7+47=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7+47)
print(solve(Eq1,x))
We got 54 from sympy, so the answer is 54.",,54.0,1
313," A pet shelter had 9 puppies when another 12 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",7.0,"
A: mapping:{x: how long it would take for all of them to be adopted}
There were 9 puppies originally, and 12 more were brought in. 3 puppies are adopted each day.
Eq1: x=9+12/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9+12/3)
print(solve(Eq1,x))
We got 15 from sympy, so the answer is 15.",,15.0,1
314," Roger was helping the cafeteria workers pick up lunch trays, but he could only carry 4 trays at a time. If he had to pick up 10 trays from one table and 2 trays from another, how many trips will he make? ",3.0,"
A: mapping:{x:trips he make}
Roger can carry 4 trays at a time. 10 trays from one table and 2 from another is 4+2
Eq1: x=10/4+2/4 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10/4+2/4)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
315, A toy store had 4 giant stuffed bears in stock when they got another shipment with 10 bears in it. The put the bears onto shelves with 7 on each shelf. How many shelves did they use? ,2.0,"
A: mapping:{x: shelves they use}
The store had 4 bears in stock and got another shipment of 10. They put the bears onto shelves with 7 on each shelf.
Eq1: x=4+10/7
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,4+10/7)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
316," John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",8.0,"
A: mapping:{x: money last him}
John made 6 dollars mowing lawns and 18 dollars weed eating. If he only spent 3 dollar a week,
Eq1: 6+18-3*x=0
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6+18-3*x,0)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
317, Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters how many loads would she have to do? ,9.0,"
A: mapping:{x: loads she have to do}
Wendy's old washing machine could only wash 8 pieces of clothing at a time. If she had to wash 39 shirts and 33 sweaters, she would have to do 
Eq1: x=39+33/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,39+33/8)
print(solve(Eq1,x))
We got 6.125 from sympy, so the answer is 6.",,6.0,1
318," Debby's class is going on a field trip to the zoo. If each van can hold 4 people and there are 2 students and 6 adults going, how many vans will they need? ",2.0,"
A: mapping:{x: vans they need}
There are 2 students and 6 adults going. Each van can hold 4 people. 
Eq1: 2+6=4*x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(2+6,4*x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
319," Isabel uploaded 2 pictures from her phone and 4 from her camera to facebook. If she sorted the pics into 3 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",2.0,"
A: mapping:{x: pictures in each of the albums}
Isabel uploaded 2 pictures from her phone and 4 from her camera. If she sorted the pics into 3 different albums, then each album would have 2+4/3  pictures in it.
Eq1: 2+4/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,2+4/3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
320," While playing at the arcade, Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. If he was trying to buy candy that cost 6 tickets a piece, how many could he buy? ",7.0,"
A: mapping:{x: how many could he buy}
Frank won 33 tickets playing 'whack a mole' and 9 tickets playing 'skee ball'. 
Eq1: x=33+9 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33+9)
print(solve(Eq1,x))
We got 42 from sympy, so the answer is 42.",,42.0,1
321," Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week, how long would the money last him? ",8.0,"
A: mapping:{x: money last him}
Mike made 14 dollars mowing lawns and 26 dollars weed eating. If he only spent 5 dollar a week,
Eq1: (14+26)/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((14+26)/5,x)
print(solve(Eq1,x))
We got 8.6 from sympy, so the answer is 8.6.",,8.6,1
322," Gwen and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Gwen recycled 5 pounds and her friends recycled 13 pounds, how many points did they earn? ",6.0,"
A: mapping:{x: points they earned}
Gwen recycled 5 pounds and her friends recycled 13 pounds. They earned 1 point for every 3 pounds recycled.
Eq1: (5+13)/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((5+13)/3,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
323," Robin uploaded 31 pictures from her phone and 5 from her camera to facebook. If she sorted the pics into 9 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"
A: mapping:{x: pictures in each of the albums}
There were 31 pictures from her phone and 5 from her camera. In total, there were 9 different albums. 
Eq1: 31+5=9x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,31+5)
print(solve(Eq1,x))
We got 4 from sympy, so the answer is 4.",,4.0,1
324," For Halloween Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day, how long would the candy last her? ",2.0,"
A: mapping:{x: how long the candy would last her}
Megan received 11 pieces of candy from neighbors and 5 pieces from her older sister. If she only ate 8 pieces a day,
Eq1: (11+5)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((11+5)/8,x)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
325," Maria was making baggies of cookies with 5 cookies in each bag. If she had 33 chocolate chip cookies and 2 oatmeal cookies, how many baggies could she make? ",7.0,"
A: mapping:{x:baggies she could make}
Maria had 33 chocolate chip cookies and 2 oatmeal cookies. She wants 5 in each bag. 
Eq1: x=33+2/5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,33+2/5)
print(solve(Eq1,x))
We got 35.4 from sympy, so the answer is 35.4.",,35.4,1
326," There school's baseball team had 4 new players and 6 returning players. If the coach put them into groups with 5 players in each group, how many groups would there be? ",2.0,"
A: mapping:{x:groups}
There are 4 new players and 6 returning players. If the coach put them into groups with 5 players in each group, 
Eq1: (4+6)/5=x  
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((4+6)/5,x)
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
327," A pet shelter had 5 puppies when another 35 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",5.0,".
A: mapping:{x: how long would it take for all of them to be adopted}
There were 5 puppies originally, and then 35 more were brought in. If 8 puppies are adopted each day,
Eq1: 8x=5+35 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,5+35)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
328," Nancy's class is going on a field trip to the zoo. If each van can hold 5 people and there are 12 students and 3 adults going, how many vans will they need? ",3.0,"
A: mapping:{x: vans they need}
Nancy's class is going on a field trip. Each van can hold 5 people. There are 12 students and 3 adults going. 
Eq1: (12+3)/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((12+3)/5,x)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
329," Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make? ",8.0,"
A: mapping:{x:trips he make}
Dave can carry 9 trays at a time. He has to pick up 17 and 55 trays. 
Eq1: x=17/9+55/9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,17/9+55/9)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
330," For a birthday party George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, how many shelves would he fill up? ",8.0,"
A: mapping:{x: shelves he fill up}
George bought 10 regular sodas and 22 diet sodas. If his fridge would only hold 4 on each shelf, 
Eq1: (10+22)/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((10+22)/4,x)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
331, The schools debate team had 28 boys and 4 girls on it. If they were split into groups of 4 how many groups could they make? ,8.0,"
A: mapping:{x:groups they could make}
There are 28 boys and 4 girls on the debate team. They need to be split into groups of 4. 
Eq1: 28/4+4/4=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,28/4+4/4)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
332," Maria was making baggies of cookies with 8 cookies in each bag. If she had 5 chocolate chip cookies and 19 oatmeal cookies, how many baggies could she make? ",3.0,"
A: mapping:{x:baggies she could make}
Maria had 5 chocolate chip cookies and 19 oatmeal cookies. 8 cookies in each bag. 
Eq1: 5+19=8x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+19)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
333," For Halloween Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. If she only ate 9 pieces a day, how long would the candy last her? ",9.0,".
A: mapping:{x: how long the candy last her}
Sarah received 66 pieces of candy from neighbors and 15 pieces from her older sister. 9 pieces a day.
Eq1: 66+15/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,66+15/9)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
334," Henry was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 29 trays from one table and 52 trays from another, how many trips will he make? ",9.0,"
A: mapping:{x:trips he make}
Henry could only carry 9 trays at a time. 29 trays from one table and 52 trays from another
Eq1: x=29/9+52/9
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,29/9+52/9)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
335," Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",4.0,"
A: mapping:{x: pictures were in each of the albums}
Tiffany uploaded 7 pictures from her phone and 13 from her camera to facebook. If she sorted the pics into 5 different albums with the same amount of pics in each album,
Eq1: x=7+13/5
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,7+13/5)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
336, A toy store had 5 giant stuffed bears in stock when they got another shipment with 7 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,2.0,"
A: mapping:{x: shelves they use}
The store had 5 bears originally, and then they got a shipment of 7 more. They want to put them on shelves with 6 on each shelf.
Eq1: x=ceiling((5+7)/6)
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,ceiling((5+7)/6))
print(solve(Eq1,x))
We got 2 from sympy, so the answer is 2.",,2.0,1
337," Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week, how long would the money last him? ",9.0,"
A: mapping:{x: money last him}
Paul made 68 dollars mowing lawns and 13 dollars weed eating. If he only spent 9 dollar a week,
Eq1: (68+13)/9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((68+13)/9,x)
print(solve(Eq1,x))
We got 10 from sympy, so the answer is 10.",,10.0,1
338," While playing at the arcade, Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. If he was trying to buy candy that cost 4 tickets a piece, how many could he buy? ",2.0,"
A: mapping:{x: how many could he buy}
Edward won 3 tickets playing 'whack a mole' and 5 tickets playing 'skee ball'. 
Eq1: 3+5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+5)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
339," Megan's class is going on a field trip to the zoo. If each van can hold 5 people and there are 25 students and 5 adults going, how many vans will they need? ",6.0,"
A: mapping:{x: vans they need}
There are 25 students and 5 adults going on the trip. Each van can hold 5 people. 
Eq1: 25+5=30  and  30/5=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30/5)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
340," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"
A: mapping:{x:pages he use}
3 cards on each page. 3 new cards and 9 old cards.
Eq1: 3+9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+9)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
341, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"
A: mapping:{x: each person would get}
There were originally 6 chicken wings. 3 more were cooked. So there are 9 in total. 
Eq1: 9/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,9/3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
342," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"
A: mapping:{x: pictures in each of the albums}
Olivia had 5 pictures from her phone and 35 from her camera. If she sorted them into 8 different albums, then each album would have 5+35/8=
Eq1: x=5+35/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+35/8)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
343, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"
A: mapping:{x: shelves they use}
The store had 6 giant stuffed bears in stock and got another shipment of 18. They put the bears onto shelves with 6 on each shelf.
Eq1: x=18/6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18/6)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
344," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"
A: mapping:{x:trips he make}
Jerry can carry 8 trays at a time. 9 trays from one table and 7 from another is 9+7
Eq1: (9+7)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((9+7)/8,x)
print(solve(Eq1,x))
We got 2.25 from sympy, so the answer is 2.",,2.0,1
345," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"
A: mapping:{x: vases needed to hold the flowers}
A vase can hold 5 flowers. If you had 6 carnations and 19 roses, you would need 5 vases to hold the flowers.
Eq1: 5*x=6+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5*x,6+19)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
346," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"
A: mapping:{x: points they earned}
Haley recycled 11 pounds and her friends recycled 16 pounds. They earn 1 point for every 3 pounds recycled.
Eq1: (11+16)/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((11+16)/3,x)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
347," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,".
A: mapping:{x: how long would it take for all of them to be adopted}
17+55=72 puppies in total. 8 puppies a day are adopted. 
Eq1: 72/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,72/8)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
348," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"
A: mapping:{x:groups}
There are 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, 
Eq1: 8*x=12+44 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,12+44)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
349," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"
A: mapping:{x:toys he could buy}
Frank had 3 dollars saved up. He received 37 more dollars.
Eq1: (3+37)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((3+37)/8,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
350," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? ",4.0,"
A: mapping:{x:pages he use}
3 cards on each page. 3 new cards and 9 old cards.
Eq1: 3+9=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+9)
print(solve(Eq1,x))
We got 12 from sympy, so the answer is 12.",,12.0,1
351, A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount how many would each person get? ,3.0,"
A: mapping:{x: each person would get}
There were originally 6 chicken wings. 3 more were cooked.
Eq1: x=6+3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,6+3)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
352," Olivia uploaded 5 pictures from her phone and 35 from her camera to facebook. If she sorted the pics into 8 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",5.0,"
A: mapping:{x: pictures in each of the albums}
Olivia had 5 pictures from her phone and 35 from her camera. If she sorted them into 8 different albums, then each album would have 5+35/8=
Eq1: x=5+35/8
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,5+35/8)
print(solve(Eq1,x))
We got 8 from sympy, so the answer is 8.",,8.0,1
353, A toy store had 6 giant stuffed bears in stock when they got another shipment with 18 bears in it. The put the bears onto shelves with 6 on each shelf. How many shelves did they use? ,4.0,"
A: mapping:{x: shelves they use}
The store had 6 giant stuffed bears in stock and got another shipment of 18. They put the bears onto shelves with 6 on each shelf.
Eq1: x=18/6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,18/6)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
354," Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make? ",2.0,"
A: mapping:{x:trips he make}
Jerry can carry 8 trays at a time. 9 trays from one table and 7 from another is 9+7
Eq1: (9+7)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((9+7)/8,x)
print(solve(Eq1,x))
We got 2.25 from sympy, so the answer is 2.",,2.0,1
355," A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers? ",5.0,"
A: mapping:{x: vases needed to hold the flowers}
A vase can hold 5 flowers. If you had 6 carnations and 19 roses, you would need 5 vases to hold the flowers.
Eq1: 5*x=6+19
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(5*x,6+19)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
356," Haley and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Haley recycled 11 pounds and her friends recycled 16 pounds, how many points did they earn? ",9.0,"
A: mapping:{x: points they earned}
Haley recycled 11 pounds and her friends recycled 16 pounds. They earn 1 point for every 3 pounds recycled.
Eq1: (11+16)/3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((11+16)/3,x)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
357," A pet shelter had 17 puppies when another 55 were brought in. If 8 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,".
A: mapping:{x: how long would it take for all of them to be adopted}
17+55=72 puppies in total. 8 puppies a day are adopted. 
Eq1: 72/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,72/8)
print(solve(Eq1,x))
We got 9 from sympy, so the answer is 9.",,9.0,1
358," There school's baseball team had 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, how many groups would there be? ",7.0,"
A: mapping:{x:groups}
There are 12 new players and 44 returning players. If the coach put them into groups with 8 players in each group, 
Eq1: 8*x=12+44 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8*x,12+44)
print(solve(Eq1,x))
We got 7 from sympy, so the answer is 7.",,7.0,1
359," Frank had saved up 3 dollars. If he received another 37 dollars for his allowance, how many 8 dollar toys could he buy? ",5.0,"
A: mapping:{x:toys he could buy}
Frank had 3 dollars saved up. He received 37 more dollars.
Eq1: (3+37)/8=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((3+37)/8,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
360," A pet shelter had 8 puppies when another 19 were brought in. If 3 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"
A: mapping:{x: how long would it take for all of them to be adopted}
There were 8 puppies originally, and then 19 more were brought in. If 3 puppies are adopted each day,
Eq1: 8+19=3x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(8+19,3x)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
361, For homework Faye had 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour how long will it take her to finish all the problems? ,5.0,"
A: mapping:{x: time it will take her to finish all the problems}
Faye has 13 math problems and 2 spelling problems. If she can finish 3 problems in an hour, she will need 13/3 + 2/3 hours to finish all the problems.
Eq1: x=13/3+2/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,13/3+2/3)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
362," Sam had saved up 8 dollars. If he received another 7 dollars for his allowance, how many 3 dollar toys could he buy? ",5.0,"
A: mapping:{x: 3 dollar toys he could buy}
Sam had 8 dollars saved up. He received another 7 dollars for his allowance.
Eq1: 8+7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,8+7)
print(solve(Eq1,x))
We got 15 from sympy, so the answer is 15.",,15.0,1
363," Bianca and her friends were recycling paper for their class. For every 3 pounds they recycled they earned one point. If Bianca recycled 24 pounds and her friends recycled 3 pounds, how many points did they earn? ",9.0,"
A: mapping:{x: points they earned}
For every 3 pounds they recycled, they earned 1 point.
Eq1: x=24/3+3/3 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,24/3+3/3)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
364," There school's baseball team had 31 new players and 4 returning players. If the coach put them into groups with 7 players in each group, how many groups would there be? ",5.0,"
A: mapping:{x:groups}
There are 31 new players and 4 returning players. If there are 7 players in each group, 
Eq1: (31+4)/7=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((31+4)/7,x)
print(solve(Eq1,x))
We got 6 from sympy, so the answer is 6.",,6.0,1
365," Oliver was organizing his baseball cards in a binder with 3 on each page. If he had 2 new cards and 10 old cards to put in the binder, how many pages would he use? ",4.0,"
A: mapping:{x: pages}
Oliver has 10 old cards and 2 new cards. He wants to put 3 cards on each page. 
Eq1: x=10/3+2/3
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,10/3+2/3)
print(solve(Eq1,x))
We got 4.33333333333333 from sympy, so the answer is 4.",,4.0,1
366," Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week, how long would the money last him? ",2.0,"
A: mapping:{x: money last him}
Paul made 3 dollars mowing lawns and 3 dollars weed eating. If he only spent 3 dollar a week,
Eq1: 3+3-3=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,3+3-3)
print(solve(Eq1,x))
We got 3 from sympy, so the answer is 3.",,3.0,1
367," Robin was making baggies of cookies with 6 cookies in each bag. If she had 23 chocolate chip cookies and 25 oatmeal cookies, how many baggies could she make? ",8.0,"
A: mapping:{x:baggies she could make}
There are 6 cookies in each bag. She has 23 chocolate chip cookies and 25 oatmeal cookies. 
Eq1: 6x=23+25
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(6x,23+25)
print(solve(Eq1,x))
We got 11 from sympy, so the answer is 11.",,11.0,1
368, The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9 how many groups could they make? ,5.0,"
A: mapping:{x:groups they could make}
The schools debate team had 5 boys and 40 girls on it. If they were split into groups of 9, 
Eq1: 40/9=x 
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,40/9)
print(solve(Eq1,x))
We got 4.4444444444444 from sympy, so the answer is 4.",,4.0,1
369, At a company picnic 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams how many people would be on each team? ,5.0,"
A: mapping:{x:people on each team}
There are 23 managers and 7 employees. They want to split into 6 teams. 
Eq1: x=30/6
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq(x,30/6)
print(solve(Eq1,x))
We got 5 from sympy, so the answer is 5.",,5.0,1
370," For a birthday party Cody bought 4 regular sodas and 44 diet sodas. If his fridge would only hold 6 on each shelf, how many shelves would he fill up? ",8.0,"
A: mapping:{x: shelves he fill up}
Cody bought 4 regular sodas and 44 diet sodas. 6 on each shelf.
Eq1: (4+44)/6=x
# using Python Sympy to solve for unknowns
from sympy import *
x = symbols('x')
Eq1 = Eq((4+44)/6,x)
print(solve(Eq1,x))
We got 8.5 from sympy, so the answer is 8.5.",,8.5,1
