,question,answer,response,mapping,response_answer,equations
361, For homework Faye had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,5.0,"Solve the problem step by step:

Information from question:

math_problems = c0
spelling_problems = c1
problems_per_hour = c2

1. Add the number of math problems and the number of spelling problems to calculate the total number of problems. Let total_problems be the total number of problems,
total_problems = math_problems + spelling_problems

2. Divide the total number of problems by the number of problems she can finish in an hour to calculate how many hours it will take her to finish all the problems.
hours_to_finish = total_problems / problems_per_hour

answer = hours_to_finish","{'c0': 13.0, 'c1': 2.0, 'c2': 3.0}",5.0,"['math_problems = c0', 'spelling_problems = c1', 'problems_per_hour = c2', 'total_problems = math_problems + spelling_problems', 'hours_to_finish = total_problems / problems_per_hour', 'answer = hours_to_finish']"
362," Sam had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",5.0,"Solve the problem step by step:

Information from question:

saved_money = c0
allowance_money = c1
toy_price = c2

1. Add the amount of money Sam saved up and the amount of money he received for his allowance to calculate his total money. Let total_money be the total amount of money Sam has,
total_money = saved_money + allowance_money

2. Divide the total amount of money by the price of each toy to calculate how many toys Sam can buy.
toys_can_buy = total_money / toy_price

answer = toys_can_buy","{'c0': 8.0, 'c1': 7.0, 'c2': 3.0}",5.0,"['saved_money = c0', 'allowance_money = c1', 'toy_price = c2', 'total_money = saved_money + allowance_money', 'toys_can_buy = total_money / toy_price', 'answer = toys_can_buy']"
363," Bianca and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Bianca recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",9.0,"Solve the problem step by step:

Information from question:

pounds_recycled_by_Bianca = c1
pounds_recycled_by_friends = c2
pounds_needed_for_one_point = c0

1. Add the number of pounds recycled by Bianca and her friends to calculate the total pounds recycled. Let total_pounds be the total pounds recycled,
total_pounds = pounds_recycled_by_Bianca + pounds_recycled_by_friends

2. Divide the total pounds recycled by the number of pounds needed for one point to calculate the number of points earned.
points_earned = total_pounds / pounds_needed_for_one_point

answer = points_earned","{'c0': 3.0, 'c1': 24.0, 'c2': 3.0}",9.0,"['pounds_recycled_by_Bianca = c1', 'pounds_recycled_by_friends = c2', 'pounds_needed_for_one_point = c0', 'total_pounds = pounds_recycled_by_Bianca + pounds_recycled_by_friends', 'points_earned = total_pounds / pounds_needed_for_one_point', 'answer = points_earned']"
364," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",5.0,"Solve the problem step by step:

Information from question:

new_players = c0
returning_players = c1
players_per_group = c2

1. Add the number of new players and the number of returning players to calculate the total number of players. Let total_players be the total number of players,
total_players = new_players + returning_players

2. Divide the total number of players by the number of players per group to calculate the number of groups.
total_groups = total_players / players_per_group

answer = total_groups","{'c0': 31.0, 'c1': 4.0, 'c2': 7.0}",5.0,"['new_players = c0', 'returning_players = c1', 'players_per_group = c2', 'total_players = new_players + returning_players', 'total_groups = total_players / players_per_group', 'answer = total_groups']"
365," Oliver was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",4.0,"Solve the problem step by step:

Information from question:

cards_per_page = c0
new_cards = c1
old_cards = c2

1. Add the number of new cards and the number of old cards to calculate the total number of cards. Let total_cards be the total number of cards,
total_cards = new_cards + old_cards

2. Divide the total number of cards by the number of cards that can fit on each page to calculate the number of pages needed. Round up to the nearest whole number if necessary. Let pages_needed be the number of pages needed,
pages_needed = ceil(total_cards / cards_per_page)

answer = pages_needed","{'c0': 3.0, 'c1': 2.0, 'c2': 10.0}",4.0,"['cards_per_page = c0', 'new_cards = c1', 'old_cards = c2', 'total_cards = new_cards + old_cards', 'pages_needed = ceil(total_cards / cards_per_page)', 'answer = pages_needed']"
366," Paul made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",2.0,"Solve the problem step by step:

Information from question:

money_mowing_lawns = c0
money_weed_eating = c1
weekly_spending = c2

1. Add the money Paul made mowing lawns and the money he made weed eating to calculate his total earnings. Let total_earnings be his total earnings,
total_earnings = money_mowing_lawns + money_weed_eating

2. Divide his total earnings by his weekly spending to calculate how many weeks the money will last him.
weeks_last = total_earnings / weekly_spending

answer = weeks_last","{'c0': 3.0, 'c1': 3.0, 'c2': 3.0}",2.0,"['money_mowing_lawns = c0', 'money_weed_eating = c1', 'weekly_spending = c2', 'total_earnings = money_mowing_lawns + money_weed_eating', 'weeks_last = total_earnings / weekly_spending', 'answer = weeks_last']"
367," Robin was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",8.0,"Solve the problem step by step:

Information from question:

cookies_per_bag = c0
chocolate_chip_cookies = c1
oatmeal_cookies = c2

1. Add the number of chocolate chip cookies and the number of oatmeal cookies to calculate the total number of cookies. Let total_cookies be the total number of cookies,
total_cookies = chocolate_chip_cookies + oatmeal_cookies

2. Divide the total number of cookies by the number of cookies per bag to calculate the number of baggies she can make.
baggies = total_cookies / cookies_per_bag

answer = baggies","{'c0': 6.0, 'c1': 23.0, 'c2': 25.0}",8.0,"['cookies_per_bag = c0', 'chocolate_chip_cookies = c1', 'oatmeal_cookies = c2', 'total_cookies = chocolate_chip_cookies + oatmeal_cookies', 'baggies = total_cookies / cookies_per_bag', 'answer = baggies']"
368, The schools debate team had c0 boys and c1 girls on it. If they were split into groups of c2 how many groups could they make? ,5.0,"Solve the problem step by step:

Information from question:

boys_on_team = c0
girls_on_team = c1
group_size = c2

1. Add the number of boys and girls on the team to calculate the total number of team members. Let total_team_members be the total number of team members,
total_team_members = boys_on_team + girls_on_team

2. Divide the total number of team members by the group size to calculate the number of groups they can make.
number_of_groups = total_team_members / group_size

answer = number_of_groups","{'c0': 5.0, 'c1': 40.0, 'c2': 9.0}",5.0,"['boys_on_team = c0', 'girls_on_team = c1', 'group_size = c2', 'total_team_members = boys_on_team + girls_on_team', 'number_of_groups = total_team_members / group_size', 'answer = number_of_groups']"
369, At a company picnic c0 managers and c1 employees decided to start a game of volleyball. If they split into c2 teams how many people would be on each team? ,5.0,"Solve the problem step by step:

Information from question:

number_of_managers = c0
number_of_employees = c1
number_of_teams = c2

1. Add the number of managers and the number of employees to calculate the total number of people. Let total_people be the total number of people,
total_people = number_of_managers + number_of_employees

2. Divide the total number of people by the number of teams to calculate the number of people on each team.
people_per_team = total_people / number_of_teams

answer = people_per_team","{'c0': 23.0, 'c1': 7.0, 'c2': 6.0}",5.0,"['number_of_managers = c0', 'number_of_employees = c1', 'number_of_teams = c2', 'total_people = number_of_managers + number_of_employees', 'people_per_team = total_people / number_of_teams', 'answer = people_per_team']"
370," For a birthday party Cody bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8.0,"Solve the problem step by step:

Information from question:

regular_sodas = c0
diet_sodas = c1
max_sodas_per_shelf = c2

1. Add the number of regular sodas and the number of diet sodas to calculate the total number of sodas. Let total_sodas be the total number of sodas,
total_sodas = regular_sodas + diet_sodas

2. Divide the total number of sodas by the maximum number of sodas that can fit on each shelf to calculate the number of shelves needed. Round up to the nearest whole number. Let shelves_needed be the number of shelves needed,
shelves_needed = ceil(total_sodas / max_sodas_per_shelf)

answer = shelves_needed","{'c0': 4.0, 'c1': 44.0, 'c2': 6.0}",8.0,"['regular_sodas = c0', 'diet_sodas = c1', 'max_sodas_per_shelf = c2', 'total_sodas = regular_sodas + diet_sodas', 'shelves_needed = ceil(total_sodas / max_sodas_per_shelf)', 'answer = shelves_needed']"
371," Robin's class is going on a field trip to the zoo. If each van can hold c0 people and there are c1 students and c2 adults going, how many vans will they need? ",3.0,"Solve the problem step by step:

Information from question:

capacity_per_van = c0
number_of_students = c1
number_of_adults = c2

1. Add the number of students and the number of adults to calculate the total number of people going. Let total_people be the total number of people,
total_people = number_of_students + number_of_adults

2. Divide the total number of people by the capacity of each van to calculate the number of vans needed. Round up to the nearest whole number if necessary. Let vans_needed be the number of vans needed,
vans_needed = ceil(total_people / capacity_per_van)

answer = vans_needed","{'c0': 8.0, 'c1': 22.0, 'c2': 2.0}",3.0,"['capacity_per_van = c0', 'number_of_students = c1', 'number_of_adults = c2', 'total_people = number_of_students + number_of_adults', 'vans_needed = ceil(total_people / capacity_per_van)', 'answer = vans_needed']"
372," Ned was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",2.0,"Solve the problem step by step:

Information from question:

trays_per_trip = c0
trays_table1 = c1
trays_table2 = c2

1. Add the number of trays from both tables to calculate the total number of trays. Let total_trays be the total number of trays,
total_trays = trays_table1 + trays_table2

2. Divide the total number of trays by the number of trays Ned can carry per trip to calculate the number of trips he will make.
trips = total_trays / trays_per_trip

answer = trips","{'c0': 5.0, 'c1': 5.0, 'c2': 5.0}",2.0,"['trays_per_trip = c0', 'trays_table1 = c1', 'trays_table2 = c2', 'total_trays = trays_table1 + trays_table2', 'trips = total_trays / trays_per_trip', 'answer = trips']"
373," There school's baseball team had c0 new players and c1 returning players. If the coach put them into groups with c2 players in each group, how many groups would there be? ",2.0,"Solve the problem step by step:

Information from question:

new_players = c0
returning_players = c1
players_per_group = c2

1. Add the number of new players and the number of returning players to calculate the total number of players. Let total_players be the total number of players,
total_players = new_players + returning_players

2. Divide the total number of players by the number of players per group to calculate the number of groups.
total_groups = total_players / players_per_group

answer = total_groups","{'c0': 2.0, 'c1': 6.0, 'c2': 4.0}",2.0,"['new_players = c0', 'returning_players = c1', 'players_per_group = c2', 'total_players = new_players + returning_players', 'total_groups = total_players / players_per_group', 'answer = total_groups']"
374, For homework Amy had c0 math problems and c1 spelling problems. If she can finish c2 problems in an hour how long will it take her to finish all the problems? ,6.0,"Solve the problem step by step:

Information from question:

math_problems = c0
spelling_problems = c1
problems_per_hour = c2

1. Add the number of math problems and the number of spelling problems to calculate the total number of problems. Let total_problems be the total number of problems,
total_problems = math_problems + spelling_problems

2. Divide the total number of problems by the number of problems Amy can finish in an hour to calculate how many hours it will take her to finish all the problems.
hours_to_finish = total_problems / problems_per_hour

answer = hours_to_finish","{'c0': 18.0, 'c1': 6.0, 'c2': 4.0}",6.0,"['math_problems = c0', 'spelling_problems = c1', 'problems_per_hour = c2', 'total_problems = math_problems + spelling_problems', 'hours_to_finish = total_problems / problems_per_hour', 'answer = hours_to_finish']"
375," Maria was making baggies of cookies with c0 cookies in each bag. If she had c1 chocolate chip cookies and c2 oatmeal cookies, how many baggies could she make? ",6.0,"Solve the problem step by step:

Information from question:

cookies_per_bag = c0
chocolate_chip_cookies = c1
oatmeal_cookies = c2

1. Add the number of chocolate chip cookies and the number of oatmeal cookies to calculate the total number of cookies. Let total_cookies be the total number of cookies,
total_cookies = chocolate_chip_cookies + oatmeal_cookies

2. Divide the total number of cookies by the number of cookies per bag to calculate the number of baggies she can make.
baggies = total_cookies / cookies_per_bag

answer = baggies","{'c0': 3.0, 'c1': 2.0, 'c2': 16.0}",6.0,"['cookies_per_bag = c0', 'chocolate_chip_cookies = c1', 'oatmeal_cookies = c2', 'total_cookies = chocolate_chip_cookies + oatmeal_cookies', 'baggies = total_cookies / cookies_per_bag', 'answer = baggies']"
376, Sarah's old washing machine could only wash c0 pieces of clothing at a time. If she had to wash c1 shirts and c2 sweaters how many loads would she have to do? ,9.0,"Solve the problem step by step:

Information from question:

capacity_per_load = c0
shirts_to_wash = c1
sweaters_to_wash = c2

1. Add the number of shirts and sweaters to calculate the total number of clothes to wash. Let total_clothes be the total number of clothes,
total_clothes = shirts_to_wash + sweaters_to_wash

2. Divide the total number of clothes by the capacity of the washing machine to calculate the number of loads needed. Round up to the nearest whole number if necessary. Let loads_needed be the number of loads needed,
loads_needed = ceil(total_clothes / capacity_per_load)

answer = loads_needed","{'c0': 5.0, 'c1': 43.0, 'c2': 2.0}",9.0,"['capacity_per_load = c0', 'shirts_to_wash = c1', 'sweaters_to_wash = c2', 'total_clothes = shirts_to_wash + sweaters_to_wash', 'loads_needed = ceil(total_clothes / capacity_per_load)', 'answer = loads_needed']"
377," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",2.0,"Solve the problem step by step:

Information from question:

original_puppies = c0
new_puppies = c1
puppies_adopted_per_day = c2

1. Add the number of original puppies and the number of new puppies to calculate the total number of puppies. Let total_puppies be the total number of puppies,
total_puppies = original_puppies + new_puppies

2. Divide the total number of puppies by the number of puppies adopted per day to calculate the number of days it would take to adopt all the puppies.
days_to_adopt = total_puppies / puppies_adopted_per_day

answer = days_to_adopt","{'c0': 3.0, 'c1': 3.0, 'c2': 3.0}",2.0,"['original_puppies = c0', 'new_puppies = c1', 'puppies_adopted_per_day = c2', 'total_puppies = original_puppies + new_puppies', 'days_to_adopt = total_puppies / puppies_adopted_per_day', 'answer = days_to_adopt']"
378," While playing at the arcade, Luke won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",5.0,"Solve the problem step by step:

Information from question:

tickets_won_whack_a_mole = c0
tickets_won_skee_ball = c1
cost_per_candy = c2

1. Add the number of tickets won playing 'whack a mole' and 'skee ball' to calculate the total number of tickets won. Let total_tickets be the total number of tickets won,
total_tickets = tickets_won_whack_a_mole + tickets_won_skee_ball

2. Divide the total number of tickets by the cost per candy to calculate how many candies Luke can buy.
candies_bought = total_tickets // cost_per_candy

answer = candies_bought","{'c0': 2.0, 'c1': 13.0, 'c2': 3.0}",5.0,"['tickets_won_whack_a_mole = c0', 'tickets_won_skee_ball = c1', 'cost_per_candy = c2', 'total_tickets = tickets_won_whack_a_mole + tickets_won_skee_ball', 'candies_bought = total_tickets // cost_per_candy', 'answer = candies_bought']"
379, A group of c0 friends went into a restaurant. The chef already had c1 chicken wings cooked but cooked c2 more for the group. If they each got the same amount how many would each person get? ,6.0,"Solve the problem step by step:

Information from question:

number_of_friends = c0
original_chicken_wings = c1
new_chicken_wings = c2

1. Add the number of original chicken wings and the number of new chicken wings to calculate the total number of chicken wings. Let total_chicken_wings be the total number of chicken wings,
total_chicken_wings = original_chicken_wings + new_chicken_wings

2. Divide the total number of chicken wings by the number of friends to calculate how many chicken wings each person gets.
chicken_wings_per_person = total_chicken_wings / number_of_friends

answer = chicken_wings_per_person","{'c0': 3.0, 'c1': 8.0, 'c2': 10.0}",6.0,"['number_of_friends = c0', 'original_chicken_wings = c1', 'new_chicken_wings = c2', 'total_chicken_wings = original_chicken_wings + new_chicken_wings', 'chicken_wings_per_person = total_chicken_wings / number_of_friends', 'answer = chicken_wings_per_person']"
380, Nancy's old washing machine could only wash c0 pieces of clothing at a time. If she had to wash c1 shirts and c2 sweaters how many loads would she have to do? ,3.0,"Solve the problem step by step:

Information from question:

clothing_per_load = c0
shirts_to_wash = c1
sweaters_to_wash = c2

1. Add the number of shirts and sweaters to calculate the total number of clothing items to wash. Let total_clothing be the total number of clothing items,
total_clothing = shirts_to_wash + sweaters_to_wash

2. Divide the total number of clothing items by the number of clothing items that can be washed in one load to calculate the number of loads needed.
loads_needed = total_clothing / clothing_per_load

answer = loads_needed","{'c0': 9.0, 'c1': 19.0, 'c2': 8.0}",3.0,"['clothing_per_load = c0', 'shirts_to_wash = c1', 'sweaters_to_wash = c2', 'total_clothing = shirts_to_wash + sweaters_to_wash', 'loads_needed = total_clothing / clothing_per_load', 'answer = loads_needed']"
381," Paul had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",2.0,"Solve the problem step by step:

Information from question:

saved_money = c0
allowance_money = c1
toy_price = c2

1. Add the amount of money Paul saved up and the amount of money he received for his allowance to calculate his total money. Let total_money be the total amount of money he has,
total_money = saved_money + allowance_money

2. Divide the total amount of money by the price of each toy to calculate how many toys he can buy. Let number_of_toys be the number of toys he can buy,
number_of_toys = total_money / toy_price

answer = number_of_toys","{'c0': 3.0, 'c1': 7.0, 'c2': 5.0}",2.0,"['saved_money = c0', 'allowance_money = c1', 'toy_price = c2', 'total_money = saved_money + allowance_money', 'number_of_toys = total_money / toy_price', 'answer = number_of_toys']"
382," Jerry made c0 dollars mowing lawns and c1 dollars weed eating. If he only spent c2 dollar a week, how long would the money last him? ",9.0,"Solve the problem step by step:

Information from question:

money_mowing_lawns = c0
money_weed_eating = c1
weekly_spending = c2

1. Add the money Jerry made mowing lawns and the money he made weed eating to calculate his total earnings. Let total_earnings be his total earnings,
total_earnings = money_mowing_lawns + money_weed_eating

2. Divide his total earnings by his weekly spending to calculate how many weeks the money will last him.
weeks_last = total_earnings / weekly_spending

answer = weeks_last","{'c0': 14.0, 'c1': 31.0, 'c2': 5.0}",9.0,"['money_mowing_lawns = c0', 'money_weed_eating = c1', 'weekly_spending = c2', 'total_earnings = money_mowing_lawns + money_weed_eating', 'weeks_last = total_earnings / weekly_spending', 'answer = weeks_last']"
383," While playing at the arcade, Ned won c0 tickets playing 'whack a mole' and c1 tickets playing 'skee ball'. If he was trying to buy candy that cost c2 tickets a piece, how many could he buy? ",5.0,"Solve the problem step by step:

Information from question:

tickets_from_whack_a_mole = c0
tickets_from_skee_ball = c1
cost_per_candy = c2

1. Add the number of tickets Ned won from playing 'whack a mole' and 'skee ball' to calculate the total number of tickets he has. Let total_tickets be the total number of tickets,
total_tickets = tickets_from_whack_a_mole + tickets_from_skee_ball

2. Divide the total number of tickets by the cost per candy to calculate how many candies he can buy. Let candies_bought be the number of candies he can buy,
candies_bought = total_tickets // cost_per_candy

answer = candies_bought","{'c0': 26.0, 'c1': 19.0, 'c2': 9.0}",5.0,"['tickets_from_whack_a_mole = c0', 'tickets_from_skee_ball = c1', 'cost_per_candy = c2', 'total_tickets = tickets_from_whack_a_mole + tickets_from_skee_ball', 'candies_bought = total_tickets // cost_per_candy', 'answer = candies_bought']"
384," Luke was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",9.0,"Solve the problem step by step:

Information from question:

trays_per_trip = c0
trays_table1 = c1
trays_table2 = c2

1. Add the number of trays from both tables to calculate the total number of trays. Let total_trays be the total number of trays,
total_trays = trays_table1 + trays_table2

2. Divide the total number of trays by the number of trays Luke can carry per trip to calculate the number of trips he will make.
trips = total_trays / trays_per_trip

answer = trips","{'c0': 4.0, 'c1': 20.0, 'c2': 16.0}",9.0,"['trays_per_trip = c0', 'trays_table1 = c1', 'trays_table2 = c2', 'total_trays = trays_table1 + trays_table2', 'trips = total_trays / trays_per_trip', 'answer = trips']"
385," Vanessa and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Vanessa recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",4.0,"Solve the problem step by step:

Information from question:

pounds_per_point = c0
vanessa_pounds = c1
friends_pounds = c2

1. Add the number of pounds Vanessa recycled and the number of pounds her friends recycled to calculate the total number of pounds recycled. Let total_pounds be the total number of pounds recycled,
total_pounds = vanessa_pounds + friends_pounds

2. Divide the total number of pounds recycled by the number of pounds per point to calculate the number of points earned.
points_earned = total_pounds / pounds_per_point

answer = points_earned","{'c0': 9.0, 'c1': 20.0, 'c2': 16.0}",4.0,"['pounds_per_point = c0', 'vanessa_pounds = c1', 'friends_pounds = c2', 'total_pounds = vanessa_pounds + friends_pounds', 'points_earned = total_pounds / pounds_per_point', 'answer = points_earned']"
386," A pet shelter had c0 puppies when another c1 were brought in. If c2 puppies a day are adopted, how long would it take for all of them to be adopted? ",9.0,"Solve the problem step by step:

Information from question:

original_puppies = c0
new_puppies_brought_in = c1
puppies_adopted_per_day = c2

1. Add the number of new puppies brought in to the number of original puppies to calculate the total number of puppies. Let total_puppies be the total number of puppies,
total_puppies = original_puppies + new_puppies_brought_in

2. Divide the total number of puppies by the number of puppies adopted per day to calculate the number of days it would take to adopt all the puppies.
days_to_adopt = total_puppies / puppies_adopted_per_day

answer = days_to_adopt","{'c0': 2.0, 'c1': 34.0, 'c2': 4.0}",9.0,"['original_puppies = c0', 'new_puppies_brought_in = c1', 'puppies_adopted_per_day = c2', 'total_puppies = original_puppies + new_puppies_brought_in', 'days_to_adopt = total_puppies / puppies_adopted_per_day', 'answer = days_to_adopt']"
387, At a company picnic c0 managers and c1 employees decided to start a game of volleyball. If they split into c2 teams how many people would be on each team? ,3.0,"Solve the problem step by step:

Information from question:

number_of_managers = c0
number_of_employees = c1
number_of_teams = c2

1. Add the number of managers and the number of employees to calculate the total number of people. Let total_people be the total number of people,
total_people = number_of_managers + number_of_employees

2. Divide the total number of people by the number of teams to calculate the number of people on each team.
people_per_team = total_people / number_of_teams

answer = people_per_team","{'c0': 9.0, 'c1': 15.0, 'c2': 8.0}",3.0,"['number_of_managers = c0', 'number_of_employees = c1', 'number_of_teams = c2', 'total_people = number_of_managers + number_of_employees', 'people_per_team = total_people / number_of_teams', 'answer = people_per_team']"
388," John was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",8.0,"Solve the problem step by step:

Information from question:

cards_per_page = c0
new_cards = c1
old_cards = c2

1. Add the number of new cards and the number of old cards to calculate the total number of cards. Let total_cards be the total number of cards,
total_cards = new_cards + old_cards

2. Divide the total number of cards by the number of cards that can fit on each page to calculate the number of pages needed. Round up to the nearest whole number if necessary. Let pages_needed be the number of pages needed,
pages_needed = ceil(total_cards / cards_per_page)

answer = pages_needed","{'c0': 3.0, 'c1': 8.0, 'c2': 16.0}",8.0,"['cards_per_page = c0', 'new_cards = c1', 'old_cards = c2', 'total_cards = new_cards + old_cards', 'pages_needed = ceil(total_cards / cards_per_page)', 'answer = pages_needed']"
389," Wendy uploaded c0 pictures from her phone and c1 from her camera to facebook. If she sorted the pics into c2 different albums with the same amount of pics in each album, how many pictures were in each of the albums? ",6.0,"Solve the problem step by step:

Information from question:

phone_pictures = c0
camera_pictures = c1
total_pictures = phone_pictures + camera_pictures
number_of_albums = c2

1. Divide the total number of pictures by the number of albums to calculate how many pictures are in each album. Let pictures_per_album be the number of pictures in each album,
pictures_per_album = total_pictures / number_of_albums

answer = pictures_per_album","{'c0': 22.0, 'c1': 2.0, 'c2': 4.0}",6.0,"['phone_pictures = c0', 'camera_pictures = c1', 'total_pictures = phone_pictures + camera_pictures', 'number_of_albums = c2', 'pictures_per_album = total_pictures / number_of_albums', 'answer = pictures_per_album']"
390, A toy store had c0 giant stuffed bears in stock when they got another shipment with c1 bears in it. The put the bears onto shelves with c2 on each shelf. How many shelves did they use? ,3.0,"Solve the problem step by step:

Information from question:

original_bears = c0
new_bears = c1
bears_per_shelf = c2

1. Add the number of original bears and the number of new bears to calculate the total number of bears. Let total_bears be the total number of bears,
total_bears = original_bears + new_bears

2. Divide the total number of bears by the number of bears on each shelf to calculate the number of shelves used.
shelves_used = total_bears / bears_per_shelf

answer = shelves_used","{'c0': 17.0, 'c1': 10.0, 'c2': 9.0}",3.0,"['original_bears = c0', 'new_bears = c1', 'bears_per_shelf = c2', 'total_bears = original_bears + new_bears', 'shelves_used = total_bears / bears_per_shelf', 'answer = shelves_used']"
391," Zoe and her friends were recycling paper for their class. For every c0 pounds they recycled they earned one point. If Zoe recycled c1 pounds and her friends recycled c2 pounds, how many points did they earn? ",6.0,"Solve the problem step by step:

Information from question:

pounds_recycled_by_zoe = c1
pounds_recycled_by_friends = c2
pounds_recycled_for_one_point = c0

1. Add the number of pounds recycled by Zoe and her friends to calculate the total pounds recycled. Let total_pounds_recycled be the total pounds recycled,
total_pounds_recycled = pounds_recycled_by_zoe + pounds_recycled_by_friends

2. Divide the total pounds recycled by the number of pounds recycled for one point to calculate the number of points earned.
points_earned = total_pounds_recycled / pounds_recycled_for_one_point

answer = points_earned","{'c0': 8.0, 'c1': 25.0, 'c2': 23.0}",6.0,"['pounds_recycled_by_zoe = c1', 'pounds_recycled_by_friends = c2', 'pounds_recycled_for_one_point = c0', 'total_pounds_recycled = pounds_recycled_by_zoe + pounds_recycled_by_friends', 'points_earned = total_pounds_recycled / pounds_recycled_for_one_point', 'answer = points_earned']"
392," Billy was organizing his baseball cards in a binder with c0 on each page. If he had c1 new cards and c2 old cards to put in the binder, how many pages would he use? ",9.0,"Solve the problem step by step:

Information from question:

cards_per_page = c0
new_cards = c1
old_cards = c2

1. Add the number of new cards and the number of old cards to calculate the total number of cards. Let total_cards be the total number of cards,
total_cards = new_cards + old_cards

2. Divide the total number of cards by the number of cards that can fit on each page to calculate the number of pages needed. Round up to the nearest whole number if necessary. Let pages_needed be the number of pages needed,
pages_needed = ceil(total_cards / cards_per_page)

answer = pages_needed","{'c0': 5.0, 'c1': 3.0, 'c2': 42.0}",9.0,"['cards_per_page = c0', 'new_cards = c1', 'old_cards = c2', 'total_cards = new_cards + old_cards', 'pages_needed = ceil(total_cards / cards_per_page)', 'answer = pages_needed']"
393," For a birthday party Tom bought c0 regular sodas and c1 diet sodas. If his fridge would only hold c2 on each shelf, how many shelves would he fill up? ",8.0,"Solve the problem step by step:

Information from question:

regular_sodas = c0
diet_sodas = c1
max_sodas_per_shelf = c2

1. Add the number of regular sodas and the number of diet sodas to calculate the total number of sodas. Let total_sodas be the total number of sodas,
total_sodas = regular_sodas + diet_sodas

2. Divide the total number of sodas by the maximum number of sodas that can fit on each shelf to calculate the number of shelves needed. Round up to the nearest whole number. Let shelves_needed be the number of shelves needed,
shelves_needed = ceil(total_sodas / max_sodas_per_shelf)

answer = shelves_needed","{'c0': 4.0, 'c1': 52.0, 'c2': 7.0}",8.0,"['regular_sodas = c0', 'diet_sodas = c1', 'max_sodas_per_shelf = c2', 'total_sodas = regular_sodas + diet_sodas', 'shelves_needed = ceil(total_sodas / max_sodas_per_shelf)', 'answer = shelves_needed']"
394," Victor was helping the cafeteria workers pick up lunch trays, but he could only carry c0 trays at a time. If he had to pick up c1 trays from one table and c2 trays from another, how many trips will he make? ",4.0,"Solve the problem step by step:

Information from question:

trays_per_trip = c0
trays_table1 = c1
trays_table2 = c2

1. Add the number of trays from both tables to calculate the total number of trays.
total_trays = trays_table1 + trays_table2

2. Divide the total number of trays by the number of trays Victor can carry per trip to calculate the number of trips he will make.
trips = total_trays / trays_per_trip

answer = trips (rounded up to the nearest whole number if necessary)","{'c0': 7.0, 'c1': 23.0, 'c2': 5.0}",,"['trays_per_trip = c0', 'trays_table1 = c1', 'trays_table2 = c2', 'total_trays = trays_table1 + trays_table2', 'trips = total_trays / trays_per_trip', 'answer = trips (rounded up to the nearest whole number if necessary)']"
395," Paul had saved up c0 dollars. If he received another c1 dollars for his allowance, how many c2 dollar toys could he buy? ",3.0,"Solve the problem step by step:

Information from question:

saved_money = c0
allowance_money = c1
toy_price = c2

1. Add the amount of money Paul saved up and the amount of money he received for his allowance to calculate his total money. Let total_money be the total amount of money he has,
total_money = saved_money + allowance_money

2. Divide the total amount of money by the price of each toy to calculate how many toys he can buy. Let number_of_toys be the number of toys he can buy,
number_of_toys = total_money / toy_price

answer = number_of_toys","{'c0': 4.0, 'c1': 11.0, 'c2': 5.0}",3.0,"['saved_money = c0', 'allowance_money = c1', 'toy_price = c2', 'total_money = saved_money + allowance_money', 'number_of_toys = total_money / toy_price', 'answer = number_of_toys']"
